#gene	sample1	sample2	sample3	sample7	sample8	sample9
KLF15	2534	3086	2664	4719	3902	7820
CFAP100	1019	1117	1416	2385	2531	2243
ZXDC	626	643	697	282	851	706
UROC1	4372	8280	4480	8860	6179	9417
CHST13	3090	6773	5122	4016	6733	5702
C3orf22	671	1612	1350	1105	1248	646
TXNRD3NB	369	411	581	744	1292	646
TXNRD3	4773	2643	7262	10981	9620	10733
CHCHD6	1482	1867	1446	2070	912	1574
PLXNA1	2189	2356	2290	3512	2960	3852
TPRA1	2321	3353	2824	5619	4024	3635
MCM2	6626	9025	4019	7856	6068	6418
PODXL2	1123	1491	1318	1963	1617	3249
ABTB1	265	961	630	444	921	884
MGLL	4245	5104	5659	5674	5254	6526
KBTBD12	1263	1465	638	1578	3144	694
SEC61A1	86	169	104	293	319	163
RUVBL1	345	279	225	859	212	563
EEFSEC	1171	784	928	906	1288	1423
DNAJB8	273	849	576	560	674	532
GATA2	1000	877	1268	1614	1600	1372
RPN1	848	1208	606	1564	868	496
RAB7A	1140	1095	808	2371	755	1139
ACAD9	5143	8097	10029	8128	10394	12000
KIAA1257	94	145	138	255	190	123
RP11-723O4.6	1402	1440	1432	4068	1351	2427
EFCC1	593	701	282	465	346	936
GP9	4175	2801	2318	4560	4456	9406
RAB43	965	1679	939	1665	1131	918
ISY1-RAB43	2659	5586	2514	2978	4990	3033
ISY1	360	183	183	242	357	137
CNBP	12881	9190	3941	16409	6161	5342
COPG1	2465	1995	817	1897	2344	4484
HMCES	298	472	642	445	209	445
H1FX	914	1048	574	1757	639	1258
EFCAB12	3018	2350	1995	2764	3404	2708
MBD4	4875	2991	4008	5169	3824	7266
IFT122	615	978	724	979	1251	992
RHO	7	6	6	13	5	11
H1FOO	6284	1685	3734	3904	3568	1522
PLXND1	1775	1657	1119	1829	2135	1414
TMCC1	864	628	1689	1448	2680	1620
TRH	546	413	509	311	653	877
ALG1L2	216	177	201	129	128	271
COL6A5	2960	3456	3020	5116	4962	4797
COL6A6	901	642	1589	1316	850	624
PIK3R4	82	69	66	87	105	69
ATP2C1	4334	5984	5733	3774	2555	10247
AC055733.1	376	355	244	420	706	497
ASTE1	588	2444	2163	823	1211	1864
NEK11	289	316	238	387	111	410
NUDT16	78	231	215	448	250	314
MRPL3	1158	530	2011	1652	933	1070
CPNE4	2764	2557	2809	4785	3110	6582
ACPP	622	196	983	565	342	668
DNAJC13	2647	2926	3580	4777	3681	4917
ACAD11	1422	913	1166	1859	671	1421
NPHP3-ACAD11	1079	431	990	1066	776	1058
ACKR4	5627	4781	4562	2305	4027	3028
UBA5	1169	630	613	733	964	1009
NPHP3	846	761	1282	660	2112	1566
TMEM108	1239	457	392	596	745	753
BFSP2	2418	2020	1842	1509	1757	926
CDV3	6227	2857	6774	5564	6920	3406
TOPBP1	10975	9149	11882	2770	13152	15098
TF	1250	2101	777	923	1350	1166
SRPRB	293	386	192	356	118	502
RAB6B	121	169	213	330	795	140
C3orf36	1643	4499	4739	5128	1989	8876
SLCO2A1	2759	2290	1369	1582	1407	834
RYK	2358	1277	1517	2279	2893	3387
AMOTL2	1973	2950	6229	7867	7672	3586
ANAPC13	28	72	55	139	63	143
CEP63	1618	2058	963	3314	1137	1258
EPHB1	798	709	1522	2711	3240	2407
KY	106	378	609	257	241	611
PPP2R3A	8464	13635	14384	8272	21201	22320
MSL2	434	1144	1171	853	433	950
PCCB	3869	7159	3885	4026	2029	13753
STAG1	1477	4175	6853	6687	3334	2515
SLC35G2	2139	3290	3902	2553	2421	2035
NCK1	367	579	389	751	363	395
IL20RB	345	414	847	400	641	606
SOX14	1692	698	1512	568	2166	1099
CLDN18	65	216	60	200	100	45
DZIP1L	1089	3444	3386	3882	2314	2781
A4GNT	1283	1545	1476	1812	976	1514
DBR1	965	934	2306	1682	757	1407
ARMC8	3769	3390	2205	3634	6308	4339
NME9	5524	4198	3162	6372	6630	6123
MRAS	1800	3261	3601	15372	3303	4152
ESYT3	729	485	519	574	911	1036
CEP70	4527	2749	6326	5988	4863	6312
FAIM	292	354	447	265	316	518
PIK3CB	204	530	422	584	661	718
FOXL2	413	781	1391	378	1299	720
FOXL2NB	2744	3716	3364	5256	5737	2635
PRR23A	1068	1377	988	854	1684	491
MRPS22	2481	1909	2051	1326	3623	2436
PRR23B	414	784	937	817	615	812
PRR23C	529	528	567	320	968	560
COPB2	1345	1617	829	628	1212	1869
RBP2	2980	1317	2446	4604	6095	3232
RBP1	72	110	139	175	169	190
NMNAT3	1317	953	1431	1353	1373	1517
CLSTN2	6123	9668	6903	4458	8130	11331
TRIM42	3780	3593	3919	5803	4338	8274
SLC25A36	874	675	815	1113	1134	2241
SPSB4	9895	10350	12475	4175	13834	8522
PXYLP1	186	159	151	120	281	212
ZBTB38	3508	2208	3118	4052	2100	2902
RASA2	4	8	14	12	8	8
AC010184.1	3948	4398	4490	3848	2708	4983
RNF7	1052	1394	1888	2466	1354	2266
GRK7	1070	1042	1134	1384	1964	1833
ATP1B3	383	517	284	441	869	577
TFDP2	299	286	229	180	106	296
GK5	2253	2475	3888	5308	4493	3478
XRN1	3186	3165	6263	6623	7997	10716
ATR	1199	1438	1357	1919	786	1262
PLS1	145	174	226	183	267	189
TRPC1	6314	9273	6288	6109	11658	10372
PCOLCE2	639	740	496	959	1048	584
PAQR9	5568	2373	6781	6251	6894	8418
U2SURP	6856	8017	9823	11306	9510	12205
CHST2	1429	3856	2029	1359	3152	2143
SLC9A9	1638	2845	2266	7939	2904	4831
C3orf58	318	230	311	326	420	568
PLOD2	1222	567	331	640	772	1193
PLSCR4	4252	4413	6084	8010	6544	2636
PLSCR2	5612	3339	1729	4176	7462	12873
PLSCR1	468	271	466	1128	755	1187
PLSCR5	1060	1573	1283	515	2367	1135
ZIC4	2596	2066	2823	2899	6272	4658
ZIC1	901	1506	1500	3115	2332	1945
AGTR1	758	1348	1880	1880	2406	1137
CPB1	3584	2163	531	3124	4016	2217
CPA3	6709	5597	5306	9386	9699	2392
GYG1	42	93	62	80	53	162
HLTF	650	818	891	640	544	542
HPS3	3543	1614	2183	3599	3675	1690
CP	336	225	494	640	386	725
TM4SF18	779	749	1456	1517	2097	2520
TM4SF1	1080	1252	417	1591	884	1578
TM4SF4	366	616	647	848	546	998
WWTR1	12492	10313	13306	16934	8735	10136
COMMD2	2660	1529	2280	945	1397	2298
ANKUB1	316	592	129	226	448	729
RNF13	864	662	1206	1955	1628	1433
PFN2	1730	3953	1794	3670	4659	5003
TSC22D2	490	292	352	270	107	462
SERP1	5821	2222	1737	4469	5725	3004
EIF2A	2354	1800	1506	2535	2159	3008
SELT	1966	4072	2436	3543	2384	1689
ERICH6	4367	4230	4935	4429	3071	5549
SIAH2	1485	1278	2157	1379	2073	1083
AC016142.1	375	171	381	376	312	298
RP11-166N6.3	2724	3951	1660	1268	5147	1852
CLRN1	1004	915	430	1059	1043	525
MED12L	185	365	163	418	197	196
GPR171	2462	2335	1089	2628	2278	3100
P2RY14	495	1440	724	1017	1880	523
GPR87	1182	913	743	462	1684	522
P2RY13	1406	2832	3719	2274	4628	4468
P2RY12	3515	6998	3176	2329	3173	5308
IGSF10	2345	3203	1673	4161	2743	2624
AADACL2	2177	5402	2020	6593	3372	4057
AADAC	107	235	121	229	355	159
SUCNR1	1415	969	1287	2407	3461	1567
MBNL1	6394	3413	5810	9955	4404	9395
P2RY1	19372	13124	10132	12081	8499	11451
RAP2B	658	300	749	420	557	561
ARHGEF26	129	94	243	80	46	170
DHX36	4129	8082	5336	3398	3990	9144
GPR149	2622	4179	2229	2684	3002	3323
MME	8427	8423	11684	18419	16596	15819
RP11-451G4.2	523	412	457	675	922	846
PLCH1	626	442	429	674	506	610
C3orf33	7315	6031	4405	8936	3732	5585
SLC33A1	745	822	698	308	1195	724
GMPS	6148	6646	6846	8249	7550	5249
KCNAB1	338	432	692	700	198	990
SSR3	2591	5797	2595	4271	5821	5149
TIPARP	5472	5140	1677	5233	4889	7236
LEKR1	702	1028	1678	1557	2321	1072
CCNL1	5090	6323	4348	8914	5558	6700
VEPH1	5189	2351	3499	14070	7215	5013
PTX3	1510	831	3347	1060	2879	4774
PQLC2L	7447	3100	6817	2959	8593	4545
SHOX2	1322	1300	1580	1914	1304	1470
RSRC1	660	371	936	722	779	694
MLF1	2555	3775	4402	1921	8085	5254
GFM1	2227	2022	2523	3180	2464	2064
LXN	3661	6562	3157	4041	4237	4390
RARRES1	670	967	804	1412	1960	762
MFSD1	2952	3720	3059	2929	3550	4577
IQCJ	547	595	1265	609	539	688
IQCJ-SCHIP1	132	262	32	221	197	277
SCHIP1	6	12	12	18	26	16
IL12A	3999	4506	6145	1982	10843	8734
C3orf80	1655	1132	2684	1831	2866	2908
RP11-432B6.3	3481	2538	6353	4036	1813	2954
IFT80	99	457	164	325	494	410
SMC4	4841	2838	3029	2425	6000	6992
TRIM59	3042	2894	4575	3401	4233	2060
KPNA4	797	1183	1995	1314	1929	1317
ARL14	810	232	670	693	590	780
PPM1L	5912	2783	3767	5019	8074	3654
B3GALNT1	761	1736	2955	1359	1398	7325
NMD3	6782	6495	10646	9986	8264	11067
SPTSSB	760	1616	1498	2016	1815	1806
OTOL1	3581	7338	2471	4074	4867	3737
SI	47	23	22	64	75	34
SLITRK3	159	132	85	335	180	449
BCHE	6395	3870	2148	3432	4637	3981
ZBBX	2745	1301	1143	3149	1865	4026
SERPINI2	6134	6919	2713	6229	9669	1964
WDR49	753	614	598	1053	1368	875
PDCD10	1430	975	818	2136	1677	1233
SERPINI1	1363	2825	4467	731	1811	1135
GOLIM4	1596	1906	1942	1866	1304	1790
MECOM	2377	616	1767	3990	1413	1418
AC074033.1	4441	2682	924	3788	2174	8400
ACTRT3	1457	859	2524	1229	800	2678
MYNN	590	1371	534	1574	1828	791
LRRC34	2559	1018	872	622	2436	1982
LRRIQ4	2376	1585	2496	1390	1424	1642
LRRC31	1310	1690	1269	3764	3739	1866
SAMD7	1398	3127	1091	2099	2314	4676
SEC62	1806	1434	1753	3284	2864	4162
GPR160	221	265	419	511	519	600
PHC3	400	709	1879	722	1367	477
PRKCI	1391	1683	2595	1151	3647	3700
SKIL	392	743	544	699	467	386
CLDN11	2216	660	1053	2850	3436	1558
SLC7A14	108	259	124	119	147	170
RPL22L1	1967	1325	2810	2269	3769	2971
EIF5A2	24	64	37	60	35	89
SLC2A2	1560	5669	4927	5771	8339	5110
TNIK	594	387	468	1373	714	1053
PLD1	81	98	114	112	67	217
TMEM212	4295	1496	2324	1888	2098	3924
FNDC3B	80	150	156	126	236	116
GHSR	5918	3452	1604	3897	3316	1482
TNFSF10	765	992	799	1173	2441	1364
NCEH1	16531	12890	12985	11157	6372	13825
ECT2	2150	874	1800	3317	2516	3190
SPATA16	4761	5731	8456	3605	4978	3765
NLGN1	276	303	204	344	311	474
NAALADL2	434	249	308	304	401	189
TBL1XR1	837	281	345	473	1036	955
KCNMB2	702	1947	2210	1680	1612	1661
RP11-385J1.3	2209	2357	3564	2030	5464	6513
ZMAT3	1466	1201	1409	2619	1548	1992
PIK3CA	10539	6700	6248	6647	4617	4149
KCNMB3	2990	2159	5731	5210	5440	5802
ZNF639	309	249	897	630	850	724
MFN1	3672	1584	2591	5586	3180	1550
GNB4	288	450	530	683	512	853
ACTL6A	3093	1553	6937	6725	7529	4471
MRPL47	639	482	943	742	1835	1292
NDUFB5	57	16	33	49	52	24
USP13	190	246	283	872	279	111
PEX5L	5254	7109	2961	1866	7258	6530
TTC14	597	1011	959	1442	1962	1090
CCDC39	276	330	200	397	304	303
FXR1	425	646	1036	1199	747	1148
DNAJC19	1467	1340	3011	1476	1671	1500
SOX2	2805	3165	4076	2252	3089	4048
ATP11B	1490	1513	1635	788	2705	2148
DCUN1D1	3342	5250	1525	3998	4783	6432
MCCC1	2413	4934	6405	11983	3107	2907
LAMP3	1485	1113	1035	1030	468	1060
MCF2L2	1409	1800	2184	2304	1936	1758
B3GNT5	411	668	404	993	1103	479
KLHL6	3102	2304	3606	9341	6988	7725
KLHL24	1442	1272	2201	2953	921	2667
YEATS2	727	662	644	902	1370	759
MAP6D1	1015	1533	582	1113	1439	1104
PARL	3351	2935	2034	5838	6346	5320
ABCC5	5248	3108	3279	4649	1315	5364
HTR3D	3245	8027	4933	5520	9365	4390
HTR3C	4225	1489	4998	1521	4215	5667
HTR3E	1351	6162	6526	6707	3760	2743
EIF2B5	260	411	366	1053	208	279
DVL3	427	526	641	522	524	403
AP2M1	201	110	340	490	198	253
ABCF3	2611	1394	1060	3560	2295	3248
VWA5B2	1882	1359	1074	925	3148	1264
ALG3	629	376	276	884	628	1120
ECE2	91	43	64	62	167	68
CAMK2N2	3748	4628	4369	7751	7937	3851
PSMD2	1873	511	364	1616	1302	661
EIF4G1	3006	5949	917	6900	4194	3253
FAM131A	407	1701	1515	2332	2216	1989
CLCN2	919	586	711	723	1371	1656
POLR2H	142	150	190	116	217	287
THPO	66	43	141	106	115	224
CHRD	2289	7062	12269	6449	8332	11783
EPHB3	94	92	65	62	93	254
MAGEF1	48	100	67	97	55	19
VPS8	2119	3410	891	3589	3752	1559
C3orf70	181	61	175	197	242	271
EHHADH	8436	7647	8661	14966	5122	6840
MAP3K13	6268	6693	3789	5413	8406	11439
TMEM41A	2028	2102	2854	3631	3939	2635
LIPH	715	647	909	382	1484	1422
SENP2	781	746	1172	2079	1487	3951
IGF2BP2	4306	3007	2904	4376	4283	3019
TRA2B	5427	3422	4402	3052	1767	5548
ETV5	478	751	598	429	782	1036
DGKG	115	45	135	96	357	212
CRYGS	1347	1384	1219	2084	2085	1670
TBCCD1	2462	2434	2916	2053	2510	2978
DNAJB11	314	250	316	462	736	544
RP11-134F2.8	1905	1764	713	1709	1128	2056
AHSG	803	1031	866	1343	453	1468
FETUB	1175	2626	1988	2527	2342	1799
HRG	7674	9351	11299	10904	12261	10915
KNG1	1457	2220	2294	4888	2542	4717
EIF4A2	4267	3166	5504	10901	5036	6208
RFC4	2539	1507	734	3333	2019	2526
ADIPOQ	1889	3162	1516	4557	2441	3777
ST6GAL1	113	75	98	88	75	141
RPL39L	249	468	445	601	391	608
RTP1	4150	8485	3759	4809	7555	3629
MASP1	1073	1676	1220	1130	1700	1532
RTP4	1387	558	945	973	667	500
SST	2718	5246	3097	2682	2671	4052
RTP2	1855	1353	1350	3278	4084	1693
BCL6	997	794	807	1875	1808	769
RP11-211G3.2	4918	6100	5040	5627	9355	7248
LPP	1948	5633	2311	3433	2510	6113
TPRG1	1885	2188	2249	3897	2978	3967
TP63	1920	894	2015	2288	1561	2031
P3H2	472	285	379	1206	839	1305
CLDN1	685	1292	767	1614	1334	750
CLDN16	2178	1657	1157	1478	1384	2567
TMEM207	979	1430	1091	906	1257	1384
IL1RAP	1313	759	1062	1154	1429	1801
GMNC	113	231	190	143	133	126
OSTN	3157	2322	4105	4865	5363	4692
UTS2B	3992	6111	4288	2934	7703	4729
CCDC50	814	1545	1401	2063	1586	1167
FGF12	88	115	61	59	31	22
MB21D2	3356	5633	1782	4731	7261	4628
HRASLS	2116	1191	1433	1418	2174	2740
ATP13A5	4548	2671	3164	2793	3475	3253
ATP13A4	5734	3939	3750	6035	6779	5024
OPA1	2723	1463	832	3300	3472	3578
HES1	1342	759	359	1119	675	698
CPN2	5187	2786	4883	2386	4181	2773
LRRC15	377	574	459	582	320	432
GP5	309	376	317	404	143	324
ATP13A3	1472	3038	1428	1851	3349	1325
TMEM44	517	962	1410	1573	1321	1532
LSG1	2390	2399	2547	6280	2052	3997
FAM43A	1737	1551	1481	2758	1219	1355
XXYLT1	1700	499	715	1015	1625	1970
ACAP2	26750	12468	25039	37132	32448	28908
PPP1R2	713	787	353	737	1052	2068
APOD	2312	2541	2263	5579	5349	3232
MUC20	2479	3886	2259	7557	6890	2751
MUC4	9116	4560	10470	10067	11431	14763
TNK2	1626	2310	2977	4013	3489	2354
TFRC	1490	1671	2222	3869	2280	1199
ZDHHC19	1592	690	1854	2817	1931	1536
SLC51A	966	1625	3889	2157	2030	1758
PCYT1A	2582	2232	966	3047	2229	1764
RP11-447L10.1	4747	4734	3905	6236	6712	4560
TCTEX1D2	2441	1574	1768	3146	4184	2332
TM4SF19-TCTEX1D2	5785	11821	7815	7884	5666	11441
TM4SF19	5325	5547	9110	9333	4627	10866
UBXN7	1054	700	733	1054	855	2371
RNF168	5121	5183	3793	1768	3007	4205
SMCO1	859	2281	2571	5378	2138	4035
WDR53	1237	2160	2121	3395	1254	4720
FBXO45	252	712	319	348	656	554
NRROS	3249	1640	1711	3420	1841	1795
PIGX	5510	3244	5015	3366	2334	7651
CEP19	271	195	418	1076	976	1192
PAK2	3117	3812	3216	6567	6846	5496
SENP5	208	73	283	105	442	266
NCBP2	150	249	283	270	471	665
NCBP2-AS2	712	797	393	811	558	661
PIGZ	2450	1981	1061	3056	4484	3652
MELTF	922	1288	1419	1504	1920	1804
DLG1	61	36	39	34	37	43
BDH1	4475	4227	2569	6804	3564	2733
RUBCN	3052	2311	927	2763	2495	3781
FYTTD1	2419	4858	1887	3686	3336	1492
LRCH3	172	269	178	260	471	76
IQCG	2148	2102	615	1069	2739	3667
RPL35A	940	2781	1292	1196	1778	1180
LMLN	2102	997	661	1535	1718	2622
ZNF595	3123	3084	1485	3340	1692	4703
ZNF718	1639	539	1478	1788	1247	1449
ZNF732	2847	2582	3545	4494	3524	2585
ZNF141	1633	1015	1178	953	633	1156
ZNF721	5434	4175	3236	3215	4205	5753
PIGG	1903	1839	848	1883	2551	2188
PDE6B	4579	2063	1365	2698	3784	8649
ATP5I	2826	2378	3866	3610	2788	4253
MYL5	1566	2745	3574	7662	4507	3949
MFSD7	1456	1347	2410	1648	3139	1647
PCGF3	824	1603	1128	1899	3198	1376
CPLX1	635	590	590	931	838	599
GAK	799	1607	939	1759	938	470
TMEM175	2013	2009	1350	1229	2603	1610
DGKQ	9717	3336	3993	11862	5677	8336
SLC26A1	2444	1374	727	4940	683	1507
IDUA	3127	2459	1575	2072	3271	3306
FGFRL1	5443	9384	2839	4034	9519	3000
RNF212	2249	2937	3144	2861	2410	4076
SPON2	4928	4658	2965	3702	3078	5660
CTBP1	139	85	230	269	408	229
MAEA	1554	2029	2990	2461	3917	1434
UVSSA	600	261	471	424	363	522
CRIPAK	8093	11003	7633	13752	8877	11504
NKX1-1	2318	1618	3304	8124	2736	1974
FAM53A	13	12	15	26	12	14
SLBP	684	300	927	1192	930	842
TMEM129	1081	749	2047	1002	1646	2013
TACC3	774	953	1029	1237	1320	2446
FGFR3	133	275	147	177	261	137
LETM1	3537	2218	1463	3306	5819	3851
WHSC1	1880	1432	2339	2709	2278	2277
NELFA	915	686	1563	678	1128	638
C4orf48	4849	2660	4199	2895	4616	2827
NAT8L	9105	6880	6057	6180	18175	6081
POLN	2912	3143	2458	2898	4903	2448
HAUS3	239	372	426	272	191	261
MXD4	327	197	190	425	461	441
ZFYVE28	6007	10505	9071	12023	9360	6862
CFAP99	18113	9024	8045	19426	34627	13902
RNF4	55	116	252	234	134	161
FAM193A	3206	3718	1028	3136	1172	2992
TNIP2	812	1323	574	1932	1914	1041
SH3BP2	2343	2509	1989	5165	4423	3561
ADD1	313	217	298	146	367	269
MFSD10	788	1002	481	2431	1095	542
NOP14	1686	2205	3673	5944	2393	5995
GRK4	228	278	209	180	168	254
HTT	14066	8856	9166	17211	10785	10903
MSANTD1	2084	2642	1841	1301	4942	3518
RGS12	373	328	316	630	482	584
HGFAC	3213	20911	6083	9639	11171	4698
DOK7	2115	5531	3930	4879	9557	10461
LRPAP1	702	578	1241	636	3441	1058
AL590235.1	1129	2029	1250	1548	503	1323
ADRA2C	473	546	495	1017	1494	580
OTOP1	3436	5709	2425	11480	10065	15890
TMEM128	2259	3321	1047	2350	2241	577
LYAR	478	578	449	599	771	267
ZBTB49	1886	1305	3078	1291	1874	2579
NSG1	2013	3338	2731	3412	2694	4172
STX18	379	272	360	380	257	554
MSX1	726	769	459	1628	1002	1887
CYTL1	500	451	267	297	341	638
STK32B	450	281	566	641	480	462
EVC2	354	215	221	209	195	243
EVC	488	1591	1198	432	747	2079
CRMP1	10316	11723	25233	8638	23485	18800
C4orf50	1519	2411	2675	1307	3099	3016
JAKMIP1	11842	5046	3665	3231	1780	5607
WFS1	2656	3574	4194	1968	2981	2269
PPP2R2C	594	417	339	706	1179	532
MAN2B2	2949	1084	731	3160	1501	2520
MRFAP1	4165	3015	5608	2717	2868	2732
S100P	929	466	421	493	644	845
MRFAP1L1	2799	3260	5426	6099	3825	5161
BLOC1S4	1688	2188	1527	3656	3195	1509
KIAA0232	1	7	6	7	6	13
TBC1D14	1	4	2	3	5	2
CCDC96	2319	1707	475	2565	2290	1944
TADA2B	1171	2758	1221	3249	1984	2087
GRPEL1	4457	5698	7369	9373	3687	4457
SORCS2	2242	3686	7176	5064	2421	3885
PSAPL1	2993	6618	4531	4211	2906	10277
AFAP1	665	577	969	1070	653	855
ABLIM2	2772	2291	3627	2657	1765	3132
SH3TC1	1005	1148	981	1177	2288	2804
AC104650.1	933	258	376	914	528	365
HTRA3	2706	2462	4724	7699	3475	5222
ACOX3	112	33	36	83	139	83
TRMT44	776	840	785	708	1109	938
GPR78	1912	2495	1415	822	863	1835
CPZ	1273	1921	1394	1729	1229	916
HMX1	4350	4578	4691	2472	2811	3834
FAM90A26	1288	1528	884	2199	2140	1392
USP17L10	550	654	433	993	552	714
USP17L11	1532	3802	3262	3768	3410	2879
USP17L12	170	246	320	226	115	197
USP17L13	68	40	74	191	62	71
USP17L15	686	223	288	131	849	227
USP17L17	1021	1147	1687	1886	2869	1339
USP17L18	935	3292	1629	2194	1441	510
USP17L19	40	74	125	80	58	179
USP17L20	2481	1942	3195	5669	3927	5468
USP17L21	2873	1368	1641	4773	5704	4902
USP17L22	983	738	552	1988	1093	1714
USP17L23	1140	562	727	292	1083	927
USP17L24	629	601	269	1119	571	655
USP17L25	943	625	550	1485	645	1044
USP17L26	1619	2245	667	1653	2670	3052
USP17L5	1816	2385	3343	4151	2059	1456
USP17L27	2163	735	2294	2206	2943	1058
USP17L28	63	64	57	105	71	116
USP17L29	2010	2617	1584	1694	2118	1599
USP17L30	1316	768	925	1756	2271	1551
DEFB131	155	259	93	312	306	168
SLC2A9	2803	923	3610	1678	3523	2973
DRD5	418	229	403	330	390	299
WDR1	968	846	500	805	827	1352
ZNF518B	1967	8628	5059	6978	7335	3289
CLNK	3302	2073	6385	2826	3714	5745
HS3ST1	4452	1776	1882	3992	2157	3023
RAB28	12333	12746	11094	18197	17664	4109
NKX3-2	692	835	384	1354	531	853
BOD1L1	7058	3899	13802	13233	9014	11981
AC006445.1	2225	2857	2123	3330	3843	1595
CPEB2	1611	2449	1813	1796	2915	2028
C1QTNF7	726	492	747	1419	1813	1227
CC2D2A	1080	1385	1183	1923	3059	2973
FBXL5	101	140	149	281	221	285
FAM200B	1066	1452	855	409	2133	5529
BST1	1780	2235	3331	2702	4156	3134
CD38	1397	832	2417	1221	2976	4371
FGFBP1	2049	4773	1577	4680	1915	2287
FGFBP2	8500	4100	4901	8033	9241	14186
PROM1	1123	1043	1271	1656	2457	1246
TAPT1	7762	5470	8712	4842	7736	6185
LDB2	1715	2706	1588	2011	2781	2288
QDPR	2052	2748	2567	4116	4787	3282
CLRN2	4394	2616	1162	2743	2584	3251
LAP3	3098	6660	1255	4364	2851	3473
MED28	4196	6636	4635	4653	4258	5104
FAM184B	3163	2402	3720	8208	7952	5942
DCAF16	1027	1046	2383	2075	4394	1056
NCAPG	10984	5686	5242	13620	9292	9502
LCORL	434	671	690	777	896	623
SLIT2	2423	1612	1991	1483	3812	2564
PACRGL	73	69	66	102	55	100
KCNIP4	10329	8033	14113	20221	18803	12892
ADGRA3	16736	8064	7480	16754	9179	16757
PPARGC1A	2486	2544	1642	4147	5726	2268
DHX15	398	416	347	240	450	311
SOD3	3405	4399	2816	3179	5574	2995
CCDC149	2088	734	1401	1216	1002	727
LGI2	1560	733	1293	1701	1869	2603
SEPSECS	1944	1095	646	2556	779	561
RP11-717K11.2	408	2949	1956	1348	1009	2004
PI4K2B	96	138	66	93	120	78
ZCCHC4	2364	1585	3811	2586	6240	2851
ANAPC4	8083	4418	5678	4244	2699	5691
SLC34A2	657	1651	921	1025	1940	1415
SEL1L3	872	201	891	870	411	1097
SMIM20	1545	3103	693	809	1690	1780
RBPJ	416	2113	949	1845	1072	1957
CCKAR	1041	928	1760	2283	1428	2157
TBC1D19	703	646	836	1133	1470	1589
STIM2	1287	1301	1405	2287	2009	2505
PCDH7	360	377	710	502	1007	776
ARAP2	1836	4138	5422	2661	4133	3554
DTHD1	1463	1208	2436	1372	1143	2171
NWD2	1306	2419	1042	953	6026	1556
C4orf19	1428	1379	1112	1480	1506	1142
RELL1	250	107	207	153	254	156
PGM2	489	1775	1722	2172	1156	1297
AC021106.1	1029	613	2077	1683	1968	1663
TBC1D1	3494	3186	7987	11994	8021	11447
PTTG2	6361	3435	8119	6999	10485	7754
KLF3	4589	1522	2971	5414	1673	3272
TLR10	1113	4108	3715	3495	5228	2659
TLR1	123	128	129	96	109	390
TLR6	1889	1162	993	2601	1690	1529
FAM114A1	302	710	477	569	754	905
TMEM156	1172	1292	1317	1566	1487	1166
KLHL5	1566	627	599	552	955	897
WDR19	4662	9340	9357	14497	7698	5955
RFC1	6478	2486	5057	4963	6040	2775
KLB	213	385	569	185	639	315
RPL9	616	847	888	1037	563	921
LIAS	1452	1457	1389	1031	1998	578
UGDH	1135	1576	593	1358	2123	1330
SMIM14	156	44	218	40	132	78
UBE2K	7305	14032	9350	4697	9024	11616
PDS5A	4164	6031	6252	6784	3533	4527
N4BP2	8205	8213	8357	5450	8004	15238
RHOH	2013	1194	1110	1275	1116	1539
CHRNA9	1360	1010	970	834	1800	625
RBM47	2420	1381	2155	1793	2646	1790
NSUN7	633	279	732	1062	289	811
APBB2	3075	4728	2371	6386	6674	5260
UCHL1	1519	2027	932	3422	1841	1807
LIMCH1	4161	3026	1700	3869	3089	4584
PHOX2B	2024	3780	8782	2443	3986	9610
TMEM33	601	379	359	707	776	1038
DCAF4L1	174	227	104	102	157	375
SLC30A9	295	186	150	327	197	289
BEND4	411	301	277	345	325	498
SHISA3	1157	1318	2285	2297	2094	2894
ATP8A1	250	326	552	201	172	383
GRXCR1	364	164	218	425	392	306
KCTD8	137	181	162	189	312	256
YIPF7	681	1061	1590	1742	1445	1241
GUF1	309	318	182	187	134	402
GNPDA2	277	1251	1079	1671	1548	2094
GABRG1	700	989	740	1265	3265	1650
GABRA2	954	1414	1505	2579	1564	1658
COX7B2	1232	1423	2419	1247	1508	3765
GABRA4	2134	2643	1360	2617	3829	3250
GABRB1	1658	972	442	1711	1007	888
COMMD8	2399	2612	2847	3199	5407	4834
ATP10D	900	2234	1922	2708	2796	3721
CORIN	2523	731	1289	458	1755	1984
NFXL1	1086	1876	875	4788	2531	2361
NIPAL1	824	735	810	398	574	1223
CNGA1	17903	14238	8064	9994	6944	15908
TXK	156	288	411	157	94	241
TEC	3112	3007	3974	4333	6628	7369
SLAIN2	3629	3713	1909	6948	10058	6055
SLC10A4	3055	1390	2191	1615	2493	2030
ZAR1	1657	1055	672	1676	704	483
FRYL	573	1257	877	854	717	1501
OCIAD1	673	807	624	2276	798	1475
OCIAD2	2161	1221	1754	2290	2812	3607
CWH43	431	585	781	841	1277	777
DCUN1D4	1341	565	648	1031	415	1054
LRRC66	5232	5483	6550	3879	6886	7446
SGCB	84	124	92	163	133	80
SPATA18	2409	7769	6165	6816	9181	17838
USP46	17842	22631	20989	44787	58940	49089
ERVMER34-1	1542	809	1249	1018	1443	1686
RASL11B	2629	5573	2215	3535	3330	5555
SCFD2	938	1345	1236	1917	680	2225
FIP1L1	1989	4275	3803	2114	4607	3349
