#gene	sample7	sample8	sample9
OR10C1	1007	805	1987
OR2H1	138	58	138
MAS1L	1711	1527	2751
UBD	2856	2994	1105
GABBR1	2171	6292	4839
OR2H2	317	494	882
MOG	1317	1871	936
ZFP57	924	1322	904
HLA-F	3962	7456	1607
HLA-G	3224	1210	4877
HLA-A	914	261	576
ZNRD1	1091	1946	1674
PPP1R11	2141	1504	1107
RNF39	5489	4480	7069
TRIM31	487	793	596
TRIM40	1850	1371	1533
TRIM10	1985	2242	2119
TRIM15	8357	5190	12221
TRIM26	14707	6232	3962
TRIM39	18863	25244	7700
TRIM39-RPP21	210	365	387
RPP21	1262	3951	2168
HLA-E	5122	6327	2400
GNL1	652	1438	1335
PRR3	293	649	544
ABCF1	2050	1401	1076
PPP1R10	2520	1828	1990
MRPS18B	759	1143	2432
ATAT1	2737	1737	1748
C6orf136	665	1008	638
DHX16	2020	2543	1582
PPP1R18	787	660	809
NRM	4519	3235	4009
MDC1	4793	7698	3930
TUBB	3192	2962	2651
FLOT1	844	851	355
IER3	5307	3693	1140
DDR1	1377	1723	1764
GTF2H4	357	737	595
VARS2	5432	3402	8807
SFTA2	6508	10359	2911
DPCR1	391	1082	1922
MUC21	857	662	1506
MUC22	2916	9535	5085
C6orf15	349	493	510
PSORS1C1	4238	2325	4153
CDSN	222	453	244
PSORS1C2	1445	590	1471
CCHCR1	4108	2701	3294
TCF19	174	79	279
POU5F1	4074	2049	2142
HCG27	968	1748	2549
HLA-C	766	695	426
HLA-B	1644	2966	2304
MICA	2893	2930	6440
MICB	3012	2139	2778
MCCD1	6449	7022	5233
DDX39B	5224	4453	4779
ATP6V1G2-DDX39B	4680	5491	7774
ATP6V1G2	686	419	866
NFKBIL1	44	33	46
LTA	2810	2875	2179
TNF	414	491	339
LTB	58	33	38
LST1	7713	10086	6042
NCR3	818	2611	2061
AIF1	1667	665	1143
PRRC2A	1150	1215	538
BAG6	2351	4571	5027
APOM	419	257	336
C6orf47	760	577	1315
GPANK1	1942	3516	8669
CSNK2B	1577	2399	3440
XXbac-BPG32J3.22	4104	4195	2485
LY6G5B	4706	2060	2435
LY6G5C	8358	8653	5057
ABHD16A	8218	3962	3318
XXbac-BPG32J3.20	1181	740	1213
LY6G6F	239	118	249
XXbac-BPG32J3.19	383	585	417
LY6G6E	1651	487	834
LY6G6D	7721	2670	6461
C6orf25	6921	3547	6812
LY6G6C	170	508	307
DDAH2	9197	12214	18935
CLIC1	9383	7229	5771
MSH5	2425	1394	1376
MSH5-SAPCD1	1055	1543	1265
SAPCD1	1707	1160	1469
VWA7	26	22	36
VARS	7226	11696	6084
LSM2	2689	1597	2679
HSPA1L	678	597	211
HSPA1A	454	151	376
HSPA1B	3572	9712	3606
C6orf48	25	75	133
NEU1	6945	3187	5827
SLC44A4	3470	3630	5558
EHMT2	898	1333	888
C2	2661	5633	4955
ZBTB12	235	354	293
XXbac-BPG116M5.17	2373	1059	2314
CFB	3814	12501	4076
NELFE	2371	4218	1897
SKIV2L	335	421	251
DXO	631	832	819
STK19	490	188	220
C4A	2687	3429	1382
AL645922.1	9889	11324	10594
C4B	10510	10490	14986
CYP21A2	1100	1569	1271
TNXB	11316	10488	8573
ATF6B	4446	2179	4918
FKBPL	1775	1215	1137
PRRT1	1639	1392	1241
PPT2	2335	3313	1655
PPT2-EGFL8	522	663	797
EGFL8	9	13	5
AGPAT1	3644	629	3336
RNF5	2730	2049	1870
AGER	1303	2365	581
PBX2	1439	1482	804
GPSM3	5432	5479	2550
NOTCH4	741	159	866
C6orf10	7839	5773	4225
BTNL2	1485	1999	1045
HLA-DRA	2659	2611	1837
HLA-DRB5	1032	583	1173
HLA-DRB1	3871	3932	3287
HLA-DQA1	3751	3809	4212
HLA-DQB1	1667	2329	2205
HLA-DQA2	5939	4350	5081
HLA-DQB2	757	1341	698
HLA-DOB	394	846	537
XXbac-BPG246D15.9	1078	2171	2213
TAP2	371	132	295
PSMB8	9715	7704	6340
PSMB9	1931	1657	1847
TAP1	6274	4145	3733
HLA-DMB	4297	5077	2874
XXbac-BPG181M17.5	20969	12180	10453
HLA-DMA	2042	950	1319
BRD2	147	256	140
HLA-DOA	4039	3130	2527
HLA-DPA1	1746	5180	7697
HLA-DPB1	7638	10572	8809
COL11A2	5681	2227	4361
RXRB	1359	649	1295
SLC39A7	16032	12517	12477
HSD17B8	24	24	30
RING1	16695	9079	4258
VPS52	4288	2858	3485
RPS18	7916	5286	4711
B3GALT4	533	1561	2251
WDR46	3763	1200	3881
PFDN6	205	96	142
RGL2	78	142	253
TAPBP	6258	11241	7723
ZBTB22	2013	2969	2287
DAXX	15445	5359	7940
KIFC1	19	27	40
PHF1	544	248	819
CUTA	665	304	499
SYNGAP1	315	403	207
ZBTB9	2392	1869	3359
BAK1	5297	9525	6838
ITPR3	4426	2735	6657
UQCC2	6104	2640	2301
IP6K3	925	1163	1749
LEMD2	1936	6774	5067
MLN	1154	1823	1292
GRM4	4096	3438	7011
HMGA1	2329	12594	15977
C6orf1	1227	3906	1751
NUDT3	518	223	425
RPS10-NUDT3	48	52	23
RPS10	2646	2739	5915
PACSIN1	372	490	408
SPDEF	1209	2207	755
C6orf106	3575	3340	991
SNRPC	2560	2835	1456
UHRF1BP1	154	314	315
TAF11	1243	4345	3873
ANKS1A	732	591	488
TCP11	3753	2614	5041
SCUBE3	4066	2024	4359
ZNF76	5941	3539	3372
DEF6	3919	1951	4357
PPARD	1027	1942	1611
FANCE	2937	1089	1443
RPL10A	423	915	746
TEAD3	2807	3125	2399
TULP1	1091	784	1114
FKBP5	2938	3062	4115
ARMC12	12698	8723	8801
CLPSL2	1803	2799	2373
CLPSL1	951	2430	1583
CLPS	2127	2673	2604
LHFPL5	2611	2908	3275
SRPK1	4210	4093	2236
SLC26A8	5281	6458	5177
MAPK14	829	649	512
MAPK13	4752	2784	3313
BRPF3	210	257	241
PNPLA1	1908	1221	1259
C6orf222	3244	3549	1835
ETV7	1662	512	832
PXT1	150	110	104
KCTD20	6497	8050	5385
STK38	2889	1873	1668
SRSF3	1583	1726	2743
CDKN1A	1002	815	668
RAB44	12580	9490	2675
CPNE5	5552	4663	4745
PPIL1	9563	6075	5318
C6orf89	1219	1247	1835
PI16	1760	4477	3301
MTCH1	1397	637	801
FGD2	6496	3047	3029
PIM1	10519	8186	13064
TMEM217	1204	1755	1136
TBC1D22B	123	209	364
RNF8	2407	1412	1308
CMTR1	2297	2099	2765
CCDC167	3189	5502	5437
MDGA1	5216	4119	4676
ZFAND3	2085	1546	1433
BTBD9	1517	846	2302
GLO1	6308	7228	4408
DNAH8	4924	1884	6021
GLP1R	305	490	313
SAYSD1	2939	2423	780
KCNK5	112	273	261
KCNK17	10507	8221	13327
KCNK16	3720	3980	9043
KIF6	221	284	319
DAAM2	858	740	1887
MOCS1	1691	1553	855
LRFN2	404	335	268
UNC5CL	418	452	678
OARD1	2074	1408	1414
TSPO2	1000	1170	1293
APOBEC2	5133	4356	5521
NFYA	16857	7634	10179
TREML1	7624	6018	2849
TREM2	13764	23058	9826
TREML2	6696	14636	15068
TREML4	850	1042	2319
TREM1	426	290	128
NCR2	1698	1630	1719
FOXP4	8120	4165	5471
MDFI	8015	7439	2393
TFEB	4857	5103	3401
PGC	1167	756	1806
FRS3	254	128	242
PRICKLE4	112	125	190
TOMM6	50	42	54
USP49	5291	4654	4100
MED20	11441	6411	6258
BYSL	11000	12491	12905
CCND3	386	524	389
TAF8	2137	2456	1885
C6orf132	1610	1436	856
GUCA1A	5543	2200	7842
RP1-139D8.6	2669	8693	4881
GUCA1B	813	522	1911
MRPS10	573	692	752
TRERF1	2049	3942	2464
UBR2	5809	8583	2566
PRPH2	2131	2120	1921
TBCC	1829	1826	2782
GLTSCR1L	3031	2614	1291
RPL7L1	4626	3567	4011
C6orf226	2693	4208	3366
PTCRA	3212	2802	1016
CNPY3	7314	14974	7868
GNMT	1473	2389	2477
PEX6	747	711	1907
PPP2R5D	762	1288	471
MEA1	791	1366	986
KLHDC3	622	512	582
RRP36	1288	3536	2052
CUL7	2760	1630	3221
KLC4	382	457	616
MRPL2	2858	4354	1778
PTK7	11219	5679	13480
SRF	1127	339	1005
CUL9	4355	4881	5607
DNPH1	892	508	541
TTBK1	2708	3561	6614
SLC22A7	15366	12120	7636
CRIP3	563	932	1125
ZNF318	716	1407	890
ABCC10	1911	1019	658
DLK2	351	1066	1499
TJAP1	2408	2582	3142
LRRC73	54	34	94
POLR1C	1002	755	925
YIPF3	406	100	152
XPO5	3044	2355	3514
POLH	1948	782	3598
GTPBP2	1254	1824	1583
MAD2L1BP	1332	1142	877
RSPH9	1893	1711	1534
MRPS18A	3861	4861	6267
VEGFA	573	1130	563
C6orf223	201	268	191
MRPL14	271	125	117
TMEM63B	3892	2283	3097
CAPN11	3551	5449	1914
RP1-302G2.5	6350	6323	5797
SLC29A1	19700	10609	11033
HSP90AB1	6165	3463	2938
SLC35B2	8403	7522	9438
NFKBIE	128	165	99
TMEM151B	14906	14664	14913
RP11-444E17.6	18669	5644	9473
TCTE1	5757	7104	3563
AARS2	2376	2130	3353
SPATS1	52	32	40
CDC5L	1149	1105	1760
SUPT3H	65981	41487	35393
AL161905.1	1985	1265	1339
RUNX2	5460	2446	2430
CLIC5	3503	8280	4743
ENPP4	1487	2911	2447
ENPP5	2539	4816	4041
RCAN2	5435	3023	3758
CYP39A1	686	474	1264
SLC25A27	7552	3576	3557
TDRD6	232	675	648
PLA2G7	1006	812	824
ANKRD66	3213	3212	3960
MEP1A	1641	7010	9030
ADGRF5	652	589	2163
ADGRF1	2114	5100	2600
TNFRSF21	802	572	958
CD2AP	1662	996	1358
ADGRF2	501	188	395
ADGRF4	470	564	1146
OPN5	844	1782	1498
PTCHD4	6583	14139	9473
MUT	938	1116	1804
CENPQ	5398	6382	4241
GLYATL3	2434	399	702
C6orf141	4324	2161	776
RHAG	537	369	415
CRISP2	455	274	588
CRISP3	2643	3057	4508
PGK2	384	318	234
CRISP1	297	530	436
DEFB133	1084	947	2512
DEFB114	229	656	332
DEFB113	6185	2373	3885
DEFB110	1433	1137	2275
DEFB112	10778	8279	4909
RP11-397G17.1	1253	2498	1906
TFAP2D	655	684	435
TFAP2B	825	382	743
PKHD1	5349	6857	4409
IL17A	1735	2516	1387
IL17F	622	327	721
MCM3	351	417	415
PAQR8	2219	4820	1563
EFHC1	2718	4662	3011
TRAM2	2490	1877	1185
TMEM14A	98	159	119
GSTA2	7869	4620	4933
GSTA1	2478	1925	1125
GSTA5	737	891	3086
GSTA3	2462	2142	3718
GSTA4	5279	7492	6421
ICK	503	1726	1590
FBXO9	2035	2065	1557
GCM1	5718	3628	6990
ELOVL5	3376	2441	2470
GCLC	13346	20019	24891
KLHL31	2216	1732	2101
LRRC1	618	3506	1413
MLIP	2461	2606	1176
TINAG	3389	5142	1238
FAM83B	250	304	175
HCRTR2	9658	14385	6973
GFRAL	349	753	595
HMGCLL1	578	642	1141
BMP5	360	138	472
COL21A1	2386	4881	6158
DST	3510	5397	4739
BEND6	1889	2796	1801
KIAA1586	4211	5397	10889
ZNF451	5250	1140	2912
BAG2	236	251	245
RAB23	10743	4640	6790
PRIM2	5050	6934	3077
AL356135.1	1458	590	674
KHDRBS2	2507	1071	2470
FKBP1C	241	365	464
LGSN	257	154	295
PTP4A1	1493	2717	2109
PHF3	3857	1947	2601
EYS	2296	2470	1157
ADGRB3	6708	3150	5169
LMBRD1	666	868	794
COL19A1	2885	1168	900
COL9A1	967	1837	1839
FAM135A	10877	6203	12434
SDHAF4	2214	1918	1806
SMAP1	334	940	586
B3GAT2	7213	7045	6398
OGFRL1	1522	2534	2425
RIMS1	4168	5604	9786
KCNQ5	3309	2191	3211
RP11-257K9.8	2488	1677	2098
KHDC1L	1997	1852	2181
KHDC1	4684	2773	4358
DPPA5	5347	2249	3636
KHDC3L	4957	2390	4865
OOEP	644	1053	899
DDX43	352	848	582
MB21D1	2750	2790	4044
MTO1	4372	2310	3459
EEF1A1	2702	5346	3696
SLC17A5	875	1021	512
CD109	5	1	1
COL12A1	683	1299	636
COX7A2	7973	5977	3148
TMEM30A	1121	4179	3209
FILIP1	4261	11971	1912
SENP6	232	346	190
MYO6	9583	5670	8348
IMPG1	353	328	233
HTR1B	3946	2952	3339
MEI4	4206	2472	5257
IRAK1BP1	3747	4835	5511
PHIP	1012	1171	870
HMGN3	736	475	1209
LCA5	341	84	194
SH3BGRL2	6557	5410	4559
ELOVL4	1054	1264	1652
AL133475.1	29	23	23
TTK	1840	1400	1894
BCKDHB	6082	6902	7494
FAM46A	4326	3803	2874
IBTK	185	259	251
TPBG	1352	2570	1885
UBE3D	841	1451	1324
DOPEY1	770	2286	2637
AL139333.1	5159	6012	5915
PGM3	5963	5173	5101
RWDD2A	178	125	247
ME1	103	48	71
PRSS35	3724	4574	3461
SNAP91	583	308	303
RIPPLY2	3770	4114	5928
CYB5R4	2376	2919	2111
MRAP2	808	2816	1631
CEP162	2233	2001	892
TBX18	2332	903	1858
NT5E	285	751	719
SNX14	355	597	193
RP11-321N4.5	334	272	312
SYNCRIP	1094	2902	5376
HTR1E	4456	4281	4299
CGA	11228	9981	8508
ZNF292	2514	2780	4183
GJB7	6383	13251	9569
SMIM8	7611	4521	4894
C6orf163	1002	860	2328
CFAP206	1065	485	854
RP3-382I10.7	3348	1851	5624
SLC35A1	2018	2879	1986
RARS2	213	118	707
ORC3	11951	2856	4506
AKIRIN2	4575	1482	5092
SPACA1	91	23	104
CNR1	790	880	531
RNGTT	1098	1548	1950
PNRC1	4219	5820	2077
SRSF12	8278	6237	6549
PM20D2	5750	10364	10306
GABRR1	8369	6237	9599
GABRR2	6796	2248	6200
UBE2J1	10467	28669	5386
RRAGD	358	431	89
ANKRD6	1260	1385	1417
LYRM2	2342	2625	2196
MDN1	1316	927	1065
CASP8AP2	8328	2297	3339
GJA10	3559	4313	3216
BACH2	340	362	856
MAP3K7	4173	2670	2058
EPHA7	11737	19611	12481
MANEA	1103	1562	429
FUT9	1978	3685	2743
UFL1	4783	1351	2485
FHL5	7909	10673	7058
GPR63	6488	4545	3796
NDUFAF4	1194	1406	1381
KLHL32	5014	6605	8801
MMS22L	3407	2211	3595
POU3F2	1092	1252	960
FBXL4	410	677	305
FAXC	2034	2054	1871
COQ3	1099	1447	898
PNISR	718	386	172
USP45	798	1107	1616
TSTD3	3447	2935	2363
CCNC	1408	2687	3895
PRDM13	2073	2944	2093
MCHR2	81	90	90
SIM1	7869	8215	11590
ASCC3	6270	3673	3990
GRIK2	4219	6328	19643
HACE1	3106	3398	1516
LIN28B	591	898	1309
BVES	541	122	299
POPDC3	350	227	758
PREP	354	333	400
ATG5	7509	6193	3126
PRDM1	207	239	345
AL022067.1	1450	1086	2261
AIM1	400	353	112
RTN4IP1	34	30	101
QRSL1	1146	723	1109
CD24	2362	5808	3454
C6orf203	2932	1410	3597
BEND3	534	1196	1438
PDSS2	174	599	280
SOBP	469	403	457
SCML4	642	1383	2081
SEC63	1005	534	1502
OSTM1	535	827	928
NR2E1	2361	1099	1055
SNX3	3631	2611	1628
LACE1	1939	800	1729
FOXO3	2335	2844	4615
ARMC2	4239	10289	5244
SESN1	1567	647	499
CEP57L1	2952	1913	2516
CD164	3977	6889	2468
PPIL6	6994	6123	3460
SMPD2	5785	5535	9264
MICAL1	6339	3858	3370
ZBTB24	7755	8677	16412
AK9	247	105	147
FIG4	214	164	142
GPR6	7521	9956	12496
WASF1	15	38	22
CDC40	268	97	339
METTL24	7243	6602	11804
DDO	1384	1193	594
SLC22A16	180	816	284
CDK19	8884	9709	6342
AMD1	10849	4579	3689
GTF3C6	2068	449	633
RPF2	855	1040	1817
SLC16A10	3989	5486	1546
MFSD4B	2342	4962	3353
REV3L	1397	1748	1005
TRAF3IP2	1679	3064	714
FYN	888	907	1820
WISP3	933	795	1441
TUBE1	9757	9640	15474
FAM229B	1303	2931	2319
LAMA4	926	1148	888
RP11-506B6.7	15282	11836	10433
RFPL4B	2472	2049	1804
MARCKS	1318	1017	833
HDAC2	394	349	492
HS3ST5	3130	3714	6643
FRK	155	388	414
NT5DC1	1116	1499	1180
COL10A1	205	252	78
TSPYL4	315	392	262
DSE	259	170	233
TSPYL1	6063	15011	5856
FAM26F	888	1705	1038
TRAPPC3L	755	1181	985
FAM26E	355	320	452
FAM26D	4964	8288	4132
RWDD1	8339	3161	2802
RSPH4A	810	855	816
ZUFSP	6302	5797	3302
KPNA5	1586	2218	1868
FAM162B	623	1265	1096
GPRC6A	7380	3433	4288
RFX6	1797	729	1313
VGLL2	1196	860	958
ROS1	2962	2189	1559
RP1-179P9.3	1821	1218	1984
DCBLD1	4239	1642	2747
GOPC	2029	2725	2943
NUS1	3162	6591	1793
SLC35F1	7638	10373	7092
CEP85L	1036	1253	2530
PLN	1842	2946	2660
MCM9	353	352	291
ASF1A	3126	7194	10939
FAM184A	377	151	272
MAN1A1	836	2546	3169
TBC1D32	1016	638	380
GJA1	4340	7089	4214
HSF2	1088	672	1009
SERINC1	2906	4251	2605
PKIB	436	281	885
FABP7	875	983	1629
SMPDL3A	3150	2916	2559
CLVS2	570	444	517
TRDN	2098	3549	5037
NKAIN2	50	51	63
RNF217	2714	4995	2330
TPD52L1	2135	1188	1267
HDDC2	1167	2122	985
HEY2	695	250	501
NCOA7	79	53	164
HINT3	833	278	301
TRMT11	2769	5579	3137
CENPW	958	1247	668
RSPO3	9057	7327	16449
RNF146	12156	7353	8383
ECHDC1	209	137	149
RP3-403A15.5	187	295	321
KIAA0408	488	228	669
SOGA3	26	15	13
C6orf58	3191	2759	5528
THEMIS	3537	3998	1607
PTPRK	1427	1447	2230
LAMA2	3204	2524	4620
ARHGAP18	274	648	432
TMEM244	2368	1314	1724
L3MBTL3	1410	856	1901
SAMD3	1165	1544	2049
TMEM200A	193	384	195
SMLR1	1741	1789	1520
EPB41L2	1596	1362	1394
AKAP7	3492	878	2205
ARG1	38	48	97
MED23	10691	8178	8804
ENPP3	55	25	49
OR2A4	1113	852	385
CTAGE9	1689	2492	2693
ENPP1	226	526	969
CTGF	4867	7809	3543
MOXD1	417	527	915
STX7	7226	8067	6279
TAAR9	13461	5435	27722
TAAR8	1787	1898	1762
TAAR6	1274	3371	2539
TAAR5	2242	3444	5390
TAAR2	378	389	227
TAAR1	4115	3632	3575
VNN1	4864	7716	6018
VNN3	321	75	346
VNN2	1250	1007	718
SLC18B1	7848	5150	15614
RPS12	1969	896	1708
EYA4	2013	1492	2338
TCF21	3892	6798	3664
TBPL1	1861	3094	960
SLC2A12	2546	667	2855
SGK1	1725	972	1272
ALDH8A1	3832	1723	5164
HBS1L	364	457	347
MYB	1031	952	1231
AHI1	830	1360	845
PDE7B	7225	4976	5457
MTFR2	2518	1298	1216
BCLAF1	4676	11927	19521
MAP7	722	1514	1233
MAP3K5	877	1253	1972
PEX7	1826	1916	2232
SLC35D3	1962	684	1123
IL20RA	7629	8607	9175
IL22RA2	10153	8479	7536
IFNGR1	1073	530	859
OLIG3	1056	1256	1130
TNFAIP3	19365	13927	8233
PERP	6062	4901	2990
ARFGEF3	9535	12482	24579
PBOV1	1155	2219	2391
RP3-422G23.4	397	437	476
HEBP2	1514	1505	855
NHSL1	4949	5421	7501
GVQW2	4640	6238	5650
CCDC28A	895	1711	408
ECT2L	3723	2558	2403
REPS1	1583	3561	4616
ABRACL	1711	1032	1835
HECA	2799	6146	2593
TXLNB	104	90	206
CITED2	1273	2260	2188
NMBR	1018	802	3617
GJE1	1266	1918	1241
VTA1	4667	5582	3130
ADGRG6	1562	1834	2208
HIVEP2	1321	1352	1301
AIG1	1840	3274	6824
ADAT2	347	293	484
PEX3	5338	3361	7246
FUCA2	1995	2253	3626
PHACTR2	4634	3887	2201
RP3-468K18.5	3434	2529	4336
LTV1	3513	2892	1528
RP3-468K18.7	147	144	93
ZC2HC1B	2808	2856	2660
PLAGL1	1865	2080	1456
SF3B5	1639	2545	1012
STX11	5821	8755	6655
UTRN	2625	1363	1310
EPM2A	2311	2478	831
AL023806.1	3935	1060	4003
FBXO30	222	298	139
SHPRH	3753	5399	8662
GRM1	1198	1417	827
RAB32	759	1187	773
ADGB	4252	4349	3716
STXBP5	5621	8185	2415
SAMD5	3438	5556	11966
SASH1	7035	2456	2251
UST	361	548	790
TAB2	4846	3017	2818
SUMO4	1964	4045	6794
ZC3H12D	734	934	1777
PPIL4	1762	3335	2375
GINM1	1366	1239	1246
KATNA1	2247	2488	4710
LATS1	2400	1648	1201
AL358852.1	4687	2528	2680
NUP43	2319	1463	1956
PCMT1	1244	1138	1573
LRP11	6069	3066	9909
RAET1E	1812	1539	1475
RAET1G	7087	7160	6320
ULBP2	3378	3961	7155
ULBP1	1003	713	856
RAET1L	480	1724	2040
ULBP3	5654	3328	3432
PPP1R14C	557	660	232
IYD	3414	4279	3052
PLEKHG1	1533	1389	2935
MTHFD1L	3256	2063	1951
AKAP12	1765	3377	2891
ZBTB2	4280	3071	3062
RMND1	1298	1020	503
ARMT1	7130	14527	6146
CCDC170	5932	14510	5413
ESR1	2580	4149	4263
SYNE1	699	740	306
MYCT1	911	1150	1177
VIP	7778	6023	9568
FBXO5	1163	1535	1746
MTRF1L	5437	3054	2513
RGS17	763	2296	1753
OPRM1	567	222	144
IPCEF1	1680	888	1342
CNKSR3	564	586	525
SCAF8	524	355	304
TIAM2	1775	7385	3303
TFB1M	233	286	354
CLDN20	1436	769	809
NOX3	1127	2057	1054
ARID1B	7866	6887	6133
TMEM242	1671	2978	3798
ZDHHC14	2355	1480	1052
SNX9	2275	2926	1621
SYNJ2	434	862	696
SERAC1	672	821	787
GTF2H5	1980	1169	1260
TULP4	4426	2804	3504
TMEM181	1840	1035	1207
DYNLT1	1892	1229	997
SYTL3	1598	4114	8252
EZR	4731	6351	4765
RSPH3	2065	3977	3289
TAGAP	1395	266	650
FNDC1	1359	1034	1479
SOD2	5259	5609	3031
WTAP	3118	1512	1149
ACAT2	552	471	350
TCP1	3411	3873	4653
MRPL18	309	343	151
PNLDC1	1725	1573	2729
MAS1	14233	11389	27262
IGF2R	17403	25109	17894
SLC22A1	11	22	15
SLC22A2	2680	2044	1851
SLC22A3	10380	6201	3836
LPA	7204	7049	6550
PLG	2729	4237	2628
MAP3K4	911	1352	1159
AGPAT4	4916	1518	2502
PARK2	632	668	505
PACRG	4285	4214	3227
QKI	385	767	291
C6orf118	2181	4038	4433
PDE10A	5181	11604	5759
T	4729	9964	4288
PRR18	4466	4301	5896
SFT2D1	4058	2902	3155
MPC1	6396	3835	1648
RPS6KA2	9332	8193	11251
RP11-514O12.4	737	2256	1864
RNASET2	1779	1469	1165
FGFR1OP	4058	3604	1834
CCR6	826	379	718
TCP10L2	366	104	138
GPR31	3182	3478	3824
UNC93A	8360	7801	6961
TTLL2	2236	1051	1630
TCP10	318	472	361
MLLT4	2179	1935	2738
KIF25	6094	3721	4049
FRMD1	3812	4362	1637
DACT2	1410	2151	2111
SMOC2	6689	6917	3801
THBS2	566	711	542
WDR27	943	782	946
C6orf120	4167	1432	1868
PHF10	7989	8751	11785
TCTE3	769	230	408
ERMARD	3395	2490	2171
DLL1	1425	897	656
FAM120B	1846	194	807
PSMB1	516	300	451
TBP	10789	6929	7629
PDCD2	801	847	898
FAM20C	7635	9711	6328
PDGFA	224	274	146
PRKAR1B	4220	3070	3054
DNAAF5	1099	992	1008
SUN1	330	346	603
GET4	6047	4420	6033
ADAP1	343	390	232
COX19	1627	2222	2343
CYP2W1	1876	1000	1115
C7orf50	465	273	153
GPR146	3081	3264	1875
GPER1	168	265	273
ZFAND2A	158	291	69
UNCX	8172	6397	4469
MICALL2	4918	5936	3974
INTS1	1379	1993	2053
MAFK	2951	3585	2509
TMEM184A	12626	10530	4784
PSMG3	16601	5265	17204
ELFN1	4170	2560	2883
MAD1L1	2357	1047	728
MRM2	4282	4627	5443
NUDT1	1307	1635	1472
SNX8	240	130	54
EIF3B	5914	2919	6007
CHST12	2466	3276	3644
GRIFIN	1247	2520	1859
LFNG	1182	1800	427
BRAT1	3185	2745	4041
IQCE	356	364	386
TTYH3	3731	3979	8600
AMZ1	1172	1237	1540
GNA12	2088	2678	2606
CARD11	1148	597	1665
SDK1	1836	3019	6891
FOXK1	1672	597	980
AP5Z1	1659	3284	2409
RADIL	982	1010	3292
PAPOLB	6500	2350	6480
MMD2	1597	4834	5898
RBAK-RBAKDN	2175	1582	906
RBAK	1364	808	670
WIPI2	1717	922	1059
SLC29A4	8834	9997	2903
TNRC18	945	1120	1425
FBXL18	12807	13657	11272
ACTB	4146	2492	5821
FSCN1	6151	3236	2956
RNF216	530	902	633
OCM	1723	1166	1084
CCZ1	2554	1304	869
RSPH10B	2109	1872	3083
PMS2	240	513	334
AIMP2	255	199	340
EIF2AK1	9220	3940	5137
ANKRD61	2758	9925	5329
USP42	208	156	187
CYTH3	5918	2232	4679
FAM220A	504	443	331
RAC1	6962	7421	4936
DAGLB	496	340	425
KDELR2	5964	4940	4001
GRID2IP	54	763	951
ZDHHC4	4182	7024	12853
C7orf26	5128	7186	5650
ZNF853	3337	5070	2315
ZNF316	470	546	795
ZNF12	553	376	415
RSPH10B2	1545	800	1684
CCZ1B	7655	7532	4396
C1GALT1	94	44	54
COL28A1	442	541	398
MIOS	400	468	440
RPA3	1302	821	753
UMAD1	7675	6075	8429
GLCCI1	2597	5382	6963
ICA1	127	246	212
NXPH1	382	572	1146
NDUFA4	10415	7387	14306
PHF14	2115	2141	2098
THSD7A	25	31	48
TMEM106B	1684	2315	2482
VWDE	5498	4126	5110
AC005281.1	1435	1824	831
SCIN	643	561	820
ARL4A	4188	3245	5880
ETV1	2354	1325	1086
DGKB	839	502	622
AGMO	15972	16529	23091
MEOX2	958	818	771
ISPD	2105	3244	2789
SOSTDC1	6450	2873	7634
LRRC72	4938	3556	4405
ANKMY2	69	62	40
BZW2	18	27	56
TSPAN13	13479	6440	14505
AC073333.1	1064	2052	1115
AGR2	2462	2298	2223
AGR3	4417	9108	8805
AHR	2884	4060	767
RP11-507K12.1	1784	1594	497
SNX13	5971	4341	3774
PRPS1L1	4339	4020	4906
HDAC9	4962	4842	1300
TWIST1	84	38	188
FERD3L	233	344	400
TWISTNB	1661	919	1599
TMEM196	2798	901	2814
MACC1	442	478	519
ITGB8	861	1634	448
ABCB5	2973	8260	3142
SP8	1425	1799	665
SP4	5802	5864	3783
DNAH11	1246	509	573
CDCA7L	4161	5299	3621
RAPGEF5	2091	3472	2321
STEAP1B	1405	1006	2659
IL6	3528	1222	1507
AC073072.1	4227	9600	3469
TOMM7	1703	2119	1414
FAM126A	2319	2870	6158
KLHL7	3693	6348	2521
NUPL2	329	280	308
GPNMB	986	1068	828
MALSU1	2977	1717	1829
IGF2BP3	4382	4194	4949
TRA2A	9202	3635	6619
CCDC126	4568	1961	2533
AC006026.1	15806	11035	10968
FAM221A	394	320	329
STK31	2039	929	2396
NPY	3863	3537	1875
MPP6	3734	3052	2751
DFNA5	1133	988	993
OSBPL3	1270	1605	1198
CYCS	1965	2862	1150
C7orf31	1684	2913	1468
NPVF	4485	5026	5821
NFE2L3	1372	2908	7971
HNRNPA2B1	564	353	473
CBX3	249	217	335
SNX10	512	1016	1411
SKAP2	6967	4151	5033
HOXA1	395	522	425
HOXA2	3275	1640	1995
HOXA3	6496	17328	12840
HOXA4	2728	2022	1242
HOXA5	3489	9207	2047
HOXA6	1579	887	1241
HOXA7	1324	1347	1063
HOXA9	2727	818	2864
HOXA10-HOXA9	2400	3817	3090
HOXA10	584	431	297
HOXA11	2551	7224	2376
HOXA13	1587	2155	1717
EVX1	2534	3476	2845
HIBADH	4481	2060	1235
TAX1BP1	2992	7674	3458
JAZF1	43	131	196
CREB5	2477	1519	1644
TRIL	4920	4039	6120
