#gene	sample1	sample2	sample3	sample4	sample5	sample6
NDUFS1	3278	4211	3845	4105	3410	3874
EEF1B2	1760	1725	2118	728	1674	951
GPR1	2144	2605	2894	2849	2327	1808
ZDBF2	1715	2081	2114	2567	4146	1666
AC017081.1	6896	6557	7738	9806	10772	20373
ADAM23	1997	2770	2112	2622	2376	6769
AC010731.4	1414	6147	3447	3635	4466	5052
DYTN	509	532	490	488	861	571
MDH1B	1560	1968	1855	5327	2259	3283
FASTKD2	499	732	240	891	551	649
CPO	5474	2543	1660	5507	4502	3302
KLF7	5892	3891	3808	11136	4696	6493
CREB1	3243	6971	2805	7751	5991	4252
METTL21A	3367	6744	7565	7087	4229	1727
CCNYL1	3933	2335	2640	3351	2099	6198
FZD5	1385	792	858	1064	1127	1592
PLEKHM3	5752	4337	6305	11495	4375	5825
CRYGD	1703	1133	574	1098	3379	2108
CRYGC	2245	4131	2764	2489	1482	1855
CRYGB	973	844	854	707	660	994
CRYGA	615	761	1293	1516	1314	2172
C2orf80	43	24	50	39	61	54
IDH1	4086	2539	3065	4084	6684	6495
PIKFYVE	5355	8445	2179	8154	3385	3361
PTH2R	3419	3089	3354	4106	5046	2436
MAP2	16402	11452	20149	9134	8363	25758
UNC80	877	501	718	1564	2504	1675
RPE	2910	3024	3044	2080	3467	1945
KANSL1L	3637	7344	3144	10004	7626	3711
ACADL	247	439	152	345	300	593
AC006994.3	5415	3812	6735	4081	9642	3451
MYL1	733	828	948	1913	2285	1109
LANCL1	3190	2388	3487	1932	5452	2395
CPS1	263	587	501	508	1271	463
ERBB4	6969	12403	10748	4249	4341	4334
IKZF2	8842	5056	5760	14981	11790	12392
SPAG16	7941	5325	4321	11611	11841	11889
VWC2L	1059	931	1285	1946	422	987
BARD1	541	766	1194	594	1328	489
ABCA12	215	781	831	1409	661	1217
ATIC	495	605	433	768	1138	791
FN1	18204	6071	20286	15978	19603	11834
MREG	1058	724	749	2185	1292	454
PECR	5930	2274	5526	8381	5208	3062
TMEM169	1187	813	891	1170	2149	1664
XRCC5	1026	538	717	1025	452	885
MARCH4	1686	1238	1938	1919	1706	2342
SMARCAL1	229	375	359	436	623	183
RPL37A	3419	1269	1998	4220	3238	2346
IGFBP2	423	513	523	1181	976	440
IGFBP5	166	173	141	169	149	173
TNP1	7	7	15	7	6	9
AC007557.5	2501	2691	1172	1488	1787	893
DIRC3	6210	4355	12294	4370	9142	8314
TNS1	2729	5546	3462	5934	5499	3548
RUFY4	2559	1733	1900	2354	6712	2483
CXCR2	745	554	625	280	1152	1145
CXCR1	728	723	731	1573	346	1010
ARPC2	1151	1226	1724	1744	1557	2928
GPBAR1	94	129	177	357	189	144
AAMP	257	1040	1084	747	923	734
PNKD	2474	1665	1643	3295	3964	1817
TMBIM1	780	1439	2247	5636	1358	2416
CATIP	32	40	98	63	158	211
SLC11A1	1656	1518	1824	1494	2220	3043
CTDSP1	2156	7598	2435	6671	7721	4102
VIL1	1000	860	925	1986	1516	1745
USP37	44	40	165	212	128	170
CNOT9	1274	869	438	888	1313	1192
PLCD4	3459	1903	2391	1842	3291	5087
ZNF142	2072	1441	1307	2198	3781	1154
BCS1L	890	1188	577	1751	2681	1334
RNF25	929	1365	1123	1711	1203	2227
STK36	8019	9190	12193	13770	5214	6552
TTLL4	1402	1726	5967	6438	4305	2535
CYP27A1	1491	2262	2096	3152	3147	1624
PRKAG3	1477	1477	956	855	849	1076
WNT6	214	391	281	472	282	446
WNT10A	842	1957	1706	1844	2243	5082
CDK5R2	1149	859	760	1573	1411	996
FEV	9811	8893	7381	12802	22521	24110
CRYBA2	1779	2263	1852	2775	1986	1877
CFAP65	1358	843	1134	1381	1088	2312
IHH	744	1334	1208	3197	1818	3350
NHEJ1	552	499	143	1481	524	318
RP11-33O4.2	2083	3262	2537	3003	3267	2461
SLC23A3	4408	7872	5449	5037	4812	8873
CNPPD1	864	900	484	767	988	1359
FAM134A	4035	8573	12430	7629	11889	5364
ZFAND2B	1351	578	1079	714	650	644
ABCB6	1077	488	1150	801	632	839
ATG9A	418	290	241	264	216	655
ANKZF1	1209	3768	1641	3386	1329	3390
GLB1L	1024	3002	1594	2905	1314	2557
STK16	1265	715	534	940	904	1342
TUBA4A	643	2281	1176	493	1510	1984
TUBA4B	494	275	505	257	1030	710
DNAJB2	417	1743	1528	1392	890	670
PTPRN	152	90	134	192	49	120
RESP18	51	70	66	318	126	211
DNPEP	1536	3291	4013	2593	3365	5164
DES	474	215	354	256	504	302
SPEG	1554	551	681	1119	1056	1172
GMPPA	2470	2918	4218	2470	3753	3925
ASIC4	159	382	144	187	244	327
CHPF	1637	2292	1541	1483	637	2541
TMEM198	4191	3968	2513	4265	2111	4233
OBSL1	6225	5852	4291	5343	6703	6808
INHA	1224	3030	2361	3971	3930	3517
STK11IP	15436	23678	14194	9503	6849	19905
SLC4A3	465	369	382	425	425	521
EPHA4	1078	1225	1611	2768	843	1132
PAX3	6120	7429	3847	9918	9736	5339
CCDC140	4486	4184	6380	4335	5501	7404
SGPP2	59	81	95	126	199	153
FARSB	594	392	1062	395	498	419
MOGAT1	4817	6171	3734	3801	8888	3555
ACSL3	1359	803	1048	781	1245	1004
KCNE4	1401	1729	1377	5376	7507	6173
SCG2	2376	2218	1808	3900	1650	1680
AP1S3	4232	4927	9111	6340	13925	22102
WDFY1	962	1789	2051	2326	3222	2130
MRPL44	1584	2535	2806	4759	2463	5613
SERPINE2	1712	1468	2345	2082	3234	1283
FAM124B	2673	3349	1545	3147	2369	3114
CUL3	369	234	284	257	210	112
RP11-811O14.1	2502	2534	3620	4666	2831	1576
DOCK10	1072	648	989	464	2204	459
NYAP2	1749	2150	2190	2791	995	2283
IRS1	501	445	875	941	867	1378
RHBDD1	2116	3626	1961	2517	3740	3731
COL4A4	8222	9786	9976	11640	4555	12469
COL4A3	1184	1966	1582	1697	1516	529
MFF	1632	6723	3178	3820	2391	6059
TM4SF20	4203	3476	2601	3403	4677	1179
AGFG1	1709	840	751	2298	825	1587
C2orf83	1300	1142	1979	1104	714	1618
SLC19A3	1760	1064	2142	4270	2207	1095
CCL20	74	68	88	99	160	139
DAW1	16	6	19	8	25	13
SPHKAP	8388	3966	8678	7139	8471	4155
PID1	4778	4446	5047	984	2888	1487
DNER	2350	2595	3698	3657	4842	1409
TRIP12	3519	6258	4056	7361	4939	8931
FBXO36	624	431	1819	1516	1804	1316
SLC16A14	7246	10299	5635	11520	4418	6133
SP110	4337	4251	3940	5880	7859	1397
AC009950.1	990	893	1361	1023	667	549
SP140	662	928	593	538	980	634
SP140L	5062	6903	2805	6440	3531	5094
SP100	116	311	149	180	182	133
CAB39	2327	2876	1270	4142	5367	9110
ITM2C	3454	3845	3947	1624	3136	4681
GPR55	1010	514	707	846	1095	934
SPATA3	1305	440	1152	1194	1423	930
C2orf72	4314	3849	4196	5997	7189	3231
PSMD1	144	96	84	254	80	130
HTR2B	4204	3932	7411	7840	8594	4706
ARMC9	1116	846	845	914	1031	1041
B3GNT7	1380	802	1574	801	2964	1039
NCL	2048	2049	968	4508	1518	3025
NMUR1	1354	744	3225	2768	1438	1058
C2orf57	2513	2212	1110	1496	3900	2774
PTMA	839	840	1817	1492	3522	1437
PDE6D	7480	9144	3703	8783	5700	13767
COPS7B	2391	2260	2758	1054	916	2896
NPPC	4997	685	2254	3904	2465	2520
DIS3L2	760	451	1332	1125	685	978
ALPP	5709	7317	12752	13627	16130	9821
ALPPL2	5001	2121	2293	2144	3624	3506
ALPI	772	1169	1638	945	1538	1222
ECEL1	2041	1316	724	3522	1593	3619
PRSS56	500	1028	447	574	1083	715
CHRND	91	131	191	110	145	269
CHRNG	3401	1901	3307	10041	3971	4008
TIGD1	1110	1312	747	1871	2091	1409
EIF4E2	556	305	301	256	422	619
EFHD1	372	493	462	306	640	229
GIGYF2	3311	4870	4051	7665	5337	11881
KCNJ13	745	645	610	453	758	593
C2orf82	1094	1159	429	1246	1040	1459
NGEF	2875	4167	3639	6785	5007	9447
NEU2	1418	2068	1307	1943	2028	1417
INPP5D	5996	1923	2333	2472	1221	2215
ATG16L1	2932	5606	3915	4387	8223	6230
SAG	1149	607	553	917	964	751
DGKD	1858	1464	1851	1973	629	2349
USP40	7907	6117	5203	6244	9702	11772
UGT1A8	3705	3907	1683	3862	4946	5548
UGT1A10	2099	1730	1797	4896	1929	4272
UGT1A9	869	1478	1072	864	1135	812
UGT1A7	3365	2918	2676	1806	3968	1988
UGT1A6	1464	1220	783	754	987	1693
UGT1A5	337	525	733	259	425	788
UGT1A4	431	545	661	622	967	822
UGT1A3	831	1231	753	880	1172	317
UGT1A1	430	392	330	502	360	725
MROH2A	2470	1358	1456	1054	3512	2014
HJURP	340	191	244	228	388	291
TRPM8	2601	886	2191	2221	2784	3055
SPP2	1703	2247	3126	1513	3120	4030
ARL4C	2886	1948	1884	1693	764	2371
SH3BP4	745	961	558	756	787	299
AGAP1	3289	5996	4210	8491	6182	5598
GBX2	1922	1354	1181	4028	2222	1311
ASB18	30372	12515	15543	12301	17795	17162
IQCA1	5418	4228	4225	6043	3712	4843
ACKR3	5330	2281	5268	5838	3100	8507
COPS8	382	362	98	491	284	240
COL6A3	5689	13054	9135	19236	10186	11403
MLPH	48	64	82	74	67	74
PRLH	1913	3164	2821	2588	6591	5651
RAB17	692	2090	1519	1140	1735	1111
LRRFIP1	1445	1428	1353	2983	2962	3689
RBM44	4663	5505	2439	3467	4934	4727
RAMP1	1434	2902	1369	1761	1312	2853
UBE2F	1288	1686	902	2676	2232	2164
UBE2F-SCLY	553	323	335	371	537	662
SCLY	2822	5547	4420	8129	3078	9348
ESPNL	108	118	229	167	271	219
KLHL30	1078	1889	843	1147	2083	2274
ERFE	871	879	428	692	871	1787
ILKAP	116	170	124	183	155	312
HES6	1986	2657	2761	2900	991	1466
PER2	2493	2084	2176	3686	5765	3216
TRAF3IP1	5428	3081	1530	4444	6080	3792
ASB1	8344	4988	9581	14818	11467	8084
TWIST2	721	180	431	376	306	207
HDAC4	1491	1091	2479	5945	1987	3089
AC017028.1	803	838	1266	2182	1401	820
NDUFA10	1867	2544	1837	1210	2214	2882
OR6B2	3443	1939	4683	7727	8048	9293
PRR21	254	266	212	223	275	289
OR6B3	5585	3605	1902	1962	2778	4593
COPS9	1582	2796	1498	2858	969	1900
OTOS	2059	3217	4983	2184	4816	3135
GPC1	2186	2617	2132	3143	2405	2016
ANKMY1	3727	2453	2147	2189	1401	1852
DUSP28	18107	8397	7496	18831	6278	8622
RNPEPL1	271	174	116	388	266	241
CAPN10	5962	7190	4225	5759	5505	7553
GPR35	1164	3493	2032	1762	1602	2591
AQP12B	554	436	907	1489	858	711
AQP12A	3862	3972	3625	4453	4579	4872
KIF1A	4566	3814	7586	8399	7309	5991
AGXT	2513	4454	4049	5109	4261	6957
C2orf54	2048	2617	5739	3182	4767	4146
CROCC2	602	1005	1038	1090	1416	1312
SNED1	2234	6344	6936	4271	11145	3987
MTERF4	67	71	50	150	127	75
PASK	1541	631	875	930	1281	1282
PPP1R7	1372	1145	1340	1678	1623	1920
ANO7	2619	2953	1628	2403	5107	4465
HDLBP	1571	1326	2039	1030	2774	1605
SEPT2	168	234	246	434	591	360
FARP2	2202	1948	4141	3791	4048	5797
STK25	1517	3175	5275	3050	4061	3425
BOK	181	265	381	398	272	356
THAP4	104	102	98	146	71	135
ATG4B	799	1284	483	862	641	328
DTYMK	895	1136	1064	1026	1888	715
ING5	8358	6848	1821	7178	3939	8782
D2HGDH	4129	2784	6637	1372	8437	7559
GAL3ST2	1286	1899	1081	1519	3275	3477
NEU4	3621	1748	2417	3556	5050	6021
PDCD1	2684	3869	3632	4424	3120	4788
RTP5	1927	4181	4505	2251	2335	6702
AC131097.4	3619	2259	1671	2479	1557	1326
CHL1	188	109	95	214	240	250
CNTN6	525	392	925	465	375	387
CNTN4	4158	2322	2138	2894	3044	1013
IL5RA	682	637	1100	663	687	1856
TRNT1	7939	9086	6468	12752	11800	4803
AC024060.1	40	66	129	174	140	93
CRBN	6896	3292	1672	7778	5533	6234
SUMF1	84	236	422	564	494	332
LRRN1	3296	3111	4917	3961	2499	1395
SETMAR	21	22	35	32	36	27
ITPR1	364	282	924	1514	1087	893
BHLHE40	8361	4198	3465	2545	3935	5571
ARL8B	1150	1724	3713	3165	6351	4446
EDEM1	111	182	172	217	129	278
GRM7	1825	1148	875	1777	950	3247
LMCD1	1134	1720	750	1099	1581	1404
SSUH2	1037	997	925	1104	1508	1021
CAV3	1649	1711	1812	4754	4812	2955
OXTR	461	1031	763	858	900	1620
RAD18	5214	5959	3746	5399	5366	7525
SRGAP3	907	752	668	425	476	1708
THUMPD3	171	54	105	230	237	158
SETD5	3438	4240	3457	2771	2815	4834
LHFPL4	742	295	864	977	274	869
MTMR14	1277	2167	769	679	1558	1576
CPNE9	6319	1334	2347	6285	4181	6846
BRPF1	163	181	105	143	251	156
OGG1	2468	5904	7486	9343	2632	5680
CAMK1	562	338	368	987	821	605
TADA3	2537	2290	1835	2372	1402	5197
ARPC4	1135	3331	1852	3465	1757	2720
ARPC4-TTLL3	142	169	185	508	663	533
TTLL3	631	1112	870	702	1334	849
RPUSD3	246	294	312	713	285	190
CIDEC	461	1020	711	829	1495	395
JAGN1	484	563	706	419	764	436
IL17RE	2016	3585	3981	3438	4166	4208
IL17RC	4784	8235	1360	6883	6473	7176
CRELD1	166	111	167	82	297	219
PRRT3	310	372	172	383	252	336
EMC3	95	62	63	111	108	130
FANCD2	405	797	700	986	909	571
FANCD2OS	11499	25930	13289	14454	6920	19026
BRK1	2002	1103	1459	2216	2296	2430
VHL	370	283	298	372	350	687
IRAK2	4858	6103	5709	8519	16654	11456
TATDN2	661	1636	1651	1940	2262	1513
RP11-438J1.1	10058	5962	4307	8892	12423	7609
GHRL	831	727	1265	701	600	851
SEC13	3984	2436	6244	5569	3756	2973
ATP2B2	3354	3211	4191	3658	4370	3955
SLC6A11	1649	2308	1733	4808	2501	3834
SLC6A1	65	73	112	235	70	149
HRH1	336	272	209	170	449	298
ATG7	4116	2505	2333	2715	3627	3103
VGLL4	3658	3335	2758	3289	4703	2654
TAMM41	2254	3059	3349	2205	3236	2570
SYN2	1682	1484	1486	3026	2317	1216
TIMP4	1753	1447	1136	2546	839	2125
PPARG	3289	1492	2775	955	1802	4082
TSEN2	169	311	298	432	169	513
MKRN2OS	1760	1627	4595	4339	5473	2724
MKRN2	961	1415	1255	999	1087	818
RAF1	9302	11115	16411	6361	10271	7942
TMEM40	2647	2324	3753	3365	7018	4644
CAND2	3049	1448	2510	2602	2065	1918
RPL32	1093	3809	3760	3487	1898	4052
IQSEC1	518	840	659	1567	1390	1073
NUP210	547	366	998	641	419	1119
HDAC11	6874	3432	4479	6323	3477	3207
FBLN2	3060	2017	2590	2808	3055	2819
WNT7A	3804	2959	2794	3035	6699	4800
CHCHD4	601	451	270	334	273	284
TMEM43	82	80	69	123	188	67
RP11-434D12.1	272	250	99	234	183	156
XPC	7299	5259	13930	22548	12915	13568
LSM3	1037	919	1417	958	1632	1383
SLC6A6	102	251	230	308	129	192
GRIP2	499	349	341	790	464	567
CCDC174	2590	7571	4728	12688	7426	10385
C3orf20	881	430	315	419	657	759
FGD5	2130	2668	4837	2623	2358	2815
NR2C2	3596	1246	1709	2366	2937	1993
MRPS25	344	180	213	602	307	192
RBSN	541	288	469	459	669	763
CAPN7	6214	6453	8432	13702	10438	5965
SH3BP5	43	86	71	166	234	122
METTL6	800	461	800	593	1078	689
EAF1	246	400	535	632	1290	474
COLQ	2045	2360	3086	2811	3365	3270
HACL1	443	256	634	410	560	439
BTD	2756	1657	3714	3597	2824	3049
ANKRD28	2418	3714	1970	2147	2419	2720
GALNT15	300	606	586	455	483	497
DPH3	1311	1264	1391	1108	962	826
OXNAD1	681	748	992	1613	771	2322
RFTN1	3879	2084	5883	2686	4433	2228
DAZL	4152	6911	4471	12157	12239	7047
PLCL2	264	117	213	303	533	316
TBC1D5	458	486	435	185	440	256
SATB1	171	162	204	258	319	304
KCNH8	9390	8110	8982	9792	2507	10769
EFHB	269	354	383	433	401	361
RAB5A	1800	1192	2103	2730	1373	1888
PP2D1	1311	3447	1944	3558	3515	1668
KAT2B	681	873	517	559	774	756
SGO1	2567	2166	1591	2567	3175	2612
ZNF385D	1964	1452	2181	3627	1493	1580
UBE2E2	5566	5109	12193	6380	9856	10343
UBE2E1	3148	2458	2566	1433	2581	1164
NKIRAS1	991	1196	694	1234	878	916
RPL15	3475	2977	8939	3072	3369	7340
NR1D2	1087	262	762	947	1043	959
THRB	8532	4046	3735	4393	7226	9439
RARB	1027	1529	1287	1184	1597	339
TOP2B	172	337	560	291	413	352
NGLY1	757	548	705	793	797	996
OXSM	599	510	1324	631	494	1456
LRRC3B	430	344	657	726	1060	286
NEK10	884	451	537	764	537	752
SLC4A7	1445	464	1076	1157	1446	1357
EOMES	347	269	870	310	418	282
CMC1	332	1232	1013	1759	1105	891
AZI2	15	38	29	50	33	31
ZCWPW2	3249	7289	6236	6480	6456	6650
RP11-9J18.1	933	756	1551	1036	1387	1241
RBMS3	2842	3239	1950	3002	4400	1091
TGFBR2	2956	4591	8895	6753	9145	6773
GADL1	731	613	750	884	1304	1297
STT3B	317	429	846	701	758	518
OSBPL10	59	172	202	175	118	140
ZNF860	2005	5734	3265	3473	1462	2280
GPD1L	63	51	36	73	24	50
CMTM8	2362	5787	2995	3283	4297	5393
CMTM7	391	425	267	574	299	196
CMTM6	6535	4810	3176	3534	7815	5450
DYNC1LI1	1281	622	1678	883	1580	801
CNOT10	10254	6276	7877	5802	13979	8582
TRIM71	4776	3277	5335	2064	1531	3664
CCR4	8336	3427	3667	6099	2606	2715
GLB1	6457	4985	6065	7087	5693	16252
TMPPE	1445	1646	1217	2686	1753	439
CRTAP	1416	571	825	2125	1147	511
SUSD5	1382	812	1095	1484	4070	1748
FBXL2	2861	1225	2151	1382	3636	3370
UBP1	782	1135	1326	569	837	1226
CLASP2	514	953	1474	1077	1382	1229
PDCD6IP	859	1382	269	2238	1646	1290
ARPP21	892	604	377	511	550	1457
STAC	111	225	53	127	218	166
DCLK3	1761	2893	2458	1497	869	1283
TRANK1	1624	4072	3714	2737	3294	8630
EPM2AIP1	4213	5946	2784	1310	3634	3723
MLH1	2802	2793	5162	8848	7626	4899
LRRFIP2	1466	747	1632	1924	1017	2536
GOLGA4	668	1447	650	267	1220	2118
ITGA9	666	784	827	787	955	565
CTDSPL	2010	2659	2598	2235	3865	3873
VILL	679	347	867	652	984	350
PLCD1	3110	3127	3013	4951	3268	3307
DLEC1	852	959	645	1733	1899	438
ACAA1	7245	12658	8869	6314	14471	13131
MYD88	632	409	480	1064	896	817
OXSR1	5219	7534	20496	12796	12274	23520
SLC22A13	1731	830	1800	2383	1421	2071
SLC22A14	1270	908	1667	1680	1880	2304
XYLB	3298	7184	8796	7809	9851	3908
ACVR2B	117	210	282	203	217	345
EXOG	2392	6147	3759	2757	3526	3317
SCN5A	8774	13191	4754	6345	7329	8214
SCN10A	3227	8539	5994	13477	9991	13780
SCN11A	1679	2413	2705	3705	5644	8074
WDR48	978	1208	1539	1974	759	1831
GORASP1	3208	1180	3422	4540	3679	1998
TTC21A	335	245	151	353	160	268
CSRNP1	1821	1570	2048	1341	2121	2586
XIRP1	2593	3173	3629	5749	5950	5691
CX3CR1	2106	4600	2440	3327	6163	3984
CCR8	3293	4296	6469	5534	6440	9871
SLC25A38	917	1654	857	2573	2911	1866
RPSA	10004	11952	6275	8944	11698	3091
MOBP	1493	1482	2734	1743	2007	1735
MYRIP	2282	2102	1513	3930	3550	1734
EIF1B	373	324	491	1119	300	676
ENTPD3	1531	696	331	527	400	784
RPL14	4981	2572	1795	5835	4373	5470
ZNF619	1164	2082	2149	2587	5397	1809
ZNF620	363	366	587	712	168	227
ZNF621	10371	2401	7142	3480	9830	8377
CTNNB1	277	336	426	363	198	236
ULK4	776	703	867	614	616	292
TRAK1	1168	410	691	666	1427	715
CCK	1783	1217	954	898	1363	825
LYZL4	1765	2612	2481	2546	4818	3112
VIPR1	3577	3039	2840	3792	5781	8155
SEC22C	1248	1089	1827	2039	1748	2149
SS18L2	1904	3702	844	4417	3117	3283
NKTR	1445	3212	2510	3447	3243	4527
ZBTB47	3480	1825	2796	1975	667	4440
KLHL40	1189	341	373	526	399	760
CCDC13	679	338	484	239	734	1319
HHATL	3379	507	619	1228	2039	2246
RP4-613B23.5	387	1241	1239	785	1044	2023
HIGD1A	1757	2036	1007	2911	2733	2051
ACKR2	43	25	52	30	25	40
RP11-136C24.3	3116	802	1649	1724	2683	1864
KRBOX1	3184	2666	1541	3572	1906	1815
CYP8B1	2015	1727	2097	1669	2719	3500
ZNF662	4152	3261	3023	2202	2093	5191
FAM198A	1687	4699	2368	3282	5836	6382
POMGNT2	1465	2102	2953	2447	3484	4897
SNRK	898	679	1105	1090	1070	1604
ANO10	242	84	125	143	250	276
ABHD5	2145	6339	3521	6444	3635	3340
TOPAZ1	1179	2343	4354	1818	2880	2807
TCAIM	2636	2225	2944	3950	3310	1345
LINC00694	664	453	666	1493	799	637
ZNF445	1764	3447	1365	7042	6148	2088
ZNF852	3343	10027	7054	6230	10151	13472
ZKSCAN7	721	1364	903	1483	3022	2463
ZNF660	128	86	333	215	181	103
ZNF197	366	661	312	428	663	1092
ZNF35	1900	3003	2517	5142	5255	4272
ZNF502	2239	2372	2885	3174	4860	3813
ZNF501	71	128	138	147	167	124
KIAA1143	2626	5235	4146	2536	6488	3807
KIF15	2744	2625	2177	3895	1891	2056
TMEM42	2255	2045	2206	2650	1844	556
TGM4	513	921	739	575	471	431
ZDHHC3	5770	3245	3815	5117	7449	6340
EXOSC7	67	172	200	101	178	92
CLEC3B	277	542	391	234	377	695
CDCP1	1047	1180	494	895	721	585
TMEM158	2129	1820	1183	3209	2088	1028
LARS2	581	655	141	756	711	509
LIMD1	3412	3278	5944	1493	3161	6863
SACM1L	1506	799	1616	567	1018	828
SLC6A20	1235	985	1157	1292	2253	1593
LZTFL1	4310	3524	5976	4579	9150	5335
CCR9	2005	1132	2785	1411	1876	1670
FYCO1	2322	2873	3450	9415	5990	7618
CXCR6	355	661	1474	1085	1091	1064
XCR1	10958	6446	16807	25961	15387	6777
CCR3	2009	2013	1000	2809	936	2315
CCR1	248	860	477	897	1742	1568
CCR2	1221	573	855	1583	2114	730
CCR5	2136	1576	2197	1595	1254	2417
CCRL2	2622	2713	4032	6127	3792	3712
LTF	33	94	96	85	87	133
RTP3	2443	2059	2718	5449	2528	3226
LRRC2	1040	799	679	1365	977	472
TDGF1	1012	2490	1386	2695	724	1706
AC104304.4	1593	1822	2295	1086	1034	1060
ALS2CL	727	792	968	1712	1377	4824
TMIE	215	221	189	191	212	338
PRSS50	1152	1482	972	1717	2330	1937
PRSS46	3581	4343	1574	4109	4709	9091
PRSS45	797	1442	913	1495	594	801
PRSS42	5016	3952	7711	12246	6523	4676
MYL3	3728	2918	1207	2242	1990	3330
PTH1R	1903	2539	2188	2717	3780	2354
CCDC12	2525	1849	2864	4493	2553	2888
NBEAL2	436	428	282	614	532	929
SETD2	3960	2750	7725	4882	6360	4374
KIF9	1054	1024	518	446	1199	837
KLHL18	2875	3275	5217	3589	5040	5949
PTPN23	2044	900	1170	1733	1016	951
SCAP	3426	4602	3915	2679	4274	4217
ELP6	174	193	294	326	124	232
CSPG5	1446	3845	553	1110	1799	2658
SMARCC1	37	47	32	76	57	23
DHX30	3542	2145	2451	1985	1366	1826
MAP4	2980	4738	2399	4160	4904	2918
CDC25A	70	81	50	87	87	112
CAMP	4091	4536	4315	4595	4137	5781
ZNF589	782	810	496	593	1853	709
NME6	796	848	889	1491	704	421
SPINK8	363	267	320	954	242	400
FBXW12	42	47	17	40	71	66
PLXNB1	815	999	922	398	1214	1017
CCDC51	2512	2248	2163	1620	2404	1526
TMA7	5577	1959	1735	2517	2279	1527
ATRIP	1231	1705	1626	2081	1167	1910
TREX1	495	1256	1257	1191	989	1333
SHISA5	430	632	316	262	1341	1350
PFKFB4	499	276	464	558	913	928
UCN2	2730	2043	1235	4261	4650	4969
COL7A1	1053	852	1143	1399	1079	771
UQCRC1	930	799	665	1224	1559	1017
TMEM89	875	474	1093	839	1407	1629
SLC26A6	335	428	532	238	435	393
CELSR3	150	82	94	225	182	281
NCKIPSD	1304	1072	1559	1998	975	709
IP6K2	4435	7928	2646	10655	5758	6622
PRKAR2A	601	1182	1323	425	960	955
SLC25A20	3538	1994	2264	4528	2769	1083
ARIH2OS	5478	6805	10559	12180	11716	6425
ARIH2	2686	2038	2674	1368	1723	2785
P4HTM	386	220	769	444	311	390
WDR6	2401	3866	1757	3517	1394	3151
DALRD3	4995	4808	4332	3215	9199	3583
NDUFAF3	4866	2691	1541	9940	2662	11936
IMPDH2	3922	6192	6672	8574	4081	8689
QRICH1	220	245	257	318	1040	334
QARS	126	72	61	112	122	229
USP19	800	800	545	1411	339	2214
LAMB2	3325	2293	2122	2264	2372	2838
CCDC71	8021	5127	6463	4926	6790	9817
KLHDC8B	103	344	804	385	510	384
C3orf84	2529	3656	1658	2492	4930	2191
CCDC36	184	180	189	129	273	336
C3orf62	311	998	878	1799	1081	1084
USP4	715	1452	463	572	749	424
GPX1	2071	5283	1564	3422	4578	4070
RHOA	1893	1162	816	1458	2515	1496
TCTA	4660	8283	18419	18499	14163	23189
AMT	1369	927	1060	867	986	1850
RP11-949J7.8	6405	1636	8087	15934	6714	7627
NICN1	1665	2004	2544	1260	1693	2706
DAG1	1965	3835	3315	5686	7650	4762
BSN	233	343	375	463	206	508
APEH	3777	5947	5861	4518	5790	6520
MST1	1010	727	963	1891	1686	753
RNF123	1586	2013	2388	1218	4187	2294
AMIGO3	42	91	111	195	128	87
GMPPB	313	408	567	961	698	323
IP6K1	465	336	380	228	242	415
CDHR4	21	64	77	49	110	78
FAM212A	340	232	373	157	358	317
UBA7	204	195	385	235	288	804
TRAIP	450	187	280	831	531	220
CAMKV	2325	3823	1308	1651	3091	2397
MST1R	1433	868	839	1716	845	1286
MON1A	1830	944	1435	1778	1802	1606
RBM6	1041	1281	1023	1235	1566	1722
RBM5	2272	1904	764	4131	2181	3096
SEMA3F	8268	10132	9471	8410	8322	14381
GNAT1	359	404	310	749	309	473
SLC38A3	397	230	222	141	1058	146
GNAI2	6719	5140	2390	1918	1844	8401
SEMA3B	777	354	1514	912	2259	1189
LSMEM2	375	365	442	856	356	613
IFRD2	3289	898	3661	1467	2892	5642
HYAL3	2128	2762	2128	2332	1829	3516
NAT6	1320	1207	1078	1843	3440	2088
HYAL1	442	529	1352	808	891	860
HYAL2	2249	2903	1550	5278	3284	3663
TUSC2	1433	1875	1654	2277	1686	2312
RASSF1	1988	2589	919	2880	2434	1671
ZMYND10	3950	9231	6531	7273	5695	5505
NPRL2	423	314	302	159	206	190
CYB561D2	5958	3759	5018	5785	7955	3993
XXcos-LUCA11.5	14	8	7	10	17	27
TMEM115	799	956	572	1044	1526	397
CACNA2D2	1575	2195	3144	6289	7587	5057
C3orf18	11437	11405	4155	12453	13456	12936
HEMK1	11019	3445	6864	6599	9680	6975
CISH	2595	4668	5922	3751	7434	3958
MAPKAPK3	2455	2344	3168	2618	3615	3595
DOCK3	3125	2313	5262	2422	2094	5613
MANF	4913	1423	2120	2580	5386	5398
RBM15B	4173	8925	7603	10435	15300	12658
DCAF1	1096	1814	2493	2274	1826	2778
RAD54L2	283	339	422	341	316	348
TEX264	165	64	64	77	258	113
GRM2	3023	1371	1924	2790	1318	1971
IQCF6	972	825	925	715	1046	1412
IQCF3	408	1526	751	1484	2545	1595
IQCF2	2718	3628	5461	3513	1771	3578
IQCF5	1327	880	491	1046	1662	1134
IQCF1	1148	995	864	1754	848	1701
RRP9	278	685	421	587	805	378
