#gene	sample4	sample5	sample6
SNCA	1075	1052	1256
MMRN1	2286	2669	2101
CCSER1	2163	5323	2992
GRID2	4216	2563	6311
ATOH1	3201	2632	3919
SMARCAD1	7024	11172	5173
HPGDS	3758	1462	3032
PDLIM5	3565	3146	2167
BMPR1B	2441	2536	4608
UNC5C	8613	4406	8305
PDHA2	4552	3909	3794
STPG2	654	508	490
RAP1GDS1	4578	5522	5260
TSPAN5	509	714	412
EIF4E	1147	592	432
METAP1	5289	2999	4879
ADH5	2111	3386	1939
ADH4	550	763	845
ADH6	274	367	706
ADH1A	1176	2538	1164
ADH1B	5211	26596	11591
ADH1C	7002	5448	4380
ADH7	1354	435	172
C4orf17	2805	4667	1507
TRMT10A	898	1139	2305
MTTP	17602	20874	13245
RP11-766F14.2	3494	6379	3052
DAPP1	5065	3161	5803
LAMTOR3	6978	7460	3753
DNAJB14	183	312	233
H2AFZ	634	1081	891
DDIT4L	2631	5370	4541
EMCN	704	483	331
PPP3CA	699	606	329
BANK1	2364	1687	1385
SLC39A8	10496	4206	4631
NFKB1	1315	960	536
MANBA	491	2063	1618
UBE2D3	860	844	1803
CISD2	46	89	86
SLC9B1	284	699	474
SLC9B2	10325	4683	2209
BDH2	807	746	1035
CENPE	4638	5157	2405
TACR3	51	62	55
CXXC4	6921	8464	10611
TET2	6	4	8
PPA2	3136	4296	1845
ARHGEF38	316	397	669
INTS12	3705	2621	2723
GSTCD	1208	1484	1058
NPNT	2444	3058	2548
TBCK	2206	5957	5609
AIMP1	1556	742	3378
GIMD1	1084	2286	1304
DKK2	9188	6290	12786
PAPSS1	1362	994	1416
SGMS2	1299	2577	1998
CYP2U1	6501	10540	6868
HADH	87	55	95
LEF1	5357	5514	5017
RPL34	363	153	164
OSTC	577	2457	3302
ETNPPL	615	296	393
COL25A1	2743	1179	2723
SEC24B	208	145	271
CCDC109B	3164	4388	3562
CASP6	184	433	676
PLA2G12A	706	1897	728
CFI	5058	2464	3825
GAR1	3470	8693	6187
RRH	1391	508	637
LRIT3	5530	5575	9680
EGF	2875	7752	2068
ELOVL6	1758	1316	610
ENPEP	5814	5311	7565
PITX2	2329	1287	1199
C4orf32	916	2599	2823
AP1AR	2737	1851	2540
TIFA	5137	7615	7873
ALPK1	3511	4647	3674
NEUROG2	1395	1987	1741
ZGRF1	3623	6272	6351
LARP7	568	771	1004
ANK2	2945	4117	5392
CAMK2D	1201	1399	563
ARSJ	1771	5876	4454
UGT8	8559	5184	7612
NDST4	1630	1775	2009
MTRNR2L13	61	50	86
TRAM1L1	289	2037	1492
NDST3	1443	2472	3349
PRSS12	1789	1650	2018
METTL14	1345	680	1069
SEC24D	8673	12424	10084
SYNPO2	230	197	383
MYOZ2	1255	1690	2513
USP53	5954	5189	7810
C4orf3	6161	5412	6223
FABP2	2941	1904	1308
PDE5A	6591	4781	4048
MAD2L1	2664	1235	5954
PRDM5	1621	2676	1452
NDNF	2654	2850	3243
TNIP3	1653	2467	3516
QRFPR	1385	1263	1663
ANXA5	428	1598	1016
TMEM155	1662	3391	3361
EXOSC9	2875	2056	3803
CCNA2	3429	2640	2337
BBS7	224	403	130
TRPC3	4016	8186	4838
KIAA1109	12413	16005	10341
ADAD1	3385	5020	6292
IL2	993	2046	2325
IL21	2570	1388	5342
BBS12	90	197	207
FGF2	3159	10232	9860
NUDT6	5564	13073	9441
SPATA5	494	398	633
SPRY1	294	900	242
ANKRD50	1657	2533	1768
FAT4	2424	4307	4677
INTU	5360	4139	3648
SLC25A31	3232	3200	3039
HSPA4L	660	1239	1235
PLK4	1038	868	1566
MFSD8	9858	11332	6000
ABHD18	6289	7454	4355
LARP1B	1134	426	147
PGRMC2	1171	1079	731
JADE1	8408	3504	3367
SCLT1	6649	5641	2340
C4orf33	1726	2325	2334
PCDH10	497	298	647
PABPC4L	594	402	494
PCDH18	139	45	112
SLC7A11	1996	1543	1021
NOCT	2974	3097	5011
ELF2	2404	1836	1282
MGARP	151	328	323
NDUFC1	1945	959	799
NAA15	2062	1082	2186
RAB33B	3778	5369	4071
SETD7	8197	4487	15832
MGST2	2412	2128	1661
MAML3	5034	6004	2727
SCOC	1252	924	1630
CLGN	4518	8205	3235
MGAT4D	2364	2376	766
ELMOD2	3498	5231	2881
UCP1	9710	6594	3859
TBC1D9	856	1576	1091
RNF150	2858	9830	5087
ZNF330	302	409	453
IL15	1972	1004	461
INPP4B	1017	1865	1782
USP38	749	413	788
GAB1	3317	3884	4558
SMARCA5	3585	3461	2868
FREM3	9759	3945	6370
GYPE	1965	2477	2297
GYPB	848	685	667
GYPA	6072	4846	2194
HHIP	274	166	270
ANAPC10	1337	3670	2564
ABCE1	7316	6786	5520
OTUD4	1539	742	766
SMAD1	1130	1565	1723
MMAA	2586	1738	3583
C4orf51	3018	5138	4190
ZNF827	528	1033	991
LSM6	6494	4492	3992
RP11-6L6.2	547	141	359
SLC10A7	15688	9767	6107
POU4F2	2895	2359	2299
TTC29	1598	3386	2075
EDNRA	10194	10820	2342
TMEM184C	406	1597	1170
PRMT9	1475	789	979
ARHGAP10	2352	1990	2433
NR3C2	5225	4510	4835
RP11-526A4.1	3259	4454	5087
DCLK2	2550	2386	2715
LRBA	7841	11380	7971
MAB21L2	10488	5895	2856
RPS3A	3462	1613	3136
SH3D19	6580	3544	3713
PRSS48	3837	5260	5734
FAM160A1	2777	1907	3259
GATB	2458	2449	2297
FBXW7	131	95	137
TMEM154	3339	12076	5062
TIGD4	4503	4858	4596
ARFIP1	1097	950	1135
FHDC1	494	397	664
TRIM2	2177	6064	4769
MND1	465	379	436
KIAA0922	1135	701	1302
TLR2	3783	3947	4703
RNF175	171	260	187
SFRP2	196	236	205
DCHS2	3426	3411	3267
PLRG1	578	466	817
FGB	883	772	1069
FGA	1174	3659	1778
FGG	4134	6258	2506
LRAT	1003	426	282
RBM46	160	474	708
NPY2R	3205	4434	3253
MAP9	6922	14433	3992
GUCY1A3	3543	1363	2015
GUCY1B3	3473	2334	4077
ASIC5	3169	3828	3501
TDO2	1729	1976	572
CTSO	21986	11763	6576
PDGFC	1128	1468	2407
GLRB	5696	5134	5754
GRIA2	2633	2218	3643
FAM198B	4856	2741	1885
TMEM144	1858	1407	1502
RXFP1	1455	2190	4106
C4orf46	817	660	762
ETFDH	854	1552	1755
PPID	5908	17184	10019
FNIP2	8526	3446	5883
C4orf45	1875	1054	742
RAPGEF2	2563	893	4228
FSTL5	3107	2931	3117
NAF1	2456	2246	3331
NPY1R	252	248	343
NPY5R	5359	14194	10439
TKTL2	197	239	285
TMA16	2888	1777	2258
MARCH1	325	300	202
LINC01207	1357	1006	1571
APELA	325	559	501
TRIM61	1926	2363	3946
FAM218A	463	1541	737
TRIM60	1633	1656	2947
TMEM192	3221	3556	6661
KLHL2	1166	579	982
RP11-668G10.2	418	548	419
MSMO1	455	369	441
CPE	745	370	479
TLL1	466	354	721
SPOCK3	1388	4066	2358
ANXA10	4481	4578	4908
DDX60	334	543	202
DDX60L	9240	13789	3830
PALLD	2486	827	1332
CBR4	4989	6520	5865
SH3RF1	2251	3841	1150
NEK1	1533	1418	3282
CLCN3	491	665	573
HPF1	305	451	333
MFAP3L	3305	3153	2797
AADAT	4285	4246	3580
GALNTL6	10218	3066	8074
GALNT7	12288	3707	9755
HMGB2	1164	1464	1126
SAP30	1963	2463	2435
SCRG1	1064	559	794
HAND2	2645	1569	3411
FBXO8	110	104	25
CEP44	2845	1868	1909
HPGD	6252	3800	5673
GLRA3	509	503	1539
ADAM29	820	1033	619
GPM6A	390	972	824
WDR17	5844	8973	4504
SPATA4	856	908	1479
ASB5	18175	12729	18932
SPCS3	1390	1513	1215
VEGFC	2557	2462	2435
NEIL3	3676	3395	6775
AGA	1076	593	658
TENM3	4364	14813	11756
DCTD	8	4	6
WWC2	1345	792	1692
CLDN22	2994	4598	2436
CLDN24	4274	4262	5660
CDKN2AIP	3	23	19
ING2	3732	10432	3969
RWDD4	9112	14089	8457
TRAPPC11	5224	5361	3840
STOX2	128	599	192
ENPP6	6522	7228	12801
IRF2	87	97	104
CASP3	474	394	589
PRIMPOL	299	461	322
CENPU	2969	7188	4636
ACSL1	824	757	722
HELT	6552	2258	4907
SLC25A4	6010	7726	5932
CFAP97	2738	4143	2743
SNX25	2873	1409	2088
LRP2BP	2639	1351	3440
ANKRD37	3283	1060	1332
UFSP2	7864	9845	4091
C4orf47	2145	9684	5928
CCDC110	276	679	526
PDLIM3	572	793	236
SORBS2	443	268	698
TLR3	1441	578	801
FAM149A	1002	2047	3206
CYP4V2	21	5	29
KLKB1	678	1655	1096
F11	1090	1612	1012
RP11-215A19.2	311	210	219
MTNR1A	1640	1600	1808
FAT1	12086	7140	13668
ZFP42	750	422	369
TRIML2	2224	937	2616
TRIML1	841	2327	2292
FRG1	2523	1352	2172
FRG2	234	246	147
DUX4	684	1237	823
PLEKHG4B	1655	2278	4816
LRRC14B	952	1335	1425
CCDC127	2114	2702	2098
SDHA	5235	8686	3361
PDCD6	2674	2176	6476
AHRR	4415	6468	8807
EXOC3	693	630	710
SLC9A3	1386	639	554
CEP72	3483	3790	3599
TPPP	1684	3098	4467
ZDHHC11B	5247	11723	11857
ZDHHC11	2944	2547	2150
BRD9	2802	4505	3607
TRIP13	14274	9406	11155
NKD2	1314	1432	1489
SLC12A7	9328	9165	13837
SLC6A19	1056	2516	2891
SLC6A18	930	1482	1107
TERT	2415	6441	4339
CLPTM1L	6834	7141	2767
SLC6A3	7580	7429	10760
LPCAT1	4734	3280	3528
MRPL36	849	3255	1537
NDUFS6	509	806	914
IRX4	740	3026	2085
IRX2	4219	2660	2389
C5orf38	54	38	25
IRX1	2496	5143	3608
ADAMTS16	370	397	601
ICE1	353	440	471
MED10	599	1665	507
UBE2QL1	100	159	102
NSUN2	153	120	129
SRD5A1	1196	1929	3288
PAPD7	1130	1176	814
ADCY2	722	721	574
C5orf49	721	573	449
MTRR	2808	4326	1833
FASTKD3	2951	2105	3229
SEMA5A	5259	3498	4172
TAS2R1	1452	608	1233
FAM173B	305	285	417
CCT5	2127	2453	3912
CMBL	1103	673	832
MARCH6	1399	1542	847
ROPN1L	159	244	383
ANKRD33B	213	281	291
DAP	2968	1940	735
CTNND2	3638	4549	6476
DNAH5	1619	2061	918
TRIO	708	1889	1221
AC016549.1	635	536	524
FAM105A	6299	4682	6666
OTULIN	2488	4838	5446
ANKH	376	366	548
FBXL7	319	386	353
MARCH11	1305	2652	5392
ZNF622	144	284	482
FAM134B	1372	976	368
MYO10	2664	4634	4059
BASP1	6041	5706	6644
CDH18	2131	1992	3792
CDH12	27	135	140
PRDM9	1019	454	248
CDH10	14520	6501	7872
CDH9	3219	1946	1522
CDH6	2061	3173	3318
DROSHA	334	579	698
C5orf22	639	582	1156
PDZD2	1380	1778	1165
GOLPH3	525	1333	596
MTMR12	1346	3138	2171
ZFR	775	1119	1536
SUB1	182	272	119
NPR3	197	437	240
TARS	4657	2696	3581
ADAMTS12	2315	1666	2062
RXFP3	1343	554	1858
SLC45A2	847	360	2019
AMACR	1139	867	447
C1QTNF3-AMACR	3697	9317	10715
C1QTNF3	477	746	995
RAI14	162	93	112
TTC23L	1119	1769	1385
RAD1	942	1182	1051
BRIX1	668	784	421
DNAJC21	532	708	796
AGXT2	3323	762	1311
PRLR	4533	4335	3410
SPEF2	516	375	746
IL7R	1058	1227	1724
CAPSL	776	913	1753
UGT3A1	2399	1593	2850
UGT3A2	9838	8410	6957
LMBRD2	735	1110	1292
SKP2	3637	5414	2105
NADK2	2263	3089	1735
RANBP3L	1281	2537	1803
SLC1A3	1940	2837	4919
NIPBL	63	45	107
C5orf42	537	865	893
NUP155	2362	3237	6685
WDR70	8862	4449	4877
GDNF	1961	1542	3200
EGFLAM	1463	2253	1660
LIFR	7400	3277	5039
OSMR	3739	12980	16794
RICTOR	747	1531	1141
FYB	4008	2090	2201
C9	2157	2048	2291
DAB2	2207	1428	923
TTC33	4673	5444	5968
PTGER4	328	304	1671
PRKAA1	2949	1615	2584
AC008810.1	3893	2953	4478
RPL37	68	32	49
CARD6	374	406	160
C7	526	3558	1217
MROH2B	1558	742	828
C6	10463	7953	6565
PLCXD3	731	675	428
OXCT1	191	158	286
C5orf51	3626	720	3263
FBXO4	826	1573	1398
GHR	928	730	837
CCDC152	1402	1872	1087
SEPP1	976	683	281
ANXA2R	1120	1115	1144
ZNF131	853	1174	676
NIM1K	2640	2771	1340
HMGCS1	1277	2562	2522
CCL28	2800	2987	2663
TMEM267	1004	451	300
C5orf34	4553	6991	7555
PAIP1	2144	735	1695
NNT	820	1096	613
FGF10	727	305	1451
MRPS30	4926	6141	3439
HCN1	1960	1905	2953
EMB	2032	963	2391
PARP8	25	13	17
ISL1	387	484	623
ITGA1	5850	4249	6020
PELO	1545	1345	782
ITGA2	1708	3843	1972
MOCS2	2170	2036	1413
FST	638	379	299
NDUFS4	3758	12729	5241
ARL15	2163	1813	3316
HSPB3	3165	4116	5999
SNX18	65	78	99
ESM1	2524	2794	3644
GZMK	3001	2756	3992
GZMA	5325	3970	3963
CDC20B	114	97	82
GPX8	3755	4855	3251
MCIDAS	2344	982	699
CCNO	42	40	22
DHX29	767	1532	1610
SKIV2L2	1469	2961	1754
PLPP1	475	1345	1043
SLC38A9	5115	4068	2120
DDX4	8057	4903	9869
IL31RA	1269	1839	1153
AC008914.1	4719	2531	5883
IL6ST	366	289	364
ANKRD55	600	1043	1197
C5orf67	2256	1650	1617
MAP3K1	354	383	413
SETD9	844	215	1592
MIER3	3099	1817	1278
GPBP1	5730	5462	6679
ACTBL2	4117	5450	5334
PLK2	4700	4457	2722
GAPT	1668	667	1762
RAB3C	515	521	985
PDE4D	155	304	350
AC109486.1	6426	6960	10857
DEPDC1B	8073	6839	7654
ELOVL7	619	526	1451
ERCC8	2225	1485	2006
NDUFAF2	3627	4004	4938
SMIM15	1389	1201	542
ZSWIM6	7318	11493	4697
KIF2A	1030	1494	1048
DIMT1	5217	3900	8503
IPO11	2801	945	2631
LRRC70	2446	2103	1710
HTR1A	5313	7717	5840
RNF180	213	180	119
RGS7BP	2577	2779	3855
FAM159B	43	23	58
SREK1IP1	9744	4396	8609
CWC27	3298	1557	2790
ADAMTS6	434	770	690
CENPK	606	8697	3965
PPWD1	563	1324	424
TRIM23	1665	666	1618
TRAPPC13	176	392	108
CTC-534A2.2	1006	850	550
SGTB	596	807	1761
NLN	2919	1477	1542
ERBIN	4133	2834	3176
SREK1	1301	2741	3541
MAST4	1475	1647	2009
CD180	3754	3454	3042
PIK3R1	450	305	517
SLC30A5	3261	2960	4315
CCNB1	3268	7933	10120
CENPH	269	199	238
MRPS36	3310	3432	1214
CDK7	1288	1218	1465
CCDC125	1603	1656	6667
AK6	5005	3510	2509
TAF9	3341	7175	2848
RAD17	205	372	193
MARVELD2	289	321	168
OCLN	4902	7251	7733
GTF2H2C	4260	3264	2848
SERF1B	4810	6425	1389
SMN2	956	889	412
SERF1A	6480	7642	9416
SMN1	2087	2764	2100
NAIP	503	1538	1481
GTF2H2	249	237	309
BDP1	4313	3147	1502
MCCC2	629	201	278
CARTPT	4611	2515	2513
MAP1B	1219	781	516
MRPS27	904	853	814
PTCD2	171	288	1078
ZNF366	10530	10542	10050
TNPO1	8861	7300	10190
FCHO2	2324	2001	4725
TMEM171	6690	8538	7208
TMEM174	1433	1979	1324
FOXD1	4422	2597	4420
BTF3	2592	1556	1763
ANKRA2	2783	1993	1374
UTP15	1191	654	664
ARHGEF28	5826	9544	6762
ENC1	273	473	1078
HEXB	1008	981	1442
GFM2	4491	6724	7627
NSA2	705	1575	2581
FAM169A	1061	694	1074
GCNT4	1695	1749	876
ANKRD31	3261	4692	5577
HMGCR	68	79	58
COL4A3BP	2354	6033	3482
POLK	119	128	149
ANKDD1B	1315	626	1611
POC5	552	535	333
SV2C	1529	1297	1093
AC113404.1	237	529	139
IQGAP2	2225	1612	3286
F2RL2	531	521	479
F2R	790	1268	1569
F2RL1	357	808	638
S100Z	4624	1728	4560
CRHBP	7640	5669	4890
AGGF1	1119	2382	1096
ZBED3	3625	8896	1879
PDE8B	2996	1036	2495
WDR41	1558	1699	2402
OTP	4233	7214	3874
TBCA	3569	3403	2397
AP3B1	1614	2049	2361
SCAMP1	8200	3170	5911
LHFPL2	602	700	622
ARSB	3432	6975	9591
DMGDH	8450	5815	13444
BHMT2	1295	3293	1329
BHMT	5619	2974	4107
JMY	3377	2968	3749
HOMER1	3921	5138	6434
PAPD4	306	165	412
CMYA5	231	253	250
MTX3	263	732	469
THBS4	1096	985	606
SERINC5	3083	1604	1836
SPZ1	9039	13081	12379
ZFYVE16	231	312	638
FAM151B	1324	2104	1793
ANKRD34B	164	62	123
DHFR	1563	2814	3874
MSH3	137	230	242
RASGRF2	15352	9944	4782
CKMT2	3120	3814	5104
ZCCHC9	6905	6089	5369
ACOT12	57	49	29
SSBP2	1136	560	2012
ATG10	422	367	473
RPS23	903	1040	950
ATP6AP1L	2935	2560	2452
TMEM167A	2754	6023	2034
XRCC4	100	115	80
VCAN	174	754	1196
HAPLN1	1093	2569	3662
EDIL3	3147	2440	3370
COX7C	4238	5632	3042
RASA1	5764	6426	3491
CCNH	126	64	55
TMEM161B	985	647	407
MEF2C	10757	7754	3627
CETN3	347	648	359
MBLAC2	757	4246	2846
POLR3G	1824	5444	5356
LYSMD3	1471	319	545
ADGRV1	17636	12175	17281
ARRDC3	5995	1333	7403
NR2F1	10627	8234	7684
FAM172A	585	271	300
POU5F2	10275	4850	13104
KIAA0825	1707	2711	3458
SLF1	1876	865	859
MCTP1	5246	6597	7837
FAM81B	299	306	370
TTC37	374	439	236
ARSK	2851	2381	2562
GPR150	2298	6530	2584
RFESD	3190	1597	4826
SPATA9	368	248	475
RHOBTB3	236	205	59
GLRX	7761	2101	5750
ELL2	1517	799	877
PCSK1	827	683	417
CAST	490	179	467
ERAP1	2243	3136	3180
ERAP2	1819	885	1757
LNPEP	1375	868	1111
LIX1	1758	1653	6147
RIOK2	12274	9847	8194
RGMB	13591	14472	4636
AC008522.1	960	729	379
CHD1	2505	741	1330
FAM174A	7108	6749	4887
ST8SIA4	251	524	1070
SLCO4C1	10	29	69
SLCO6A1	1393	864	719
PAM	547	1124	612
GIN1	7434	10252	4507
PPIP5K2	407	1822	1489
C5orf30	4548	897	2440
NUDT12	13925	10155	9538
EFNA5	3250	2410	4543
FBXL17	7879	13531	2604
FER	1486	1390	2953
PJA2	446	764	589
MAN2A1	16801	7563	11233
TMEM232	426	406	595
SLC25A46	6628	4750	6129
TSLP	1453	904	1842
WDR36	1276	852	518
CAMK4	3344	849	1939
STARD4	217	213	153
NREP	1451	874	1498
EPB41L4A	2565	2707	5690
APC	236	132	257
CTC-554D6.1	565	444	279
CTC-487M23.8	1078	541	1011
SRP19	5871	8492	10392
REEP5	5145	10501	8321
ZRSR1	627	2070	537
DCP2	1647	961	3695
MCC	949	1595	805
TSSK1B	1435	1914	986
YTHDC2	5795	3769	1488
KCNN2	4614	7328	3617
TRIM36	4748	8935	5776
PGGT1B	1512	1540	1329
CCDC112	11200	10877	6376
FEM1C	1824	2490	2320
TMED7-TICAM2	16530	14823	12465
TICAM2	2660	2587	2681
TMED7	840	607	1539
CDO1	3967	2849	6047
ATG12	1206	2224	2014
AP3S1	7803	6550	13082
AC026449.1	563	476	498
LVRN	1655	2322	3582
CTD-2287O16.3	4482	4068	2658
ARL14EPL	623	752	558
COMMD10	1972	3066	6112
SEMA6A	14586	7624	8918
DTWD2	6573	6769	9263
DMXL1	18372	19664	13663
TNFAIP8	745	1578	3044
HSD17B4	109	360	345
FAM170A	2018	1400	2215
PRR16	6962	7701	11925
FTMT	3414	8167	7463
SRFBP1	2514	4531	1937
LOX	351	621	387
ZNF474	2117	1492	932
CTC-441N14.4	68	146	132
SNCAIP	3307	6583	4984
SNX2	8684	10764	3957
SNX24	1750	2828	2665
PPIC	1819	1807	2463
PRDM6	1141	1422	570
CEP120	10473	9840	6488
CSNK1G3	2537	1265	1422
ZNF608	9964	7112	13806
GRAMD3	2466	2743	2588
ALDH7A1	3341	6398	5965
PHAX	66	211	123
TEX43	5134	5493	2716
LMNB1	149	157	88
MARCH3	879	4107	2073
C5orf63	8460	2836	9155
MEGF10	1169	2151	944
PRRC1	3369	3417	4318
CTXN3	1175	981	971
CCDC192	2904	2949	4548
SLC12A2	17295	13321	5976
FBN2	34	40	17
SLC27A6	17	12	13
ISOC1	2174	2563	2250
ADAMTS19	4275	2680	3417
KIAA1024L	204	376	339
CHSY3	2114	2321	3741
HINT1	554	1005	937
LYRM7	531	706	586
CDC42SE2	718	1066	1760
RAPGEF6	3136	2433	5068
CTC-432M15.3	7265	2842	5291
FNIP1	1934	5723	4658
MEIKIN	175	125	160
CTB-127M13.1	2516	2389	2699
ACSL6	2260	2975	3128
IL3	2111	1481	2013
CSF2	4620	6787	5767
P4HA2	4109	2496	1005
PDLIM4	2479	2761	2626
SLC22A4	1378	2755	2335
SLC22A5	733	935	964
C5orf56	35	28	19
IRF1	701	1252	2934
IL5	3133	6226	3989
RAD50	3228	7252	7679
IL13	1873	2952	1616
IL4	1468	1157	1179
KIF3A	2216	2592	1553
CCNI2	2271	1046	1061
SEPT8	1278	865	945
SOWAHA	2582	2382	2623
SHROOM1	4187	2561	4756
GDF9	200	207	358
UQCRQ	6970	12235	2755
LEAP2	2705	776	3928
AFF4	674	1088	1323
ZCCHC10	350	540	290
HSPA4	1155	1215	1473
FSTL4	4385	3915	3145
C5orf15	3539	2912	4069
VDAC1	3027	1872	3713
TCF7	409	114	306
SKP1	1595	1519	961
CTD-2410N18.5	56	23	46
PPP2CA	874	786	1294
CDKL3	6653	9589	5654
UBE2B	5872	3715	3718
CDKN2AIPNL	291	167	336
JADE2	2053	1750	1506
SAR1B	188	226	363
SEC24A	485	745	501
CAMLG	5058	2587	2950
DDX46	9663	7390	11472
C5orf24	1620	969	1032
TXNDC15	5903	2929	9295
PCBD2	11819	10730	4307
CATSPER3	2733	1986	3543
PITX1	5690	7097	6234
H2AFY	7	12	19
DCANP1	884	637	476
TIFAB	209	327	128
NEUROG1	969	967	1150
CXCL14	2577	2160	4141
RP11-119J18.1	498	793	898
SLC25A48	1629	1466	1503
IL9	66	182	360
LECT2	2870	2081	2165
TGFBI	640	514	520
SMAD5	255	316	338
AC009014.3	1158	1586	2744
TRPC7	136	255	135
SPOCK1	153	460	243
KLHL3	1458	930	1352
HNRNPA0	1150	3055	965
MYOT	169	439	237
PKD2L2	627	1478	2143
FAM13B	5	1	8
WNT8A	555	576	822
NME5	885	2483	868
BRD8	236	115	270
KIF20A	1060	775	684
CDC23	1175	913	1075
GFRA3	427	842	692
CDC25C	10747	2000	5074
FAM53C	3443	1856	1734
KDM3B	346	174	434
REEP2	1220	2093	2581
EGR1	78	75	47
ETF1	6601	6741	6773
HSPA9	1028	578	2418
CTNNA1	1704	3289	4333
LRRTM2	611	372	579
SIL1	3402	2971	4040
MATR3	3563	6155	4125
PAIP2	2016	3167	1941
SLC23A1	451	282	246
MZB1	752	413	427
PROB1	569	672	570
SPATA24	1448	939	1287
DNAJC18	7546	2403	4119
ECSCR	192	187	411
AC138517.6	584	606	951
TMEM173	4467	2260	3786
UBE2D2	2862	2559	4038
CXXC5	521	716	386
PSD2	4033	4652	4655
NRG2	984	395	1181
PURA	147	201	182
IGIP	7942	1627	2673
CYSTM1	978	1699	2676
PFDN1	3696	3268	3884
AC011380.1	3806	2065	3275
HBEGF	3474	2308	3180
SLC4A9	1165	1198	2128
ANKHD1	7738	8377	1937
ANKHD1-EIF4EBP3	482	466	515
SRA1	905	576	2177
EIF4EBP3	241	427	510
APBB3	3957	5262	3673
SLC35A4	2374	3862	6413
CD14	1633	3413	2790
NDUFA2	2269	2355	3217
TMCO6	622	697	1034
IK	1676	785	926
WDR55	2776	3676	2329
DND1	1455	1067	3431
HARS	4129	4180	6368
HARS2	2495	3701	2453
ZMAT2	436	78	382
PCDHA1	5016	6703	5159
PCDHA2	1061	928	1366
PCDHA3	2	6	2
PCDHA4	2170	8891	2940
PCDHA5	1160	249	1031
PCDHA6	2776	1800	4220
PCDHA7	8057	18155	12375
PCDHA8	4012	1023	1741
PCDHA9	1049	1050	455
PCDHA10	5839	4722	10921
PCDHA11	6157	3481	3222
PCDHA12	6100	4768	13555
PCDHA13	651	183	287
PCDHAC1	484	251	514
PCDHAC2	5672	5744	8246
PCDHB1	72	41	37
PCDHB2	2501	3162	2785
PCDHB3	3250	2583	2536
PCDHB4	6451	10636	8385
PCDHB5	2404	1168	1619
PCDHB6	1061	2900	2244
PCDHB7	1076	1432	1846
PCDHB8	135	83	151
PCDHB16	19	21	40
CH17-140K24.5	240	171	461
PCDHB9	19704	17667	16591
PCDHB10	199	98	205
PCDHB11	1310	1150	917
PCDHB12	1505	1557	2345
PCDHB13	8144	14969	9698
PCDHB14	1605	2951	1680
CH17-140K24.8	953	921	1239
PCDHB15	2697	4007	3858
TAF7	983	1731	2232
SLC25A2	70	91	64
PCDHGA1	2532	2784	2860
PCDHGA2	207	134	283
PCDHGA3	5762	4175	5312
PCDHGB1	6737	7748	8473
PCDHGA4	6007	7468	3993
PCDHGB2	82	183	106
PCDHGA5	1077	947	1038
PCDHGB3	2333	2881	3277
PCDHGA6	634	2399	2330
PCDHGA7	662	359	637
PCDHGB4	1767	4274	4401
PCDHGA8	955	934	1071
PCDHGB5	474	1139	655
PCDHGA9	3257	5842	7510
PCDHGB6	3178	4033	5103
PCDHGA10	1149	737	411
PCDHGB7	3858	7750	5463
PCDHGA11	1677	993	2639
PCDHGA12	222	475	589
PCDHGC3	3209	2811	4401
PCDHGC4	15927	25267	44025
PCDHGC5	6293	5391	6758
DIAPH1	1549	5024	1800
HDAC3	266	538	201
RELL2	5443	3229	4853
FCHSD1	469	1727	490
ARAP3	5600	1870	6651
PCDH1	609	489	883
KIAA0141	9021	16413	16657
PCDH12	3622	2685	2397
RNF14	334	236	237
GNPDA1	2408	2507	2570
NDFIP1	2388	2376	4249
SPRY4	3257	2789	2633
FGF1	2138	2154	5213
ARHGAP26	2910	3977	1787
NR3C1	2846	3916	7234
HMHB1	3136	4063	1808
YIPF5	479	263	741
KCTD16	2686	2425	3008
PRELID2	4693	3276	8697
GRXCR2	1569	1228	1383
SH3RF2	654	669	567
PLAC8L1	266	294	384
LARS	4177	10801	4354
RP11-449H3.3	9259	6962	6042
RBM27	28	51	246
POU4F3	9541	12201	12823
TCERG1	1030	729	783
GPR151	150	267	434
PPP2R2B	2133	4118	5494
STK32A	437	899	1891
DPYSL3	3376	11989	6170
JAKMIP2	206	158	146
SPINK1	4997	3276	5200
SCGB3A2	2796	2869	2429
C5orf46	77	89	122
SPINK5	1205	605	598
SPINK14	3068	3939	2656
SPINK6	8311	6237	9959
CTC-295J13.3	2526	1973	3546
SPINK13	1320	5894	3938
SPINK7	5314	2313	4035
SPINK9	5912	13301	11171
FBXO38	11920	4152	4640
HTR4	120	86	135
ADRB2	965	1797	1080
SH3TC2	7547	4379	4073
ABLIM3	1241	757	877
AFAP1L1	732	408	1414
GRPEL2	2173	1731	1084
PCYOX1L	1758	1287	783
IL17B	11754	23251	13462
CSNK1A1	3546	2051	1562
ARHGEF37	3335	3594	1967
PPARGC1B	1631	1382	610
PDE6A	1861	1661	3659
SLC26A2	640	950	671
TIGD6	2855	1393	1796
HMGXB3	4059	2764	3380
CSF1R	454	249	138
PDGFRB	607	136	395
CDX1	1669	1037	895
SLC6A7	2360	2648	2002
CAMK2A	1060	982	1564
ARSI	914	1623	1064
TCOF1	2545	2056	1822
CD74	726	894	859
RPS14	1156	760	1148
NDST1	144	156	276
SYNPO	345	683	1445
MYOZ3	3858	2319	2270
RBM22	5393	5767	8435
DCTN4	4139	4458	3235
