#gene	sample1	sample2	sample3	sample7	sample8	sample9
ZNF514	3071	1223	3034	3531	3216	4196
ZNF2	6042	3597	6954	2186	5800	7449
AC092835.2	2834	1837	493	4083	2170	3224
PROM2	32	262	55	151	139	57
KCNIP3	2758	3867	2613	4019	3100	4163
FAHD2A	159	353	177	458	341	414
TRIM43	645	1279	801	1936	1855	2266
ANKRD36C	1392	1820	1214	908	1822	1734
GPAT2	2354	2518	1513	2724	1861	1245
ADRA2B	48	79	279	106	124	112
ASTL	262	245	181	364	93	641
DUSP2	3783	4386	3676	3128	5555	5586
STARD7	1675	1546	711	2230	2223	1339
TMEM127	4839	11127	11354	7326	17992	8112
CIAO1	544	721	482	830	422	351
SNRNP200	761	337	289	887	344	507
ITPRIPL1	834	1132	3250	2392	1369	1752
NCAPH	282	2567	1395	1444	1907	2030
NEURL3	273	314	355	332	1047	441
ARID5A	96	103	76	149	137	166
KANSL3	2109	635	1573	1421	2893	1191
FER1L5	0	0	1	1	1	4
LMAN2L	1233	810	758	706	1097	1162
CNNM4	3435	2876	12977	8793	12985	8873
CNNM3	1656	1475	1178	804	2099	565
ANKRD23	6944	5925	9646	3167	3358	13268
ANKRD39	2048	1543	7697	9656	3111	2030
SEMA4C	8420	8750	3481	4250	6893	5051
FAM178B	1048	1456	995	463	675	1440
FAHD2B	4832	2237	4606	2107	2227	3927
ANKRD36	5044	4952	2768	6212	2863	4023
ANKRD36B	4673	8389	4376	4013	3049	5550
COX5B	3608	8400	4997	8004	1467	4893
ACTR1B	1127	783	1171	692	1025	888
LINC01125	3958	6875	5452	2917	4486	7261
ZAP70	715	240	438	559	209	434
TMEM131	2563	2862	7658	2252	5002	2241
VWA3B	858	3705	564	2947	1395	3083
CNGA3	106	128	77	155	82	33
INPP4A	286	202	555	267	404	566
COA5	2613	1434	1733	4362	2684	1831
UNC50	1982	2270	2087	4031	3936	5010
MGAT4A	7505	2639	6733	5389	2734	3774
KIAA1211L	383	506	978	742	2201	840
TSGA10	446	1086	875	758	1897	1348
RP11-111H13.1	2676	2371	2986	1123	3883	1314
C2orf15	22	12	24	25	25	20
LIPT1	1511	699	2624	1119	3192	2738
RP11-38C17.1	131	235	241	297	398	251
MITD1	8	7	12	13	13	22
MRPL30	6187	20580	22491	12527	9100	6404
LYG2	1436	1934	2059	1319	2176	2024
LYG1	13564	7723	14408	14530	20910	24100
TXNDC9	144	312	275	444	287	152
EIF5B	4319	5965	4152	6069	6036	1807
REV1	1120	739	1333	1586	2019	531
AFF3	2752	5281	6576	2958	6748	4426
LONRF2	705	1404	1232	1960	900	1359
CHST10	3496	1730	1609	736	3219	1548
NMS	1735	4627	3509	2697	2101	2392
PDCL3	1400	1212	1759	1203	1249	603
NPAS2	552	1026	1026	945	909	806
RPL31	1666	2103	1694	2647	5287	1928
TBC1D8	2775	1116	1507	1043	1006	1651
CNOT11	5183	4510	4644	8212	9657	12349
RNF149	166	104	324	148	360	118
CREG2	7171	7619	12557	17426	14114	7914
RFX8	6808	6512	6013	7174	10354	7398
MAP4K4	309	193	184	393	342	345
IL1R2	3292	3846	4218	7534	6580	7855
IL1R1	786	1754	1765	560	965	728
IL1RL2	796	1892	698	1544	1524	1793
IL1RL1	18	19	35	23	12	20
IL18R1	2645	3021	2062	2894	4733	4315
IL18RAP	457	298	229	416	357	300
SLC9A4	5517	8886	6909	9434	9477	8206
SLC9A2	944	3452	1202	2782	1505	2217
MFSD9	8909	2906	5271	8849	6705	12103
TMEM182	1509	945	2536	1695	3040	2357
POU3F3	1281	559	1122	1023	2287	1819
MRPS9	372	283	411	591	556	349
GPR45	1009	2216	1965	1167	3848	5058
TGFBRAP1	1081	1327	527	1697	1935	1577
C2orf49	858	833	796	970	1178	1029
FHL2	2657	2805	1778	6183	3639	5117
NCK2	1227	262	795	3111	2616	1178
C2orf40	519	1016	452	909	614	511
UXS1	4014	3178	5159	5270	4090	2317
RGPD3	31	37	22	11	27	16
ST6GAL2	1964	2239	3617	3713	1468	4557
RGPD4	1161	1159	1262	855	630	1158
SLC5A7	1779	2506	2304	1328	1437	2279
SULT1C3	2794	2410	6411	3948	2496	1934
SULT1C2	457	934	750	919	958	691
SULT1C4	3190	1613	1085	1830	2393	1812
GCC2	1603	1640	507	1640	1478	2585
LIMS1	2536	2304	3411	2026	1334	3035
RANBP2	161	177	323	493	157	192
CCDC138	3024	1451	2035	2540	1836	3992
EDAR	7648	2771	2483	4122	5141	2752
SH3RF3	26	18	15	33	13	40
AC109344.1	5294	3185	4851	4272	2663	3523
SEPT10	3623	3217	3838	7517	7354	8795
SOWAHC	1121	5471	2906	8357	8261	3127
RGPD5	4250	3500	1398	4894	5357	5877
LIMS3	462	299	144	784	997	505
MALL	3900	6686	3623	2973	7055	4407
NPHP1	21	21	20	57	33	49
LINC00116	643	1647	296	756	407	1100
AC108938.5	58	56	104	121	120	201
LIMS4	8474	5633	5520	5342	2074	15502
RGPD6	101	214	63	207	169	193
BUB1	5264	4596	6385	5306	8488	6236
ACOXL	41	127	124	229	104	105
BCL2L11	765	669	829	1378	535	846
ANAPC1	331	296	336	802	477	560
MERTK	483	1243	780	993	797	458
TMEM87B	2560	1324	4143	1923	1807	3917
FBLN7	1314	1583	3214	1959	2319	1524
ZC3H8	345	218	346	187	285	477
ZC3H6	438	420	296	905	390	1328
RGPD8	5221	2889	7505	4491	3204	9482
TTL	100	138	143	106	132	209
POLR1B	4078	3297	2558	3770	7048	7883
CHCHD5	695	873	822	468	774	1362
SLC20A1	739	802	585	1558	2697	999
NT5DC4	4299	1618	3384	2201	2608	6422
CKAP2L	145	132	71	432	384	208
IL1A	472	628	498	801	1071	863
IL1B	2235	2235	1801	1805	1461	2441
IL37	42	68	99	141	133	51
IL36G	869	332	717	1003	488	349
IL36A	941	2124	1405	4047	2491	4634
IL36B	1727	1542	527	6370	3031	4066
IL36RN	2831	4837	2935	5473	2571	6965
IL1F10	522	452	471	641	377	401
IL1RN	509	264	603	392	156	489
PSD4	1314	918	929	673	1345	464
PAX8	376	149	121	386	269	167
CBWD2	1416	616	1174	1814	1673	1468
FOXD4L1	1010	812	2356	2246	1831	2109
RABL2A	1166	1314	1252	557	1743	576
SLC35F5	767	410	732	1314	325	942
ACTR3	838	575	1579	800	2488	1583
DPP10	2315	1940	1085	1176	2332	907
DDX18	3874	2504	1513	648	2336	3419
CCDC93	2151	3876	3365	14345	3197	4700
INSIG2	5858	5206	7210	4274	17307	14428
EN1	1302	1910	1180	2232	4307	1202
MARCO	2345	5790	4594	3586	6103	5015
C1QL2	5110	11273	8786	8788	6480	11335
STEAP3	784	1403	2648	1338	1786	2570
C2orf76	7383	1834	3589	4374	6887	7297
DBI	141	93	128	17	130	105
TMEM37	4020	3147	5997	6009	4655	6835
SCTR	3604	3027	1907	3590	3856	4352
CFAP221	448	107	755	716	661	1052
TMEM177	780	485	1394	2876	1401	804
PTPN4	4024	2197	1947	6792	3168	8618
EPB41L5	2443	4169	9419	5147	5583	8682
TMEM185B	164	110	145	225	334	309
RALB	73	121	179	286	368	59
AC012363.1	2340	2891	1952	1851	2348	3619
INHBB	41	21	38	51	79	19
GLI2	11891	20323	11088	18678	7475	6277
TFCP2L1	3424	2987	3664	6655	7574	5023
CLASP1	214	173	154	340	469	437
NIFK	2863	5322	3115	6446	8228	4193
TSN	3051	5029	3057	1654	5881	5617
CNTNAP5	3564	4201	4874	6887	5302	3869
GYPC	3071	5297	3618	3673	9314	8783
AC114783.1	54	79	124	117	47	221
BIN1	715	657	965	985	872	418
CYP27C1	1418	1478	1027	1203	2745	2335
ERCC3	6073	7181	5119	8601	5571	4457
MAP3K2	2629	1341	3554	1338	4132	6160
PROC	1500	2431	1274	6044	2934	3209
IWS1	6701	5454	4015	4639	5438	4160
MYO7B	2039	2395	1830	4898	2102	8262
LIMS2	623	716	350	477	705	733
GPR17	885	967	754	1347	889	2187
WDR33	991	1330	870	3441	793	1311
SFT2D3	666	1079	991	652	973	2083
POLR2D	314	592	652	813	565	338
AMMECR1L	3385	2349	2289	3751	679	1617
SAP130	485	608	817	441	654	434
UGGT1	854	1946	593	2034	2441	1974
HS6ST1	1658	887	1003	2740	1689	1294
RAB6C	535	585	926	994	1317	1747
POTEF	37	59	31	41	53	52
CCDC74B	1981	1444	1904	1727	3922	2559
SMPD4	63	88	71	117	61	26
MZT2B	650	1036	623	1041	407	283
TUBA3E	2006	2299	2578	3893	3597	4288
CCDC115	2229	1152	3025	3386	1938	3581
IMP4	46	57	91	84	89	74
PTPN18	4282	2549	4495	2372	6641	3697
POTEI	3142	5330	1300	4409	5879	3579
CFC1B	1449	2351	4535	4612	2425	1952
AC013269.5	866	1141	824	660	466	1343
TISP43	6036	4518	4847	3423	5446	6405
CFC1	3328	7279	2300	14285	4051	7846
POTEJ	73	51	88	164	157	97
GPR148	7112	8176	8832	13407	11849	8634
AMER3	1841	4094	6232	7777	1806	4495
ARHGEF4	110	105	88	100	307	124
FAM168B	3744	2586	3762	1066	1051	1697
PLEKHB2	422	280	119	276	314	146
POTEE	3954	5441	7188	4103	6493	2924
WTH3DI	6946	5453	6357	9613	9079	7224
MZT2A	4949	4616	2052	5465	2332	4744
TUBA3D	894	2399	1342	2187	1052	2227
CCDC74A	686	1436	1510	2059	537	842
ANKRD30BL	550	514	473	869	1137	492
GPR39	70	89	138	120	233	215
LYPD1	367	411	567	505	201	550
NCKAP5	1045	762	862	1855	859	2348
MGAT5	454	351	449	960	797	809
TMEM163	1392	1848	1714	1596	1110	2057
ACMSD	856	1212	1148	2250	1571	2803
CCNT2	2784	5607	3737	4785	5303	971
MAP3K19	1934	1058	2969	2103	3028	911
RAB3GAP1	3193	5989	6712	4839	9298	10212
ZRANB3	1095	1467	783	331	1191	935
R3HDM1	1292	1173	1167	1272	2149	2238
UBXN4	224	104	221	212	323	123
LCT	4654	1434	4490	5996	3304	6738
MCM6	2859	3504	3045	3324	4506	5626
DARS	3557	8319	4748	5196	4048	5714
CXCR4	245	417	418	644	404	781
THSD7B	3677	2713	1490	1684	4751	2761
HNMT	2937	3243	7067	5497	5306	1571
SPOPL	1731	2063	1776	2705	1504	1670
NXPH2	1630	904	799	1099	670	1737
LRP1B	7620	3886	3451	8246	6942	2187
KYNU	1526	1445	1050	1006	457	390
ARHGAP15	1549	1162	828	1498	2904	2808
GTDC1	1783	1080	1394	1343	1914	579
ZEB2	3716	2502	4226	2150	4562	5504
ACVR2A	321	312	478	534	428	786
ORC4	2886	1970	2465	4409	3911	2384
MBD5	2559	4488	3258	3209	4212	2065
EPC2	642	708	791	619	914	999
KIF5C	289	446	184	211	400	315
LYPD6B	2925	2783	948	1561	2269	2665
LYPD6	6908	9673	8260	6962	19919	11978
MMADHC	2191	4428	3452	7537	6449	2413
RND3	1936	3376	2352	1811	1727	3068
RBM43	107	54	49	60	137	102
NMI	37	71	151	159	149	83
TNFAIP6	688	929	1330	1019	739	1308
RIF1	3655	1768	2779	5102	1978	1235
NEB	457	265	282	258	152	153
ARL5A	5205	1892	2538	1216	4047	2757
CTD-2021K4.1	3718	1734	2791	2581	2211	2413
CACNB4	854	960	1404	776	1222	1004
STAM2	5751	3685	7856	6130	8374	12406
FMNL2	3699	3067	2539	3795	7006	3019
PRPF40A	867	519	400	866	797	410
ARL6IP6	1771	2626	1745	3257	2955	2573
RPRM	7363	5266	6351	7708	5969	11327
GALNT13	1393	648	1276	867	2597	1259
KCNJ3	553	494	1304	1209	774	1225
NR4A2	13	32	8	6	6	8
GPD2	2145	828	2317	1856	2801	1723
GALNT5	8620	4300	2820	2726	5338	9128
ERMN	276	494	542	700	751	808
CYTIP	1902	2179	1386	1635	1293	2795
ACVR1C	350	735	315	303	478	491
ACVR1	692	812	1653	1129	862	1006
UPP2	1420	884	2076	2109	2214	1671
CCDC148	549	696	305	1330	819	952
PKP4	2031	944	1588	1219	1635	2065
AC005042.1	8579	5879	2249	4961	4761	5013
DAPL1	2228	2870	2162	5843	4820	3797
TANC1	2593	2761	1572	2887	1469	1919
WDSUB1	3525	3707	6937	7235	4898	15705
BAZ2B	2549	4957	2387	3268	1186	2378
MARCH7	1509	825	359	3054	1212	1072
CD302	685	702	533	556	428	812
LY75-CD302	6406	7406	7493	12545	8828	17046
LY75	14888	6656	9778	8739	9209	10834
PLA2R1	1194	1356	1392	2057	817	2139
ITGB6	2820	3933	1720	3626	4193	3584
RBMS1	376	191	444	442	611	297
TANK	111	165	53	127	100	190
PSMD14	1362	921	1523	2435	2097	1562
TBR1	1573	2056	2121	4853	2505	3017
SLC4A10	8335	12227	8391	18964	6897	12850
DPP4	602	499	853	516	1039	480
GCG	1195	1924	982	950	1573	3134
FAP	275	1601	762	453	1659	1220
IFIH1	1782	450	662	790	1012	811
GCA	245	330	211	358	276	188
KCNH7	1265	4432	4505	6726	10252	5134
FIGN	25	89	41	80	49	22
GRB14	1347	1953	681	1342	954	2832
COBLL1	3831	1236	4065	2607	2966	4584
SLC38A11	7269	9500	3031	3905	6101	10538
SCN3A	496	1602	3141	2483	2330	3754
SCN2A	948	1302	1205	2068	2244	3027
CSRNP3	702	942	1309	956	1174	811
GALNT3	153	146	145	159	350	231
TTC21B	2093	3364	6204	3891	2706	6937
SCN1A	1282	1090	848	1264	1070	1263
SCN9A	336	287	431	228	419	423
SCN7A	666	986	903	353	296	502
XIRP2	930	544	1730	1712	840	948
B3GALT1	4288	1917	3407	5788	4721	2657
STK39	2670	3202	2671	1223	2129	3517
CERS6	831	1652	2874	3163	4817	2561
NOSTRIN	1972	1254	1265	1445	1812	834
SPC25	972	508	428	1148	1337	1257
G6PC2	838	497	441	400	664	380
ABCB11	186	92	152	186	77	109
DHRS9	7919	5801	4063	6737	5691	4783
LRP2	3205	1251	6350	7630	5840	4840
BBS5	798	1597	1062	3332	2458	1485
RP11-724O16.1	4670	1590	2141	3674	2434	6905
KLHL41	1597	927	1555	2297	2307	2246
FASTKD1	4460	2184	2687	3226	9325	4921
PPIG	401	368	477	735	909	572
CCDC173	1571	3114	4078	3914	3444	3240
PHOSPHO2	5257	5047	5549	11327	7466	3086
KLHL23	4398	3918	4040	4714	3338	7561
SSB	72	32	46	90	34	43
METTL5	204	255	380	320	196	168
UBR3	824	761	738	1176	650	1058
MYO3B	754	2415	2158	946	1091	1624
SP5	468	378	314	423	601	405
ERICH2	5917	5015	3123	5827	2468	5195
GAD1	4043	6387	7526	7371	7869	8941
GORASP2	1038	1997	1025	1123	1418	1760
TLK1	3429	3031	3883	2910	2389	1589
METTL8	807	1631	1438	1014	828	1765
DCAF17	5524	2291	3111	5097	7426	5364
CYBRD1	851	1212	1536	2940	1879	2532
DYNC1I2	512	278	349	242	724	925
SLC25A12	1123	733	995	1894	1387	511
HAT1	87	95	124	214	74	140
METAP1D	1250	4503	2670	5811	5007	6152
DLX1	9569	4317	5372	6969	5916	2584
DLX2	691	1948	622	2039	2100	1778
ITGA6	805	1226	1419	1451	378	1665
PDK1	885	1321	1307	1650	864	1494
RAPGEF4	7790	9154	6460	15933	10929	12575
AC013461.1	11486	4271	6255	6713	7062	9953
CDCA7	3475	4431	4075	3293	2854	3516
SP3	2442	1408	1250	2716	2098	2708
OLA1	503	280	620	336	834	742
SP9	2156	6784	4863	5001	4966	1632
CIR1	1074	1127	315	1237	910	819
SCRN3	1214	1203	961	944	1062	575
GPR155	215	79	227	178	331	299
WIPF1	119	202	189	103	265	534
CHRNA1	2246	1572	2041	1795	2187	2798
CHN1	1440	1380	1801	1697	1464	1992
ATF2	190	669	746	448	689	383
ATP5G3	4900	1149	6447	5719	2243	5361
KIAA1715	598	726	1001	612	596	1531
EVX2	340	807	1258	1172	916	821
HOXD13	1347	2462	1876	1462	2937	3760
HOXD12	1301	1231	1368	1315	804	1384
HOXD11	2031	3120	1739	2982	1911	3022
HOXD10	2095	5195	2862	6195	4048	5080
HOXD9	3604	1484	3704	3484	2757	6159
HOXD8	859	426	415	534	411	962
HOXD3	3721	4938	2711	3522	4559	4793
AC009336.19	6	1	1	7	7	2
HOXD4	2697	2988	3696	3611	2838	2060
HOXD1	7713	6969	6300	9825	4206	3322
MTX2	1021	437	1280	1115	683	1468
HNRNPA3	1691	1744	2305	1420	2282	2747
NFE2L2	5067	5727	5324	5409	4172	6471
AGPS	310	574	859	493	840	665
TTC30B	1923	912	2373	1226	1850	1397
TTC30A	475	312	438	1221	496	243
PDE11A	2439	3741	1410	2842	2333	2700
RBM45	1431	1052	1327	1907	1288	1606
OSBPL6	4284	4626	2200	6039	2394	4125
PRKRA	2220	2984	1711	2372	3263	3972
DFNB59	467	359	422	479	369	537
FKBP7	86	94	108	184	103	104
PLEKHA3	4324	2005	1846	4090	3069	4901
TTN	894	384	750	917	840	1488
CCDC141	2652	3752	1553	4152	2990	2462
SESTD1	4573	2967	2650	5830	7377	1743
ZNF385B	235	417	273	632	522	314
CWC22	1066	1845	1001	2537	2061	1292
UBE2E3	6978	6312	2340	8850	6977	10536
ITGA4	4026	1629	3269	3857	4665	4282
CERKL	1318	661	1850	3371	1575	1876
NEUROD1	2204	2037	1578	3269	1477	3425
SSFA2	4900	4293	5704	8129	7016	12316
PPP1R1C	550	2377	2821	2449	1879	1864
PDE1A	2330	814	1685	1571	2256	2429
DNAJC10	1453	854	1828	3189	3751	2484
FRZB	327	612	509	609	1177	985
NCKAP1	535	659	360	1608	1550	1161
DUSP19	1036	586	514	534	530	931
NUP35	136	119	118	203	112	192
ZNF804A	622	406	462	642	920	813
FSIP2	6943	4441	8631	10553	9996	8395
ZC3H15	1034	1183	755	461	1424	1185
AC018867.1	297	427	489	1399	920	564
ITGAV	358	497	514	935	637	711
FAM171B	529	319	331	300	541	352
ZSWIM2	3332	3329	3516	2425	2734	2705
CALCRL	6650	2607	1880	2982	2784	5468
TFPI	585	290	199	276	822	543
GULP1	3697	4295	1310	2981	5042	5184
DIRC1	4882	1550	3969	3920	6199	2851
COL3A1	53	53	195	194	77	93
COL5A2	1066	1354	1383	3185	1604	2167
WDR75	700	269	977	1699	1580	1103
SLC40A1	2639	4163	3747	4861	7601	5456
ASNSD1	2168	3346	2067	3762	2270	2210
ANKAR	2839	2007	1500	1551	3049	2648
OSGEPL1	6416	4210	3811	8350	6813	4996
ORMDL1	234	97	62	344	180	180
PMS1	566	278	505	636	494	750
C2orf88	809	1485	805	2799	1969	1177
MSTN	1840	1336	881	1216	1461	786
HIBCH	3075	3013	3631	4236	4365	5895
INPP1	310	366	471	950	601	760
MFSD6	1330	910	1007	1297	2416	2471
NEMP2	2511	887	935	3276	3464	3541
NAB1	1098	1697	835	1250	1125	1163
GLS	1559	2255	3090	1612	1338	2464
STAT1	2335	2269	1736	1744	1457	896
STAT4	1180	1424	2018	2081	2037	2382
MYO1B	2809	3246	2397	5898	3221	6960
NABP1	2749	2633	1566	4549	6704	5036
SDPR	1580	1383	1543	730	678	825
TMEFF2	113	135	162	87	127	197
SLC39A10	3736	1813	2462	4228	4689	3760
DNAH7	5672	3123	1969	2508	3240	6427
STK17B	4004	4185	4381	8513	6797	5273
HECW2	1122	1015	1718	1515	1799	385
CCDC150	3185	1716	1276	4241	4726	1947
GTF3C3	10884	7870	9779	22726	20150	9874
C2orf66	341	355	866	454	528	334
PGAP1	354	297	247	186	127	187
ANKRD44	771	405	399	746	460	612
AC013264.1	2503	4465	2165	6180	7214	3157
SF3B1	154	183	104	120	65	107
COQ10B	4813	6144	6923	5592	8549	8979
HSPD1	267	123	238	383	217	275
HSPE1	3405	5595	2977	5322	5567	4848
HSPE1-MOB4	4291	4883	4350	8217	3749	2292
MOB4	1654	1331	1839	3653	2800	1375
RFTN2	3289	2692	1835	2469	2731	4482
MARS2	633	1467	2066	2016	3721	2321
BOLL	2484	2412	2253	1151	2816	2913
PLCL1	294	126	85	228	227	155
SATB2	1522	2401	1944	743	2964	2298
FTCDNL1	845	1756	777	955	587	1263
C2orf69	1707	1952	658	1280	1403	1286
TYW5	1344	772	1808	3853	1440	3069
C2orf47	12213	11301	18980	10718	22407	9018
SPATS2L	720	598	741	1653	834	1105
KCTD18	3603	8142	5726	8551	1042	6810
SGO2	2298	4082	9858	7074	10283	5214
AOX1	8877	2973	5072	7093	8658	9022
AC007163.1	3570	1630	1850	1092	2207	4716
BZW1	2284	1258	3577	4273	1907	4630
CLK1	1304	1814	2012	1822	2354	1614
PPIL3	660	477	782	432	280	656
NIF3L1	2312	1201	1493	1119	5503	2778
ORC2	1028	1212	1705	1621	1377	1987
FAM126B	809	2493	2994	2726	5578	1831
NDUFB3	3984	5480	4584	9763	9322	6359
CFLAR	2035	2950	5647	1967	2805	2946
CASP10	1862	2626	1204	2400	2841	2853
CASP8	7378	14715	13807	16089	11151	10745
ALS2CR12	1724	1626	597	1492	1525	941
TRAK2	581	1010	190	640	555	848
STRADB	735	665	863	1555	856	313
ALS2CR11	488	627	335	865	402	904
TMEM237	931	1258	807	1027	1370	668
MPP4	731	1215	1827	1756	1385	889
ALS2	3028	2747	3039	1794	2460	1606
CDK15	2109	4301	2359	3385	3116	2265
FZD7	26	126	68	118	36	158
KIAA2012	242	490	474	426	811	709
SUMO1	735	657	244	603	580	1016
NOP58	349	510	320	236	333	1266
BMPR2	8	5	4	3	4	0
FAM117B	427	195	287	171	156	250
ICA1L	6803	5227	4661	7932	4176	5175
WDR12	5685	3570	5692	2119	9517	5553
CARF	1274	719	548	917	1891	834
NBEAL1	1405	3820	2463	2545	2159	1797
CYP20A1	242	566	612	443	324	375
ABI2	2194	1604	664	985	1822	1347
RAPH1	122	246	98	258	189	93
CD28	1987	4625	4040	3311	5308	3606
CTLA4	214	208	217	298	196	186
ICOS	2056	965	1246	1996	1718	2539
PARD3B	721	1982	1769	1237	1014	1642
NRP2	3101	2387	2109	2866	4116	2317
INO80D	88	92	90	237	248	88
NDUFS1	2327	3261	6659	6100	2298	3235
EEF1B2	2163	1401	1405	1547	1943	3556
GPR1	21880	3697	16067	24874	30688	26554
ZDBF2	3055	3163	5451	6608	5249	7139
AC017081.1	1323	1504	1648	1099	1237	1271
ADAM23	1284	1751	1879	634	2096	1228
AC010731.4	1836	1144	1214	1845	1822	4087
DYTN	458	444	155	459	190	363
MDH1B	720	3530	2119	4246	5342	7103
FASTKD2	508	379	167	562	269	1237
CPO	60	36	38	54	63	65
KLF7	523	621	449	480	375	758
CREB1	3962	1449	1878	1480	1746	1506
METTL21A	1224	737	1615	1139	1750	2341
CCNYL1	806	1274	820	1149	2636	1109
FZD5	392	613	346	640	473	707
PLEKHM3	3448	2377	2541	2812	3013	3839
CRYGD	668	1089	642	1045	656	794
CRYGC	1581	1134	1868	1416	2576	1214
CRYGB	674	427	355	757	1073	385
CRYGA	484	320	545	386	1286	714
C2orf80	1911	3234	3349	3189	2506	1861
IDH1	4313	4678	5351	5392	4315	1488
PIKFYVE	2399	2264	342	899	1175	2140
PTH2R	1108	374	644	825	931	677
MAP2	4843	4772	3958	4188	4258	5554
UNC80	884	1320	1993	888	1241	2128
RPE	1893	2270	1964	1846	1876	1255
KANSL1L	13666	10802	7498	10014	3616	9000
ACADL	5905	6316	5377	4702	8253	9409
AC006994.3	3925	8435	6647	9506	11946	7074
MYL1	6164	5917	5207	3572	4006	5684
LANCL1	282	389	312	292	508	266
CPS1	238	303	267	397	273	1150
ERBB4	333	527	613	366	860	1003
IKZF2	193	261	201	765	211	612
SPAG16	3807	4012	3097	2743	2885	5171
VWC2L	1464	4638	1748	6257	2672	9165
BARD1	2502	2685	2166	1361	2120	2640
ABCA12	248	132	205	257	385	278
ATIC	4626	3843	1596	4319	3625	1570
FN1	6185	2801	1719	4249	3692	3131
MREG	1231	1282	1239	1011	774	585
PECR	0	1	1	1	0	0
TMEM169	266	265	313	289	424	517
XRCC5	735	802	1064	1069	746	899
MARCH4	4239	6967	4891	4480	8775	10430
SMARCAL1	3023	2648	1855	2421	2684	3553
RPL37A	6916	5972	4562	2450	5572	3951
IGFBP2	1089	1779	1495	2207	1040	1069
IGFBP5	421	389	729	773	747	754
TNP1	819	343	963	503	607	468
AC007557.5	2252	1657	1612	2219	6369	1699
DIRC3	64	231	96	83	99	119
TNS1	67	74	201	153	144	155
RUFY4	1911	549	1789	1863	2245	1068
CXCR2	844	278	725	1216	817	387
CXCR1	1988	3138	2603	2413	3057	3884
ARPC2	302	390	343	320	233	510
GPBAR1	643	1053	635	625	1423	1213
AAMP	4000	2828	1834	1264	4094	5581
PNKD	1995	3342	2506	3700	3344	2929
TMBIM1	1068	963	623	1388	2039	1435
CATIP	4033	2998	2778	2379	2067	2684
SLC11A1	2434	1154	1669	3455	2086	1167
CTDSP1	5351	8691	5803	11026	7795	15113
VIL1	1883	2573	3267	1795	1865	3030
USP37	6497	2230	3648	4472	3256	3613
CNOT9	3055	5730	2904	7325	2731	5827
PLCD4	795	1135	1571	1954	2047	888
ZNF142	3652	1301	3049	3212	2778	4539
BCS1L	7072	2383	3079	1773	5352	4395
RNF25	120	211	176	297	233	97
STK36	42	75	86	15	29	45
TTLL4	3072	1346	4423	3182	2036	1747
CYP27A1	2088	4085	2525	3719	4185	3178
PRKAG3	1572	3065	2980	3373	4622	3089
WNT6	1651	1460	2695	2633	824	3158
WNT10A	11213	14467	12904	9909	7936	13939
CDK5R2	8644	25108	11686	11190	15028	13518
FEV	812	1253	588	1077	581	991
CRYBA2	437	1065	749	1071	1081	907
CFAP65	743	891	1014	1257	930	783
IHH	179	91	150	248	371	135
NHEJ1	1010	725	1057	1259	432	854
RP11-33O4.2	437	1062	613	1225	1015	886
SLC23A3	2521	1435	1911	4557	4307	1191
CNPPD1	274	626	228	553	185	304
FAM134A	548	285	495	1393	775	733
ZFAND2B	1240	492	2343	2211	3939	2460
ABCB6	746	2580	724	1154	1571	1492
ATG9A	2102	5261	1875	3134	4777	939
ANKZF1	576	236	991	474	1037	802
GLB1L	2529	3859	4273	1798	5200	2225
STK16	1434	2491	961	722	1914	567
TUBA4A	369	409	590	624	1685	429
TUBA4B	667	470	2221	3500	2403	1993
DNAJB2	2404	1676	1219	1495	1080	2058
PTPRN	2313	1625	1953	5580	3945	3859
RESP18	5284	2954	2092	1537	3878	6857
DNPEP	687	492	620	927	639	1464
DES	174	187	132	380	303	229
SPEG	16	42	43	54	44	37
GMPPA	839	489	592	972	1482	536
ASIC4	3315	11455	9498	6835	14235	7083
CHPF	3838	1976	2640	3037	1824	4335
TMEM198	3767	1671	1748	2464	1302	4218
OBSL1	579	352	575	953	653	395
INHA	265	240	253	169	332	446
STK11IP	8110	3671	7356	5300	6588	5343
SLC4A3	3086	3249	1943	4682	2010	6154
EPHA4	240	187	788	877	239	744
PAX3	2109	2014	1093	1161	1947	3197
CCDC140	6283	2891	3746	3628	1941	1701
SGPP2	986	983	1237	909	868	541
FARSB	1200	1701	1732	4157	3481	377
MOGAT1	1332	1903	1246	484	924	480
ACSL3	628	445	635	964	1252	410
KCNE4	1093	730	1394	2230	819	530
SCG2	3825	844	1237	2406	2596	2225
AP1S3	1457	1379	2070	3081	2966	3327
WDFY1	1034	721	3002	786	1314	2254
MRPL44	226	112	94	142	250	447
SERPINE2	809	658	1224	1215	984	893
FAM124B	2118	2633	2798	2002	1625	4927
CUL3	2892	4005	5321	4932	3491	3570
RP11-811O14.1	6222	8335	4488	7698	6377	7366
DOCK10	1370	337	1447	1560	2475	1375
NYAP2	63	47	36	38	65	27
IRS1	6087	6532	4192	14107	6236	6717
RHBDD1	620	2015	1174	789	1506	1150
COL4A4	4790	4994	6794	8401	4480	3518
COL4A3	3284	3683	3262	5265	6670	6971
MFF	3895	2508	2861	7039	3934	3285
TM4SF20	182	209	304	123	241	208
AGFG1	7298	5974	8302	2343	8018	3475
C2orf83	1400	871	1169	1395	2037	2172
SLC19A3	4958	4043	4330	5733	4518	7031
CCL20	1348	875	953	2077	819	510
