#gene	sample1	sample2	sample3
KIAA0922	248	785	1040
TLR2	3915	4415	2059
RNF175	203	174	74
SFRP2	103	172	125
DCHS2	2442	2241	2005
PLRG1	225	652	289
FGB	476	567	514
FGA	4195	2372	7603
FGG	4776	5027	3116
LRAT	500	244	316
RBM46	238	296	425
NPY2R	2812	2285	4423
MAP9	5745	8718	6408
GUCY1A3	3426	1187	2376
GUCY1B3	2738	2728	1487
ASIC5	3698	2812	4867
TDO2	1589	958	824
CTSO	7436	10811	1551
PDGFC	1357	2162	1264
GLRB	4033	3485	2882
GRIA2	968	2701	1746
FAM198B	2360	848	3773
TMEM144	1694	746	1326
RXFP1	2039	1029	965
C4orf46	923	368	875
ETFDH	1067	1280	1579
PPID	2187	4139	10842
FNIP2	4107	4472	3124
C4orf45	671	904	1055
RAPGEF2	1143	1458	2436
FSTL5	2838	3906	1713
NAF1	1629	2129	740
NPY1R	135	173	235
NPY5R	6199	12921	8679
TKTL2	168	121	108
TMA16	1644	1896	1612
MARCH1	124	189	311
LINC01207	1462	688	783
APELA	302	303	274
TRIM61	1749	3146	4409
FAM218A	435	1491	626
TRIM60	893	1754	1005
TMEM192	3240	5606	3074
KLHL2	1327	1108	800
RP11-668G10.2	548	508	183
MSMO1	337	526	513
CPE	320	382	387
TLL1	410	278	542
SPOCK3	2746	1587	1474
ANXA10	3647	4479	2935
DDX60	460	278	247
DDX60L	4835	6258	16162
PALLD	2167	990	3910
CBR4	3044	6469	1773
SH3RF1	739	1453	897
NEK1	1131	1364	1028
CLCN3	870	636	1240
HPF1	191	204	395
MFAP3L	1827	2859	2112
AADAT	2923	4510	1773
GALNTL6	2731	1692	5900
GALNT7	6127	8476	5271
HMGB2	860	922	876
SAP30	4040	2003	2416
SCRG1	1020	1141	1090
HAND2	2294	2784	3626
FBXO8	118	114	38
CEP44	1322	2349	1203
HPGD	2117	3421	2427
GLRA3	965	893	476
ADAM29	637	941	854
GPM6A	333	745	505
WDR17	7173	4015	5435
SPATA4	1004	1027	843
ASB5	9161	22228	9410
SPCS3	2316	1176	768
VEGFC	2012	2071	1955
NEIL3	8421	3390	3917
AGA	1019	1250	712
TENM3	9369	5924	10270
DCTD	9	5	5
WWC2	925	884	1822
CLDN22	1934	5259	3517
CLDN24	2951	3714	2576
CDKN2AIP	5	7	9
ING2	4525	4615	2806
RWDD4	5711	23685	11005
TRAPPC11	4221	6041	3066
STOX2	179	463	424
ENPP6	2872	3394	3700
IRF2	91	140	103
CASP3	463	359	292
PRIMPOL	225	274	435
CENPU	5589	8605	10718
ACSL1	706	828	628
HELT	2112	1478	2236
SLC25A4	2939	5911	3061
CFAP97	4029	3027	1929
SNX25	382	1291	863
LRP2BP	1096	1184	2305
ANKRD37	1237	652	1138
UFSP2	3651	4874	3913
C4orf47	2079	4250	3542
CCDC110	610	236	552
PDLIM3	506	1228	128
SORBS2	304	534	423
TLR3	786	484	368
FAM149A	1108	1206	1815
CYP4V2	13	11	12
KLKB1	1747	460	992
F11	1311	760	1042
RP11-215A19.2	390	254	226
MTNR1A	1036	1051	601
FAT1	12684	10164	13383
ZFP42	268	979	661
TRIML2	436	1203	1276
TRIML1	1516	1797	1173
FRG1	5548	1761	4991
FRG2	264	90	273
DUX4	2392	2277	2055
PLEKHG4B	2490	2872	2779
LRRC14B	3514	2731	2287
CCDC127	1249	1018	412
SDHA	4003	4539	3224
PDCD6	4351	3406	2275
AHRR	4198	6000	4902
EXOC3	174	519	770
SLC9A3	502	252	508
CEP72	1613	3243	4437
TPPP	1981	1608	794
ZDHHC11B	4007	5124	4798
ZDHHC11	2514	2628	2065
BRD9	4153	1881	1491
TRIP13	6983	2658	7119
NKD2	452	937	1673
SLC12A7	7466	4061	13152
SLC6A19	803	1431	1265
SLC6A18	931	880	1233
TERT	2789	3027	1649
CLPTM1L	2405	3512	6985
SLC6A3	7096	4906	2527
LPCAT1	1955	2377	1026
MRPL36	1807	1482	1827
NDUFS6	498	492	966
IRX4	2765	1126	2452
IRX2	3864	1561	3127
C5orf38	18	44	38
IRX1	921	1666	4838
ADAMTS16	567	419	384
ICE1	125	230	249
MED10	1517	1198	865
UBE2QL1	35	85	81
NSUN2	146	202	136
SRD5A1	368	924	2283
PAPD7	591	458	838
ADCY2	669	896	637
C5orf49	612	470	822
MTRR	2071	4922	3713
FASTKD3	692	2578	1712
SEMA5A	7183	4248	3567
TAS2R1	570	1009	815
FAM173B	178	274	266
CCT5	2651	3604	2240
CMBL	248	631	517
MARCH6	1182	1035	822
ROPN1L	177	198	144
ANKRD33B	168	345	137
DAP	1354	2904	1887
CTNND2	5484	5430	6055
DNAH5	1416	912	748
TRIO	934	1082	711
AC016549.1	321	530	285
FAM105A	4953	9708	2480
OTULIN	2892	3063	2038
ANKH	426	165	339
FBXL7	236	314	306
MARCH11	2299	1399	2436
ZNF622	306	207	318
FAM134B	293	740	495
MYO10	4092	3672	4767
BASP1	9906	12055	5765
CDH18	3720	3964	1901
CDH12	115	70	145
PRDM9	637	275	443
CDH10	5502	20118	9842
CDH9	2585	1651	1450
CDH6	2722	3446	1456
DROSHA	537	912	519
C5orf22	486	710	734
PDZD2	869	622	774
GOLPH3	455	711	1020
MTMR12	3080	2964	867
ZFR	951	830	1197
SUB1	209	276	355
NPR3	229	448	92
TARS	6026	6972	2653
ADAMTS12	1014	497	2012
RXFP3	1081	898	1308
SLC45A2	874	1016	514
AMACR	609	682	364
C1QTNF3-AMACR	3693	4476	3774
C1QTNF3	397	511	358
RAI14	117	39	59
TTC23L	670	2411	722
RAD1	1031	963	1530
BRIX1	343	383	380
DNAJC21	744	516	803
AGXT2	649	1342	1001
PRLR	5565	1471	2010
SPEF2	286	453	1025
IL7R	1061	649	422
CAPSL	1078	627	759
UGT3A1	3018	1429	1993
UGT3A2	10772	4906	10428
LMBRD2	440	419	596
SKP2	1861	3973	3783
NADK2	1218	1720	872
RANBP3L	1680	1874	960
SLC1A3	1778	2692	2819
NIPBL	33	44	35
C5orf42	811	715	213
NUP155	7437	2795	2690
WDR70	4697	4566	4182
GDNF	924	901	1488
EGFLAM	1729	1688	940
LIFR	3492	6096	5803
OSMR	8780	7873	11644
RICTOR	938	774	713
FYB	4331	2552	2750
C9	2648	2986	2203
DAB2	1113	2514	1642
TTC33	4705	4751	5652
PTGER4	620	429	798
PRKAA1	1569	1155	1294
AC008810.1	3218	3145	4559
RPL37	40	55	29
CARD6	236	408	268
C7	1379	1296	1743
MROH2B	1410	923	1398
C6	5640	6015	7155
PLCXD3	500	513	550
OXCT1	185	213	242
C5orf51	3048	5732	6161
FBXO4	902	999	1881
GHR	996	388	923
CCDC152	827	659	1761
SEPP1	402	433	268
ANXA2R	1247	816	564
ZNF131	719	467	1331
NIM1K	1297	2328	1892
HMGCS1	2061	1968	2246
CCL28	2317	2373	1186
TMEM267	678	585	396
C5orf34	7085	9083	5248
PAIP1	1673	895	843
NNT	436	445	728
FGF10	654	934	686
MRPS30	3468	3133	3193
HCN1	1646	1054	3057
EMB	1174	1136	1583
PARP8	10	25	11
ISL1	322	283	117
ITGA1	5736	3860	14113
PELO	1093	1925	459
ITGA2	1807	4598	2051
MOCS2	2507	1127	1138
FST	282	143	308
NDUFS4	5511	8963	12547
ARL15	1183	1416	2033
HSPB3	2491	2081	3335
SNX18	48	148	71
ESM1	2269	5314	2728
GZMK	2890	4751	2322
GZMA	2736	2265	3419
CDC20B	63	62	52
GPX8	6712	2134	2473
MCIDAS	259	788	619
CCNO	8	27	33
DHX29	1088	1170	1757
SKIV2L2	3248	1015	2217
PLPP1	1049	943	1305
SLC38A9	3174	2683	4511
DDX4	3136	4493	7427
IL31RA	827	644	520
AC008914.1	3001	2515	4587
IL6ST	170	88	284
ANKRD55	807	458	316
C5orf67	1153	1137	1795
MAP3K1	262	594	435
SETD9	304	428	546
MIER3	1597	2416	1484
GPBP1	8211	5013	2527
ACTBL2	2116	2575	3571
PLK2	1402	1317	2938
GAPT	939	835	851
RAB3C	861	2407	312
PDE4D	158	273	174
AC109486.1	6911	4800	7444
DEPDC1B	5096	7226	12877
ELOVL7	796	1697	1264
ERCC8	827	927	1990
NDUFAF2	3370	2819	1244
SMIM15	1424	1317	2161
ZSWIM6	5857	7957	7554
KIF2A	1215	977	783
DIMT1	6840	5896	3635
IPO11	1053	1807	1103
LRRC70	914	1443	1220
HTR1A	12134	6201	4558
RNF180	91	63	62
RGS7BP	1268	1285	2479
FAM159B	12	14	16
SREK1IP1	2093	3782	6678
CWC27	4090	2593	2742
ADAMTS6	448	479	532
CENPK	6559	6216	2847
PPWD1	816	824	1133
TRIM23	857	1467	771
TRAPPC13	133	271	284
CTC-534A2.2	692	1168	831
SGTB	1132	346	541
NLN	1661	2272	2928
ERBIN	2133	2052	3537
SREK1	1782	2069	1753
MAST4	3230	1882	1350
CD180	1037	2241	1247
PIK3R1	330	433	317
SLC30A5	3897	7635	4612
CCNB1	7085	6150	2344
CENPH	120	118	144
MRPS36	2110	1300	1131
CDK7	1173	502	948
CCDC125	3528	5856	3418
AK6	2667	2566	3483
TAF9	3661	6047	3606
RAD17	84	303	185
MARVELD2	356	201	117
OCLN	3835	2494	5325
GTF2H2C	3026	3242	2479
SERF1B	4127	3162	1560
SMN2	484	685	514
SERF1A	8055	6282	4495
SMN1	1334	2096	3096
NAIP	896	1815	1912
GTF2H2	235	83	265
BDP1	1060	2268	1228
MCCC2	199	302	615
CARTPT	1325	2973	1365
MAP1B	1109	1060	540
MRPS27	598	560	1372
PTCD2	342	459	214
ZNF366	7524	17317	16804
TNPO1	9038	7075	6706
FCHO2	1928	2671	3076
TMEM171	6335	6353	6095
TMEM174	1617	817	1755
FOXD1	2903	2068	2488
BTF3	1381	4702	1923
ANKRA2	2494	988	2421
UTP15	1352	679	1128
ARHGEF28	6539	8957	5541
ENC1	792	1489	387
HEXB	1158	1413	612
GFM2	4497	5695	8999
NSA2	1245	1108	1659
FAM169A	1001	563	919
GCNT4	1047	1334	414
ANKRD31	2151	2102	3665
HMGCR	29	52	44
COL4A3BP	5008	4202	3123
POLK	82	76	68
ANKDD1B	626	707	1464
POC5	405	277	657
SV2C	1461	490	1726
AC113404.1	144	161	75
IQGAP2	1267	1612	1484
F2RL2	511	364	686
F2R	527	1345	1166
F2RL1	495	1061	770
S100Z	1547	3370	3047
CRHBP	933	4308	8718
AGGF1	575	690	1090
ZBED3	4225	4941	1730
PDE8B	2361	2271	2038
WDR41	2098	2794	1520
OTP	3127	6214	8879
TBCA	1890	1344	3084
AP3B1	1376	1054	896
SCAMP1	2082	5732	6280
LHFPL2	321	197	731
ARSB	2923	7309	4080
DMGDH	5488	5210	9393
BHMT2	2097	1224	1480
BHMT	3505	1388	2675
JMY	3178	1855	4935
HOMER1	4245	3526	2072
PAPD4	569	292	126
CMYA5	282	76	155
MTX3	327	633	603
THBS4	626	564	810
SERINC5	1793	1029	1155
SPZ1	7426	8496	7459
ZFYVE16	347	354	320
FAM151B	1422	1281	1124
ANKRD34B	89	84	108
DHFR	1520	2413	991
MSH3	208	185	108
RASGRF2	6725	11317	4576
CKMT2	3054	2588	1140
ZCCHC9	1881	3189	3749
ACOT12	22	35	97
SSBP2	379	862	1175
ATG10	610	577	618
RPS23	674	1421	575
ATP6AP1L	1871	2186	1003
TMEM167A	5207	2487	4261
XRCC4	71	88	107
VCAN	996	226	538
HAPLN1	2130	3095	3590
EDIL3	1686	1225	782
COX7C	4041	6238	3399
RASA1	5127	3607	7069
CCNH	33	61	63
TMEM161B	347	806	224
MEF2C	3326	4698	4566
CETN3	190	153	128
MBLAC2	753	3353	3269
POLR3G	1802	417	2265
LYSMD3	870	1408	1277
ADGRV1	5142	5089	12442
ARRDC3	3209	4154	3377
NR2F1	5678	6939	13719
FAM172A	307	398	400
POU5F2	14347	3450	13562
KIAA0825	2271	2496	3439
SLF1	1223	998	1095
MCTP1	9283	11393	6046
FAM81B	261	303	83
TTC37	301	372	574
ARSK	1567	1643	2226
GPR150	2355	885	3995
RFESD	4370	2136	3011
SPATA9	253	339	118
RHOBTB3	87	92	49
GLRX	3309	4215	3310
ELL2	838	421	661
PCSK1	563	764	550
CAST	159	267	266
ERAP1	962	5679	1231
ERAP2	694	1481	1264
LNPEP	719	987	426
LIX1	3391	1797	2012
RIOK2	3468	10142	8338
RGMB	5468	4483	4838
AC008522.1	269	373	469
CHD1	1463	714	1975
FAM174A	2982	3481	3869
ST8SIA4	595	765	466
SLCO4C1	59	32	45
SLCO6A1	353	393	423
PAM	1064	562	827
GIN1	6991	5683	10559
PPIP5K2	762	1173	348
C5orf30	934	1463	1342
NUDT12	8393	5329	8238
EFNA5	3882	3322	3305
FBXL17	4671	5016	5279
FER	1277	1133	387
PJA2	563	566	303
MAN2A1	11913	9758	12853
TMEM232	300	280	596
SLC25A46	5605	3225	2418
TSLP	655	572	506
WDR36	835	710	780
CAMK4	3631	3015	3298
STARD4	263	363	127
NREP	344	2081	323
EPB41L4A	3219	3062	2169
APC	408	140	192
CTC-554D6.1	524	703	226
CTC-487M23.8	1286	1172	1729
SRP19	7335	3545	6366
REEP5	5799	4337	4521
ZRSR1	743	1224	1102
DCP2	2147	1342	3397
MCC	1503	845	777
TSSK1B	1951	823	603
YTHDC2	1918	2464	957
KCNN2	3501	4908	4487
TRIM36	5192	5958	9558
PGGT1B	1502	1796	337
CCDC112	5789	7081	7014
FEM1C	2197	1913	1927
TMED7-TICAM2	8774	5726	5850
TICAM2	955	1498	2529
TMED7	472	942	985
CDO1	4684	2376	3404
ATG12	739	686	1604
AP3S1	5693	5030	7870
AC026449.1	456	324	432
LVRN	2822	2942	1399
CTD-2287O16.3	1641	3427	2295
ARL14EPL	319	346	260
COMMD10	2800	4889	5443
SEMA6A	20411	20707	8944
DTWD2	4353	2443	12044
DMXL1	6957	6901	15419
TNFAIP8	3936	1264	2142
HSD17B4	160	50	208
FAM170A	1865	1265	1150
PRR16	2818	4663	6945
FTMT	5609	3111	3065
SRFBP1	3049	2076	1877
LOX	223	179	338
ZNF474	1775	942	810
CTC-441N14.4	68	65	95
SNCAIP	4045	1868	3902
SNX2	4438	4692	8129
SNX24	2792	4182	1956
PPIC	2555	781	632
PRDM6	556	617	901
CEP120	8991	5138	5613
CSNK1G3	1361	2124	2536
ZNF608	6149	3452	5078
GRAMD3	3436	3401	1436
ALDH7A1	3296	5205	5018
PHAX	207	183	142
TEX43	3834	3478	3716
LMNB1	109	92	49
MARCH3	1660	3032	3030
C5orf63	6931	9651	5337
MEGF10	1129	987	645
PRRC1	1900	2427	1534
CTXN3	533	962	1161
CCDC192	3331	3352	4885
SLC12A2	11634	3650	14328
FBN2	20	14	47
SLC27A6	19	22	34
ISOC1	1015	1508	2637
ADAMTS19	3030	1809	2717
KIAA1024L	299	359	503
CHSY3	1212	964	1309
HINT1	511	340	1055
LYRM7	1042	902	745
CDC42SE2	1150	893	948
RAPGEF6	4000	849	1334
CTC-432M15.3	4221	2681	3441
FNIP1	2475	3108	1720
MEIKIN	98	82	61
CTB-127M13.1	1194	1719	2456
ACSL6	3325	1257	2462
IL3	1707	828	799
CSF2	7883	2293	1847
P4HA2	1655	1110	1583
PDLIM4	1696	1433	709
SLC22A4	1054	3282	1286
SLC22A5	960	1027	520
C5orf56	72	32	68
IRF1	2059	2885	1760
IL5	6318	5123	5127
RAD50	2816	4233	3734
IL13	3144	2387	2018
IL4	1054	671	669
KIF3A	1906	1368	2767
CCNI2	1645	1062	1022
SEPT8	886	1884	1119
SOWAHA	2246	2475	2709
SHROOM1	4014	2723	2459
GDF9	254	90	247
UQCRQ	9674	8219	7138
LEAP2	2158	1831	2415
AFF4	331	458	939
ZCCHC10	151	131	156
HSPA4	1265	1351	1708
FSTL4	3762	4037	2055
C5orf15	2679	2685	3197
VDAC1	2334	1321	1935
TCF7	364	288	414
SKP1	765	1463	497
CTD-2410N18.5	36	28	30
PPP2CA	1153	1437	619
CDKL3	2119	4425	2158
UBE2B	4762	2104	2306
CDKN2AIPNL	424	309	396
JADE2	670	1828	1910
SAR1B	352	184	196
SEC24A	389	539	415
CAMLG	7055	3865	4122
DDX46	3232	3670	4622
C5orf24	784	1152	717
TXNDC15	5691	6664	2747
PCBD2	2785	3635	4739
CATSPER3	1323	1465	2646
PITX1	2112	3643	3916
H2AFY	5	11	16
DCANP1	449	825	575
TIFAB	170	259	238
NEUROG1	1102	188	1480
CXCL14	1780	4140	1782
RP11-119J18.1	1732	816	1842
SLC25A48	1145	778	833
IL9	182	238	163
LECT2	3476	2058	1688
TGFBI	448	443	302
SMAD5	199	151	248
AC009014.3	1058	1622	1001
TRPC7	159	153	120
SPOCK1	335	122	176
KLHL3	1385	710	1259
HNRNPA0	1509	511	709
MYOT	169	163	256
PKD2L2	1164	1848	368
FAM13B	3	2	7
WNT8A	1037	188	499
NME5	1164	1327	1432
BRD8	277	237	108
KIF20A	396	539	472
CDC23	454	432	291
GFRA3	510	306	301
CDC25C	1568	3179	2165
FAM53C	2036	2568	1662
KDM3B	151	184	270
REEP2	2422	2863	1534
EGR1	75	59	113
ETF1	4955	5862	2256
HSPA9	807	1039	1058
CTNNA1	2730	1754	2717
LRRTM2	525	501	860
SIL1	3338	2321	3121
MATR3	8645	8013	2901
PAIP2	1253	1252	2221
SLC23A1	305	340	166
MZB1	310	169	225
PROB1	932	615	263
SPATA24	485	794	1265
DNAJC18	2566	4192	1278
ECSCR	190	207	158
AC138517.6	570	755	438
TMEM173	2442	2118	1098
UBE2D2	1293	2256	1928
CXXC5	376	699	1091
PSD2	5154	2514	2690
NRG2	602	679	549
PURA	83	114	197
IGIP	3639	4043	3820
CYSTM1	817	371	1004
PFDN1	1924	2791	2326
AC011380.1	1647	2419	2374
HBEGF	1961	3253	1954
SLC4A9	3588	1306	3381
ANKHD1	5146	8350	10063
ANKHD1-EIF4EBP3	157	297	207
SRA1	1695	1727	1006
EIF4EBP3	355	200	167
APBB3	1809	2126	2859
SLC35A4	2511	1267	2377
CD14	3540	3658	1360
NDUFA2	3255	2301	1275
TMCO6	523	750	1141
IK	887	1371	322
WDR55	1217	1351	2444
DND1	2157	1236	1468
HARS	4737	2197	2180
HARS2	2565	2588	2982
ZMAT2	82	185	164
PCDHA1	4428	3601	3285
PCDHA2	2309	1850	782
PCDHA3	1	6	1
PCDHA4	2728	1516	3710
PCDHA5	691	1019	541
PCDHA6	1416	1058	1682
PCDHA7	9508	9217	7837
PCDHA8	2647	2675	1266
PCDHA9	987	576	1504
PCDHA10	5648	4441	5516
PCDHA11	1869	1323	2518
PCDHA12	10093	8455	3718
PCDHA13	261	267	369
PCDHAC1	222	233	402
PCDHAC2	4364	10557	3011
PCDHB1	25	46	41
PCDHB2	1711	1660	3476
PCDHB3	2559	2452	1398
PCDHB4	12310	13522	8489
PCDHB5	1824	1255	1216
PCDHB6	695	1869	2097
PCDHB7	1007	1446	955
PCDHB8	89	46	87
PCDHB16	14	17	13
CH17-140K24.5	165	154	183
PCDHB9	9841	21251	18352
PCDHB10	163	126	224
PCDHB11	2020	2299	985
PCDHB12	1801	1829	2483
PCDHB13	9095	11658	8896
PCDHB14	1052	1376	1505
CH17-140K24.8	1429	523	670
PCDHB15	1559	4003	3024
TAF7	1329	1819	1043
SLC25A2	65	98	73
PCDHGA1	1536	1985	2051
PCDHGA2	133	90	254
PCDHGA3	4431	5451	4296
PCDHGB1	8571	12311	8746
PCDHGA4	4960	1898	4477
PCDHGB2	162	66	65
PCDHGA5	323	971	842
PCDHGB3	5211	7788	1409
PCDHGA6	1270	540	1514
PCDHGA7	449	233	305
PCDHGB4	2471	2037	3226
PCDHGA8	2384	896	1377
PCDHGB5	957	770	676
PCDHGA9	2738	2760	5295
PCDHGB6	4737	4451	7163
PCDHGA10	698	691	812
PCDHGB7	7673	2769	4841
PCDHGA11	1508	1262	1204
PCDHGA12	296	276	724
PCDHGC3	3030	3100	2464
PCDHGC4	14761	18942	12263
PCDHGC5	1337	2438	4508
DIAPH1	1672	1867	5527
HDAC3	232	208	436
RELL2	1894	2634	3440
FCHSD1	1220	803	1425
ARAP3	3531	2021	3308
PCDH1	796	917	878
KIAA0141	18350	19583	23321
PCDH12	1276	1885	3072
RNF14	206	170	287
GNPDA1	1267	1103	663
NDFIP1	1312	2136	2717
SPRY4	1742	1644	1670
FGF1	2036	1500	2789
ARHGAP26	2282	1425	2233
NR3C1	4988	2833	6327
HMHB1	8016	4504	3326
YIPF5	374	404	531
KCTD16	3489	2215	2185
PRELID2	3143	2715	1732
GRXCR2	1183	856	1361
SH3RF2	469	207	457
PLAC8L1	195	490	732
LARS	3400	3266	6795
RP11-449H3.3	4699	12891	5472
RBM27	134	117	101
POU4F3	13192	6141	9775
TCERG1	519	356	271
GPR151	77	167	208
PPP2R2B	2164	5304	4177
STK32A	1318	1057	2208
DPYSL3	2637	4762	10787
JAKMIP2	153	191	271
SPINK1	2392	3231	1679
SCGB3A2	1691	1221	2594
C5orf46	90	57	107
SPINK5	1001	1160	1229
SPINK14	5155	2756	4296
SPINK6	6317	3167	3648
CTC-295J13.3	1809	563	1565
SPINK13	2585	2906	1343
SPINK7	2075	1877	3363
SPINK9	9512	5890	4477
FBXO38	4991	1916	3743
HTR4	52	103	67
ADRB2	1093	768	353
SH3TC2	3900	4527	2001
ABLIM3	644	785	361
AFAP1L1	527	775	356
GRPEL2	1607	830	1569
PCYOX1L	851	399	1472
IL17B	7720	7550	10307
CSNK1A1	2217	2089	494
ARHGEF37	3195	1879	2949
PPARGC1B	1668	1091	966
PDE6A	1144	1598	686
SLC26A2	374	559	744
TIGD6	1347	3601	2522
HMGXB3	2788	3153	2885
CSF1R	206	227	277
PDGFRB	340	379	429
CDX1	1259	1581	1710
SLC6A7	3870	620	1359
CAMK2A	989	1101	948
ARSI	1125	2035	1407
TCOF1	881	657	1704
CD74	554	784	456
RPS14	150	553	1135
NDST1	239	107	159
SYNPO	745	321	786
MYOZ3	1272	2159	1522
RBM22	6737	2993	2795
DCTN4	1104	3087	2805
SMIM3	6023	8128	11147
IRGM	2463	2748	2222
ZNF300	5529	10782	5419
AC008641.1	3015	1637	2608
GPX3	525	502	726
TNIP1	2217	1949	793
ANXA6	154	276	205
CCDC69	58	268	153
GM2A	444	469	291
SLC36A3	267	274	206
SLC36A2	3882	4349	6092
SLC36A1	795	1171	1270
FAT2	558	756	836
SPARC	2330	1254	966
ATOX1	969	891	1089
G3BP1	555	1551	1458
GLRA1	182	144	427
NMUR2	848	1092	1478
GRIA1	616	146	499
FAM114A2	5130	7758	3099
MFAP3	25707	16211	14740
GALNT10	154	140	219
SAP30L	50	68	65
HAND1	2167	2301	3785
LARP1	8596	5082	4852
FAXDC2	41	26	32
CNOT8	3633	1257	2246
GEMIN5	828	775	701
MRPL22	3709	2990	5452
KIF4B	539	358	1425
SGCD	6627	12624	3321
AC016577.1	1505	4088	4682
PPP1R2P3	209	186	127
TIMD4	3708	6989	4575
HAVCR1	2415	2950	606
HAVCR2	4535	5338	5298
MED7	58	120	87
ITK	211	214	148
FAM71B	1177	2099	1082
CYFIP2	737	849	868
FNDC9	1785	857	901
ADAM19	1852	1835	2474
NIPAL4	2144	3378	2298
SOX30	293	217	518
C5orf52	750	766	1291
THG1L	2062	721	2128
LSM11	5110	4212	3067
CLINT1	205	209	219
EBF1	5789	3687	16397
RNF145	248	308	406
UBLCP1	63	96	68
IL12B	1716	2054	2983
ADRA1B	574	454	726
TTC1	455	930	921
PWWP2A	1127	1850	1512
FABP6	3809	1958	2066
CCNJL	4874	1769	2261
C1QTNF2	2994	3403	3632
ZBED8	5	15	9
SLU7	1741	4567	1695
PTTG1	1182	2843	3193
ATP10B	715	190	586
GABRB2	3856	5430	4529
GABRA6	819	322	600
GABRA1	10154	10597	6896
GABRG2	69	92	47
CCNG1	7114	4917	4197
NUDCD2	2320	8404	7570
HMMR	401	257	411
MAT2B	4141	2784	5985
TENM2	148	301	183
WWC1	112	101	134
RARS	6347	4841	4840
FBLL1	5078	3640	3399
PANK3	420	480	767
SLIT3	5625	3169	3080
SPDL1	350	267	213
DOCK2	696	619	616
FAM196B	1691	1422	1942
FOXI1	6238	6646	10630
C5orf58	1724	1167	1553
LCP2	6542	4477	7507
KCNIP1	265	147	170
KCNMB1	1992	1425	531
GABRP	3362	3356	4874
RANBP17	1979	7354	4856
RP11-546B8.6	4831	5523	2559
TLX3	1597	1531	2630
NPM1	2765	5373	9917
FGF18	131	167	323
SMIM23	498	532	404
FBXW11	1492	807	2122
STK10	2134	3444	2755
EFCAB9	880	693	1047
UBTD2	323	418	672
SH3PXD2B	274	380	230
NEURL1B	348	495	340
DUSP1	4856	7335	4332
ERGIC1	3553	1940	3141
RPL26L1	8228	5138	2531
ATP6V0E1	238	337	730
CREBRF	5328	6762	2510
BNIP1	789	2825	1107
NKX2-5	3907	4276	2935
STC2	804	264	674
BOD1	759	361	369
CPEB4	1773	1099	1063
C5orf47	2858	1577	1240
HMP19	4373	8063	8757
MSX2	449	257	255
DRD1	5609	5895	6603
SFXN1	692	1445	1320
HRH2	335	623	221
CPLX2	607	984	723
THOC3	447	499	1333
FAM153B	986	2024	1276
SIMC1	9626	6549	9850
KIAA1191	1822	2004	1328
ARL10	1307	520	1035
NOP16	3306	4283	2562
HIGD2A	428	215	307
CLTB	11892	3701	6269
FAF2	1660	1857	1849
RNF44	3894	3067	2456
CDHR2	3620	4245	5544
GPRIN1	5502	3734	1616
SNCB	759	422	714
EIF4E1B	21501	16544	19990
TSPAN17	1836	764	1407
UNC5A	548	42	250
HK3	1171	2200	2460
UIMC1	1176	1489	1272
ZNF346	2746	4138	2799
FGFR4	12091	10586	8462
NSD1	879	658	438
RAB24	6243	6646	7948
MXD3	548	974	1257
PRELID1	2781	1207	4167
LMAN2	3092	1031	1518
RGS14	6725	3837	3267
SLC34A1	991	921	1103
PFN3	22	63	66
F12	936	1333	1113
GRK6	1345	1849	816
PRR7	841	1073	873
DBN1	1187	1679	2982
PDLIM7	8886	9841	6007
DOK3	1442	1431	846
DDX41	514	533	348
FAM193B	460	456	582
TMED9	957	1144	900
B4GALT7	2488	2799	2524
FAM153A	3882	4802	3942
PROP1	3263	6209	1535
FAM153C	982	1343	1689
N4BP3	820	1196	1345
RMND5B	1667	1620	849
NHP2	3331	6847	4999
HNRNPAB	2902	3992	3595
PHYKPL	1469	295	1621
COL23A1	195	266	190
CLK4	1417	1174	786
ZNF354A	740	589	925
ZNF354B	2346	3135	1721
ZFP2	301	877	813
ZNF454	411	702	1042
GRM6	2527	1284	1419
ZNF879	569	378	512
ZNF354C	1437	719	2056
ADAMTS2	4132	1093	2523
RUFY1	660	2645	2183
HNRNPH1	1723	2141	2003
CBY3	1034	738	432
CANX	380	188	123
MAML1	1472	760	1177
LTC4S	1539	1192	1635
MGAT4B	5077	9448	10175
SQSTM1	951	1093	351
C5orf45	1612	2421	1697
TBC1D9B	6214	4342	4748
RNF130	38	62	54
RASGEF1C	3391	2959	3257
MAPK9	1206	1085	1608
GFPT2	1722	2665	979
CNOT6	1118	806	784
SCGB3A1	946	453	677
FLT4	2245	1257	161
OR2Y1	1064	2137	1298
MGAT1	4519	2292	6810
ZFP62	112	56	75
BTNL8	1010	2653	2375
BTNL3	3443	2958	2704
BTNL9	1106	1512	520
OR2V1	460	193	743
OR2V2	1877	3492	1495
TRIM7	9049	3925	5807
TRIM41	423	86	260
RACK1	11854	7757	7804
TRIM52	4589	1375	1883
OR4F3	384	385	452
DUSP22	530	350	642
IRF4	2647	1573	5224
EXOC2	531	800	843
HUS1B	109	156	128
FOXQ1	5324	1931	2471
FOXF2	1995	2472	1358
FOXC1	1808	853	1416
GMDS	3831	2334	4411
MYLK4	1155	5358	4230
WRNIP1	6905	1424	2970
SERPINB1	1618	1523	1313
SERPINB9	1181	1277	3212
