#gene	sample4	sample5	sample6	sample7	sample8	sample9
RP11-484M3.5	1069	1345	1039	1291	1787	1959
UPK1B	5768	3303	5545	8459	10546	6224
B4GALT4	5237	5654	8163	3964	4467	5211
ARHGAP31	3390	2721	1621	3366	2807	2757
TMEM39A	343	419	332	647	318	286
POGLUT1	9579	6371	6612	5378	4413	7131
TIMMDC1	2145	543	2329	1209	1509	1009
CD80	1798	3100	2671	2043	1642	2766
ADPRH	1316	682	508	362	857	676
PLA1A	551	668	639	896	418	524
POPDC2	6113	4656	4377	2735	3123	5079
COX17	17186	14619	21630	19794	16364	17644
MAATS1	194	328	254	185	219	146
NR1I2	172	664	1089	547	859	508
GSK3B	4378	5084	6443	8385	7167	5275
GPR156	70	105	158	46	103	48
LRRC58	4779	4406	3559	3669	4347	2848
FSTL1	3176	1715	1086	1830	1707	3825
NDUFB4	3165	3383	1245	2513	2651	3070
HGD	2622	2037	600	2267	711	1329
RABL3	3565	3576	2226	2615	1576	3320
GTF2E1	894	886	265	981	297	640
STXBP5L	6922	6528	2561	3363	5328	4996
POLQ	1042	796	695	1666	1049	1022
ARGFX	1287	2393	3920	2403	2080	2663
FBXO40	3553	4165	5752	7381	2715	3401
HCLS1	845	1437	311	1304	959	933
GOLGB1	9428	10395	7727	2911	7941	6106
IQCB1	7833	3086	6158	3617	3996	5866
EAF2	0	2	2	5	4	2
SLC15A2	2354	1302	2272	2089	1830	4149
ILDR1	988	363	344	518	727	406
CD86	861	651	950	1003	1659	1846
CASR	7902	3832	7185	5516	3983	5587
CSTA	4475	3635	1704	3484	1591	1664
CCDC58	7772	5750	3963	2968	3816	1693
FAM162A	66	220	139	45	256	170
WDR5B	1251	873	762	868	803	1039
KPNA1	47	39	46	26	48	100
PARP9	666	744	1037	1572	2303	687
DTX3L	208	309	140	91	303	423
PARP15	4593	6168	5619	6450	3482	1874
PARP14	185	96	52	149	123	191
HSPBAP1	1195	758	680	706	1351	3789
DIRC2	23549	12620	8244	8597	24260	22793
SEMA5B	10790	15751	7997	6010	7397	7840
PDIA5	1269	2044	1911	1250	3091	590
SEC22A	2102	3778	2605	1645	2043	1131
ADCY5	1048	454	780	1457	581	815
HACD2	113	105	73	102	84	113
MYLK	572	1490	985	919	751	702
CCDC14	1869	1490	1389	2343	1837	1434
ROPN1	3722	7525	1524	5255	5436	5611
KALRN	3572	895	2546	1038	1801	1101
UMPS	841	1295	1531	1331	1965	1330
ITGB5	1061	1779	2067	2979	1505	1388
MUC13	917	4395	1412	1567	1254	1514
HEG1	10355	7229	10482	9234	7318	5032
SLC12A8	2729	2284	2742	1951	1143	1102
ZNF148	898	713	621	906	595	1919
SNX4	1129	1414	517	310	1071	864
OSBPL11	4487	6747	4604	3712	7260	3861
ALG1L	2744	3791	4406	5229	4638	8255
ROPN1B	545	751	834	1331	1176	1167
SLC41A3	169	131	160	57	149	330
ALDH1L1	17336	14611	8563	7958	11035	12008
KLF15	4176	3300	2029	4719	3902	7820
CFAP100	1281	850	886	2385	2531	2243
ZXDC	641	609	952	282	851	706
UROC1	7248	3823	8904	8860	6179	9417
CHST13	6855	7072	8613	4016	6733	5702
C3orf22	1549	1538	2535	1105	1248	646
TXNRD3NB	992	766	925	744	1292	646
TXNRD3	7769	9571	4156	10981	9620	10733
CHCHD6	1207	3016	1006	2070	912	1574
PLXNA1	1953	2517	2045	3512	2960	3852
TPRA1	5837	5879	8912	5619	4024	3635
MCM2	7453	4589	9125	7856	6068	6418
PODXL2	2844	2505	1792	1963	1617	3249
ABTB1	953	836	541	444	921	884
MGLL	5395	3088	2962	5674	5254	6526
KBTBD12	651	892	1116	1578	3144	694
SEC61A1	148	137	236	293	319	163
RUVBL1	494	364	311	859	212	563
EEFSEC	1351	2081	1280	906	1288	1423
DNAJB8	1407	1048	1102	560	674	532
GATA2	1970	1428	1281	1614	1600	1372
RPN1	891	891	679	1564	868	496
RAB7A	1762	705	737	2371	755	1139
ACAD9	10328	7232	11666	8128	10394	12000
KIAA1257	235	179	121	255	190	123
RP11-723O4.6	2061	2093	2127	4068	1351	2427
EFCC1	877	684	433	465	346	936
GP9	7785	4360	5266	4560	4456	9406
RAB43	889	1233	1287	1665	1131	918
ISY1-RAB43	2997	5898	3397	2978	4990	3033
ISY1	214	327	270	242	357	137
CNBP	8857	4557	7167	16409	6161	5342
COPG1	3584	2919	2161	1897	2344	4484
HMCES	525	963	1037	445	209	445
H1FX	1026	398	1049	1757	639	1258
EFCAB12	4755	3824	4547	2764	3404	2708
MBD4	7970	6935	7927	5169	3824	7266
IFT122	765	1860	864	979	1251	992
RHO	6	11	6	13	5	11
H1FOO	4183	2650	4559	3904	3568	1522
PLXND1	1909	1100	1553	1829	2135	1414
TMCC1	694	1427	1215	1448	2680	1620
TRH	725	905	743	311	653	877
ALG1L2	160	277	137	129	128	271
COL6A5	3023	2445	1368	5116	4962	4797
COL6A6	2570	1369	417	1316	850	624
PIK3R4	50	73	132	87	105	69
ATP2C1	3598	3356	3482	3774	2555	10247
AC055733.1	576	503	654	420	706	497
ASTE1	2454	1949	1642	823	1211	1864
NEK11	201	676	232	387	111	410
NUDT16	457	550	702	448	250	314
MRPL3	1278	1634	1821	1652	933	1070
CPNE4	2952	1443	6411	4785	3110	6582
ACPP	441	608	395	565	342	668
DNAJC13	4385	3548	4589	4777	3681	4917
ACAD11	2616	1306	2236	1859	671	1421
NPHP3-ACAD11	580	1133	769	1066	776	1058
ACKR4	7586	3631	2915	2305	4027	3028
UBA5	708	609	554	733	964	1009
NPHP3	1289	2479	2764	660	2112	1566
TMEM108	1075	2017	1548	596	745	753
BFSP2	1410	3458	1244	1509	1757	926
CDV3	3318	4163	8224	5564	6920	3406
TOPBP1	10286	5568	4751	2770	13152	15098
TF	1248	1056	1162	923	1350	1166
SRPRB	198	282	680	356	118	502
RAB6B	203	174	513	330	795	140
C3orf36	5606	1377	3398	5128	1989	8876
SLCO2A1	1449	1995	984	1582	1407	834
RYK	3587	3306	3747	2279	2893	3387
AMOTL2	3229	6154	2732	7867	7672	3586
ANAPC13	63	167	77	139	63	143
CEP63	1377	2280	1149	3314	1137	1258
EPHB1	3053	3016	2658	2711	3240	2407
KY	227	668	587	257	241	611
PPP2R3A	10370	20813	12296	8272	21201	22320
MSL2	1015	1210	2201	853	433	950
PCCB	3335	3242	3283	4026	2029	13753
STAG1	5328	4990	4418	6687	3334	2515
SLC35G2	2614	2876	2999	2553	2421	2035
NCK1	367	510	360	751	363	395
IL20RB	563	1368	338	400	641	606
SOX14	1170	2066	806	568	2166	1099
CLDN18	118	258	144	200	100	45
DZIP1L	3778	6676	4924	3882	2314	2781
A4GNT	1700	2492	1570	1812	976	1514
DBR1	2219	2349	612	1682	757	1407
ARMC8	4554	2318	3217	3634	6308	4339
NME9	6053	6967	2595	6372	6630	6123
MRAS	10011	10249	5465	15372	3303	4152
ESYT3	913	541	312	574	911	1036
CEP70	2889	4550	5408	5988	4863	6312
FAIM	380	323	643	265	316	518
PIK3CB	902	697	664	584	661	718
FOXL2	1024	1094	435	378	1299	720
FOXL2NB	4174	6154	2079	5256	5737	2635
PRR23A	1326	1426	1079	854	1684	491
MRPS22	2958	1669	2379	1326	3623	2436
PRR23B	1483	706	802	817	615	812
PRR23C	941	881	318	320	968	560
COPB2	1290	1535	2155	628	1212	1869
RBP2	4693	4962	3081	4604	6095	3232
RBP1	377	182	265	175	169	190
NMNAT3	1246	932	1360	1353	1373	1517
CLSTN2	5897	13972	10402	4458	8130	11331
TRIM42	5256	5605	3292	5803	4338	8274
SLC25A36	1878	1975	1390	1113	1134	2241
SPSB4	14205	8814	7953	4175	13834	8522
PXYLP1	165	160	158	120	281	212
ZBTB38	3859	3394	1556	4052	2100	2902
RASA2	6	8	4	12	8	8
AC010184.1	4910	3059	3319	3848	2708	4983
RNF7	1247	1260	1161	2466	1354	2266
GRK7	481	1913	1231	1384	1964	1833
ATP1B3	482	373	471	441	869	577
TFDP2	357	185	418	180	106	296
GK5	4583	2492	3281	5308	4493	3478
XRN1	3912	6421	3756	6623	7997	10716
ATR	1775	1441	2108	1919	786	1262
PLS1	258	329	85	183	267	189
TRPC1	4655	9856	12298	6109	11658	10372
PCOLCE2	644	543	1103	959	1048	584
PAQR9	8752	7087	4540	6251	6894	8418
U2SURP	11625	7874	6168	11306	9510	12205
CHST2	4106	2491	4194	1359	3152	2143
SLC9A9	2350	3049	2486	7939	2904	4831
C3orf58	431	176	429	326	420	568
PLOD2	886	869	1123	640	772	1193
PLSCR4	4053	7430	4937	8010	6544	2636
PLSCR2	4385	7331	9045	4176	7462	12873
PLSCR1	438	870	644	1128	755	1187
PLSCR5	648	611	1306	515	2367	1135
ZIC4	3683	4526	2718	2899	6272	4658
ZIC1	1670	1178	2252	3115	2332	1945
AGTR1	1719	1327	1569	1880	2406	1137
CPB1	1645	1062	4206	3124	4016	2217
CPA3	10364	6941	11457	9386	9699	2392
GYG1	105	103	71	80	53	162
HLTF	492	752	1019	640	544	542
HPS3	3992	5996	3652	3599	3675	1690
CP	409	373	538	640	386	725
TM4SF18	1110	1460	760	1517	2097	2520
TM4SF1	627	1199	1214	1591	884	1578
TM4SF4	396	1125	361	848	546	998
WWTR1	11660	22115	13722	16934	8735	10136
COMMD2	427	2182	1900	945	1397	2298
ANKUB1	722	275	463	226	448	729
RNF13	2995	883	1222	1955	1628	1433
PFN2	9881	3184	3863	3670	4659	5003
TSC22D2	252	132	560	270	107	462
SERP1	6503	2555	1613	4469	5725	3004
EIF2A	4699	3352	2179	2535	2159	3008
SELT	3632	2404	735	3543	2384	1689
ERICH6	4545	3618	4543	4429	3071	5549
SIAH2	2083	1325	3281	1379	2073	1083
AC016142.1	460	425	295	376	312	298
RP11-166N6.3	5970	3592	3427	1268	5147	1852
CLRN1	533	615	1142	1059	1043	525
MED12L	218	459	319	418	197	196
GPR171	2417	1802	1699	2628	2278	3100
P2RY14	1115	1020	440	1017	1880	523
GPR87	1461	1403	476	462	1684	522
P2RY13	5110	2628	4410	2274	4628	4468
P2RY12	8204	5554	5415	2329	3173	5308
IGSF10	2065	3899	3454	4161	2743	2624
AADACL2	4036	5462	6593	6593	3372	4057
AADAC	207	185	192	229	355	159
SUCNR1	1472	2367	1656	2407	3461	1567
MBNL1	6351	7386	2988	9955	4404	9395
P2RY1	17587	7383	20499	12081	8499	11451
RAP2B	634	596	1381	420	557	561
ARHGEF26	235	161	84	80	46	170
DHX36	5652	3535	2966	3398	3990	9144
GPR149	3680	1059	2236	2684	3002	3323
MME	10860	11884	10574	18419	16596	15819
RP11-451G4.2	1029	511	476	675	922	846
PLCH1	703	407	1029	674	506	610
C3orf33	8444	4506	4539	8936	3732	5585
SLC33A1	524	391	1440	308	1195	724
GMPS	10770	3638	8791	8249	7550	5249
KCNAB1	1421	794	659	700	198	990
SSR3	7167	4835	5657	4271	5821	5149
TIPARP	5888	1925	9422	5233	4889	7236
LEKR1	880	2275	454	1557	2321	1072
CCNL1	2266	2393	3991	8914	5558	6700
VEPH1	6649	10357	4455	14070	7215	5013
PTX3	2750	2520	3126	1060	2879	4774
PQLC2L	3275	2829	4532	2959	8593	4545
SHOX2	1127	1440	2252	1914	1304	1470
RSRC1	637	617	728	722	779	694
MLF1	2155	8588	2756	1921	8085	5254
GFM1	1278	2993	3990	3180	2464	2064
LXN	4872	4719	3424	4041	4237	4390
RARRES1	352	1647	920	1412	1960	762
MFSD1	3198	2655	2633	2929	3550	4577
IQCJ	685	217	949	609	539	688
IQCJ-SCHIP1	174	191	84	221	197	277
SCHIP1	31	12	8	18	26	16
IL12A	4409	4396	5606	1982	10843	8734
C3orf80	2001	3905	2339	1831	2866	2908
RP11-432B6.3	1899	4552	1863	4036	1813	2954
IFT80	475	257	408	325	494	410
SMC4	5240	2326	2771	2425	6000	6992
TRIM59	4210	5601	1927	3401	4233	2060
KPNA4	2845	2787	1231	1314	1929	1317
ARL14	344	334	953	693	590	780
PPM1L	9112	2783	6555	5019	8074	3654
B3GALNT1	3784	3073	2464	1359	1398	7325
NMD3	7853	11538	8885	9986	8264	11067
SPTSSB	1422	1162	1682	2016	1815	1806
OTOL1	4163	4478	5052	4074	4867	3737
SI	34	36	49	64	75	34
SLITRK3	526	623	366	335	180	449
BCHE	2191	4882	4249	3432	4637	3981
ZBBX	4185	2698	2130	3149	1865	4026
SERPINI2	6142	3646	11688	6229	9669	1964
WDR49	538	655	861	1053	1368	875
PDCD10	1326	2520	3707	2136	1677	1233
SERPINI1	2926	3427	1379	731	1811	1135
GOLIM4	2348	1044	1533	1866	1304	1790
MECOM	2315	1586	1132	3990	1413	1418
AC074033.1	2572	1905	3565	3788	2174	8400
ACTRT3	1213	843	1907	1229	800	2678
MYNN	1170	1071	783	1574	1828	791
LRRC34	812	1940	1096	622	2436	1982
LRRIQ4	2843	2589	2421	1390	1424	1642
LRRC31	2191	5441	2552	3764	3739	1866
SAMD7	2375	4530	6172	2099	2314	4676
SEC62	2694	2645	1890	3284	2864	4162
GPR160	360	490	352	511	519	600
PHC3	2115	609	1994	722	1367	477
PRKCI	1597	2977	4176	1151	3647	3700
SKIL	494	415	271	699	467	386
CLDN11	3069	1932	1311	2850	3436	1558
SLC7A14	136	223	183	119	147	170
RPL22L1	3120	3395	3992	2269	3769	2971
EIF5A2	40	24	32	60	35	89
SLC2A2	4636	3943	3440	5771	8339	5110
TNIK	978	1031	1361	1373	714	1053
PLD1	89	165	90	112	67	217
TMEM212	2279	4321	533	1888	2098	3924
FNDC3B	126	169	134	126	236	116
GHSR	3214	3475	2101	3897	3316	1482
TNFSF10	821	1335	1506	1173	2441	1364
NCEH1	23195	6104	7190	11157	6372	13825
ECT2	2246	3196	2748	3317	2516	3190
SPATA16	12642	5266	6001	3605	4978	3765
NLGN1	365	483	501	344	311	474
NAALADL2	475	259	396	304	401	189
TBL1XR1	265	516	406	473	1036	955
KCNMB2	1613	1196	1652	1680	1612	1661
RP11-385J1.3	5440	7881	7684	2030	5464	6513
ZMAT3	2304	2758	1493	2619	1548	1992
PIK3CA	3013	11177	4496	6647	4617	4149
KCNMB3	6710	4455	5331	5210	5440	5802
ZNF639	875	884	593	630	850	724
MFN1	3460	1470	1674	5586	3180	1550
GNB4	452	720	511	683	512	853
ACTL6A	7159	1824	11653	6725	7529	4471
MRPL47	957	916	944	742	1835	1292
NDUFB5	71	39	53	49	52	24
USP13	358	482	360	872	279	111
PEX5L	5009	6496	7707	1866	7258	6530
TTC14	1178	1376	1309	1442	1962	1090
CCDC39	362	586	311	397	304	303
FXR1	767	1920	1343	1199	747	1148
DNAJC19	684	1164	1946	1476	1671	1500
SOX2	3950	7490	4015	2252	3089	4048
ATP11B	1082	1819	1304	788	2705	2148
DCUN1D1	1783	3207	3674	3998	4783	6432
MCCC1	2680	6521	4508	11983	3107	2907
LAMP3	1813	1136	1267	1030	468	1060
MCF2L2	1084	2692	1107	2304	1936	1758
B3GNT5	941	519	735	993	1103	479
KLHL6	7471	6437	5215	9341	6988	7725
KLHL24	2301	3667	1757	2953	921	2667
YEATS2	1102	1087	784	902	1370	759
MAP6D1	832	1208	793	1113	1439	1104
PARL	6268	5833	8058	5838	6346	5320
ABCC5	1891	3763	2837	4649	1315	5364
HTR3D	9980	3440	8255	5520	9365	4390
HTR3C	6274	7119	6684	1521	4215	5667
HTR3E	11358	5286	7307	6707	3760	2743
EIF2B5	398	283	513	1053	208	279
DVL3	399	741	428	522	524	403
AP2M1	189	118	217	490	198	253
ABCF3	4018	3090	3453	3560	2295	3248
VWA5B2	2263	1143	1636	925	3148	1264
ALG3	1018	934	583	884	628	1120
ECE2	37	36	26	62	167	68
CAMK2N2	7254	5379	5102	7751	7937	3851
PSMD2	1360	1999	1271	1616	1302	661
EIF4G1	3664	5541	2594	6900	4194	3253
FAM131A	1492	1416	1995	2332	2216	1989
CLCN2	1253	1234	868	723	1371	1656
POLR2H	135	219	201	116	217	287
THPO	163	91	184	106	115	224
CHRD	7595	8506	8381	6449	8332	11783
EPHB3	110	144	68	62	93	254
MAGEF1	78	74	65	97	55	19
VPS8	2383	3171	1482	3589	3752	1559
C3orf70	269	152	336	197	242	271
EHHADH	4740	4037	8670	14966	5122	6840
MAP3K13	11595	17306	13943	5413	8406	11439
TMEM41A	2241	2501	1153	3631	3939	2635
LIPH	1230	1950	2639	382	1484	1422
SENP2	1826	3349	2395	2079	1487	3951
IGF2BP2	3595	4017	1923	4376	4283	3019
TRA2B	3826	5273	3628	3052	1767	5548
ETV5	1092	999	728	429	782	1036
DGKG	189	135	228	96	357	212
CRYGS	1429	1179	809	2084	2085	1670
TBCCD1	4162	3881	2186	2053	2510	2978
DNAJB11	464	752	616	462	736	544
RP11-134F2.8	1157	3157	1801	1709	1128	2056
AHSG	1276	378	1142	1343	453	1468
FETUB	2493	1877	2180	2527	2342	1799
HRG	16377	9156	11047	10904	12261	10915
KNG1	2433	2596	1719	4888	2542	4717
EIF4A2	2075	5298	3872	10901	5036	6208
RFC4	3385	2257	980	3333	2019	2526
ADIPOQ	1506	2366	4444	4557	2441	3777
ST6GAL1	186	123	74	88	75	141
RPL39L	582	568	684	601	391	608
RTP1	7759	6926	15205	4809	7555	3629
MASP1	1284	2281	1952	1130	1700	1532
RTP4	695	922	1076	973	667	500
SST	4631	3390	1973	2682	2671	4052
RTP2	1488	3362	829	3278	4084	1693
BCL6	1242	1835	2886	1875	1808	769
RP11-211G3.2	13197	3200	5891	5627	9355	7248
LPP	3469	5088	3791	3433	2510	6113
TPRG1	7798	5499	3338	3897	2978	3967
TP63	4148	1505	2430	2288	1561	2031
P3H2	783	951	2880	1206	839	1305
CLDN1	1711	1276	1912	1614	1334	750
CLDN16	2530	2343	2691	1478	1384	2567
TMEM207	373	1444	1496	906	1257	1384
IL1RAP	1218	1110	1627	1154	1429	1801
GMNC	116	87	134	143	133	126
OSTN	5310	4597	4113	4865	5363	4692
UTS2B	5490	7162	3054	2934	7703	4729
CCDC50	1768	2328	1668	2063	1586	1167
FGF12	108	92	162	59	31	22
MB21D2	5483	6206	5219	4731	7261	4628
HRASLS	5473	1738	3710	1418	2174	2740
ATP13A5	3053	4586	2455	2793	3475	3253
ATP13A4	6645	6776	2318	6035	6779	5024
OPA1	2823	2447	3433	3300	3472	3578
HES1	372	1579	2122	1119	675	698
CPN2	2347	4463	1737	2386	4181	2773
LRRC15	427	1146	389	582	320	432
GP5	290	367	199	404	143	324
ATP13A3	2169	2054	2999	1851	3349	1325
TMEM44	1279	1550	1176	1573	1321	1532
LSG1	2504	2086	2554	6280	2052	3997
FAM43A	752	1597	781	2758	1219	1355
XXYLT1	669	1808	1816	1015	1625	1970
ACAP2	42172	25530	59843	37132	32448	28908
PPP1R2	1640	1782	852	737	1052	2068
APOD	3733	4004	4537	5579	5349	3232
MUC20	14397	3799	4693	7557	6890	2751
MUC4	7983	7191	8097	10067	11431	14763
TNK2	4106	4816	1931	4013	3489	2354
TFRC	2588	1226	3258	3869	2280	1199
ZDHHC19	1375	943	1292	2817	1931	1536
SLC51A	4003	2701	5564	2157	2030	1758
PCYT1A	2081	2467	1763	3047	2229	1764
RP11-447L10.1	6469	5147	5835	6236	6712	4560
TCTEX1D2	3386	2767	6359	3146	4184	2332
TM4SF19-TCTEX1D2	5398	10450	5101	7884	5666	11441
TM4SF19	11368	14672	6705	9333	4627	10866
UBXN7	1879	1073	1408	1054	855	2371
RNF168	3231	5857	2294	1768	3007	4205
SMCO1	3056	2321	1066	5378	2138	4035
WDR53	6200	1666	5169	3395	1254	4720
FBXO45	693	201	1323	348	656	554
NRROS	2154	1126	3923	3420	1841	1795
PIGX	4170	9427	3031	3366	2334	7651
CEP19	743	418	605	1076	976	1192
PAK2	3788	5088	4353	6567	6846	5496
SENP5	243	428	237	105	442	266
NCBP2	211	217	296	270	471	665
NCBP2-AS2	684	696	1008	811	558	661
PIGZ	1803	3760	3592	3056	4484	3652
MELTF	1990	1628	1986	1504	1920	1804
DLG1	62	28	48	34	37	43
BDH1	2410	3757	5293	6804	3564	2733
RUBCN	3132	2150	3323	2763	2495	3781
FYTTD1	4427	2350	5962	3686	3336	1492
LRCH3	270	391	299	260	471	76
IQCG	1300	711	2137	1069	2739	3667
RPL35A	2780	1820	1529	1196	1778	1180
LMLN	2258	2255	2882	1535	1718	2622
ZNF595	5210	1889	3066	3340	1692	4703
ZNF718	1406	1889	1268	1788	1247	1449
ZNF732	2758	5297	5021	4494	3524	2585
ZNF141	440	638	1524	953	633	1156
ZNF721	2012	3183	1523	3215	4205	5753
PIGG	6881	3966	2724	1883	2551	2188
PDE6B	5542	4277	8807	2698	3784	8649
ATP5I	4172	4791	3705	3610	2788	4253
MYL5	4457	2741	2132	7662	4507	3949
MFSD7	3175	1097	899	1648	3139	1647
PCGF3	1711	1931	2334	1899	3198	1376
CPLX1	553	623	1488	931	838	599
GAK	1004	1432	1973	1759	938	470
TMEM175	1774	1434	810	1229	2603	1610
DGKQ	5893	9143	9460	11862	5677	8336
SLC26A1	5435	5359	1698	4940	683	1507
IDUA	1596	1052	3845	2072	3271	3306
FGFRL1	5187	6937	6337	4034	9519	3000
RNF212	4788	4824	4083	2861	2410	4076
SPON2	3053	4928	6030	3702	3078	5660
CTBP1	182	192	219	269	408	229
MAEA	1349	1340	2825	2461	3917	1434
UVSSA	236	258	340	424	363	522
CRIPAK	7161	12632	11969	13752	8877	11504
NKX1-1	6003	3921	3047	8124	2736	1974
FAM53A	15	14	13	26	12	14
SLBP	989	951	1499	1192	930	842
TMEM129	1320	1210	1022	1002	1646	2013
TACC3	1143	1996	2363	1237	1320	2446
FGFR3	427	312	248	177	261	137
LETM1	4571	2071	4984	3306	5819	3851
WHSC1	2188	1754	2210	2709	2278	2277
NELFA	737	1084	808	678	1128	638
C4orf48	6505	5436	5342	2895	4616	2827
NAT8L	2317	7160	12595	6180	18175	6081
POLN	2759	2435	1366	2898	4903	2448
HAUS3	243	238	551	272	191	261
MXD4	252	619	536	425	461	441
ZFYVE28	9756	6736	12439	12023	9360	6862
CFAP99	13433	24030	9301	19426	34627	13902
RNF4	248	274	51	234	134	161
FAM193A	1156	2506	3063	3136	1172	2992
TNIP2	821	1709	1553	1932	1914	1041
SH3BP2	4284	997	1590	5165	4423	3561
ADD1	146	174	93	146	367	269
MFSD10	2212	1229	927	2431	1095	542
NOP14	1784	3805	2172	5944	2393	5995
GRK4	217	209	110	180	168	254
HTT	10640	9781	5919	17211	10785	10903
MSANTD1	2597	2560	2053	1301	4942	3518
RGS12	518	880	382	630	482	584
HGFAC	12305	11888	12216	9639	11171	4698
DOK7	4805	14511	6270	4879	9557	10461
LRPAP1	781	1154	1474	636	3441	1058
AL590235.1	3087	1041	2031	1548	503	1323
ADRA2C	864	1383	697	1017	1494	580
OTOP1	12244	4931	9301	11480	10065	15890
TMEM128	723	1945	2338	2350	2241	577
LYAR	328	404	717	599	771	267
ZBTB49	3084	2706	3726	1291	1874	2579
NSG1	5132	3303	2514	3412	2694	4172
STX18	661	522	291	380	257	554
MSX1	1866	1230	973	1628	1002	1887
CYTL1	596	473	543	297	341	638
STK32B	432	480	349	641	480	462
EVC2	399	143	181	209	195	243
EVC	1211	1486	804	432	747	2079
CRMP1	15770	22977	12129	8638	23485	18800
C4orf50	1022	6793	4219	1307	3099	3016
JAKMIP1	3232	7518	5515	3231	1780	5607
WFS1	3849	2359	3189	1968	2981	2269
PPP2R2C	546	1028	1240	706	1179	532
MAN2B2	1194	2983	1465	3160	1501	2520
MRFAP1	2012	2572	4880	2717	2868	2732
S100P	575	576	844	493	644	845
MRFAP1L1	3859	2418	7095	6099	3825	5161
BLOC1S4	1654	1636	1402	3656	3195	1509
KIAA0232	3	7	5	7	6	13
TBC1D14	2	0	8	3	5	2
CCDC96	3349	3479	2650	2565	2290	1944
TADA2B	3057	3710	3387	3249	1984	2087
GRPEL1	6975	6264	2948	9373	3687	4457
SORCS2	3685	5038	5696	5064	2421	3885
PSAPL1	3909	3962	5933	4211	2906	10277
AFAP1	960	426	1093	1070	653	855
ABLIM2	2845	3593	2756	2657	1765	3132
SH3TC1	1413	1470	1508	1177	2288	2804
AC104650.1	726	983	530	914	528	365
HTRA3	4240	4482	5061	7699	3475	5222
ACOX3	57	101	34	83	139	83
TRMT44	2336	770	341	708	1109	938
GPR78	1325	1226	1849	822	863	1835
CPZ	2279	2097	861	1729	1229	916
HMX1	1913	4091	3405	2472	2811	3834
FAM90A26	1282	1188	1173	2199	2140	1392
USP17L10	527	629	405	993	552	714
USP17L11	1766	1964	2941	3768	3410	2879
USP17L12	303	107	204	226	115	197
USP17L13	76	16	83	191	62	71
USP17L15	469	451	178	131	849	227
USP17L17	1989	1365	1019	1886	2869	1339
USP17L18	2923	1596	1881	2194	1441	510
USP17L19	215	107	95	80	58	179
USP17L20	5998	5991	3946	5669	3927	5468
USP17L21	6960	4414	4858	4773	5704	4902
USP17L22	2002	3014	1488	1988	1093	1714
USP17L23	337	891	709	292	1083	927
USP17L24	1063	1146	720	1119	571	655
USP17L25	1471	1725	491	1485	645	1044
USP17L26	2132	1167	3653	1653	2670	3052
USP17L5	2913	2732	3936	4151	2059	1456
USP17L27	1840	2056	3227	2206	2943	1058
USP17L28	48	56	106	105	71	116
USP17L29	3553	2521	4271	1694	2118	1599
USP17L30	1167	607	350	1756	2271	1551
DEFB131	119	230	227	312	306	168
SLC2A9	1744	2879	1588	1678	3523	2973
DRD5	251	875	629	330	390	299
WDR1	988	142	1310	805	827	1352
ZNF518B	7674	4169	5952	6978	7335	3289
CLNK	8224	3630	6332	2826	3714	5745
HS3ST1	3418	3599	5368	3992	2157	3023
RAB28	13783	16858	27090	18197	17664	4109
NKX3-2	481	451	2151	1354	531	853
BOD1L1	18391	8678	19103	13233	9014	11981
AC006445.1	3897	2295	2558	3330	3843	1595
CPEB2	2086	3241	2292	1796	2915	2028
C1QTNF7	1310	1400	1608	1419	1813	1227
CC2D2A	2557	1439	3239	1923	3059	2973
FBXL5	276	198	332	281	221	285
FAM200B	2298	1814	1255	409	2133	5529
BST1	1974	3329	3382	2702	4156	3134
CD38	3399	1773	3047	1221	2976	4371
FGFBP1	2185	1899	2782	4680	1915	2287
FGFBP2	4325	8734	7642	8033	9241	14186
PROM1	355	2833	881	1656	2457	1246
TAPT1	8953	17110	10139	4842	7736	6185
LDB2	3978	2614	1949	2011	2781	2288
QDPR	3512	4445	3335	4116	4787	3282
CLRN2	3022	2768	3589	2743	2584	3251
LAP3	6107	4469	3337	4364	2851	3473
MED28	3274	6592	8793	4653	4258	5104
FAM184B	2286	6752	7831	8208	7952	5942
DCAF16	3488	1553	1617	2075	4394	1056
NCAPG	5280	12002	7976	13620	9292	9502
LCORL	530	1152	545	777	896	623
SLIT2	2678	1365	2735	1483	3812	2564
PACRGL	112	68	47	102	55	100
KCNIP4	17440	19915	8831	20221	18803	12892
ADGRA3	13589	12838	10764	16754	9179	16757
PPARGC1A	3038	1659	2550	4147	5726	2268
DHX15	722	467	525	240	450	311
SOD3	2902	3504	2250	3179	5574	2995
CCDC149	4296	1124	874	1216	1002	727
LGI2	1645	1465	985	1701	1869	2603
SEPSECS	1583	3112	1244	2556	779	561
RP11-717K11.2	1761	789	1403	1348	1009	2004
PI4K2B	53	130	119	93	120	78
ZCCHC4	5841	4607	6574	2586	6240	2851
ANAPC4	5033	3771	4059	4244	2699	5691
SLC34A2	1282	1612	825	1025	1940	1415
SEL1L3	1029	862	1043	870	411	1097
SMIM20	2743	2889	2456	809	1690	1780
RBPJ	1887	1696	1662	1845	1072	1957
CCKAR	2417	1826	2000	2283	1428	2157
TBC1D19	1433	682	808	1133	1470	1589
STIM2	1363	2311	1423	2287	2009	2505
PCDH7	840	853	430	502	1007	776
ARAP2	3556	8892	2320	2661	4133	3554
